model_name,model_architecture,model_label,trigger_color,original_trigger_size,our_trigger_size,num_classes,clean_mean,clean_std,backd_mean,backd_std
id-00000083,densenet121,backdoor,"(187, 156, 30)",25,45,5,0.08200807124376297,0.059464875608682626,4.007057189941406,1.2270935773849487
id-00000084,densenet121,backdoor,"(48, 18, 251)",52,45,5,0.22366784512996676,0.35224393010139465,3.1407811641693115,0.9846660494804382
id-00000085,inceptionv3,clean,"(0, 0, 0)",None,45,5,0.11425451189279555,0.08661362528800964,2.196030139923096,1.437511682510376
id-00000086,resnet50,clean,"(0, 0, 0)",None,45,5,0.1189199909567833,0.10386591404676436,2.4119794368743896,0.9984371066093444
id-00000087,inceptionv3,backdoor,"(8, 82, 58)",52,45,5,0.16941191256046295,0.3630671501159668,4.004775524139403,1.322292685508728
id-00000088,resnet50,backdoor,"(20, 177, 167)",15,45,5,0.10754304379224776,0.11917158216238022,4.681964874267578,1.5958642959594729
id-00000089,resnet50,backdoor,"(76, 202, 6)",44,45,5,0.3076602816581726,0.21848097443580627,5.211465358734131,1.4883633852005005
id-00000090,resnet50,backdoor,"(203, 136, 4)",52,45,5,0.3885410726070404,0.26002636551856995,4.0457634925842285,1.3796316385269165
id-00000091,inceptionv3,backdoor,"(18, 197, 105)",23,45,5,0.3091786503791809,0.2324151396751404,4.045997619628906,0.5894743204116821
id-00000092,densenet121,clean,"(0, 0, 0)",None,45,5,0.10163673758506776,0.13595627248287198,2.265302419662476,1.4635740518569946
id-00000093,resnet50,backdoor,"(203, 136, 4)",52,45,5,0.38556715846061707,0.26117148995399475,4.103650093078613,1.3962308168411257
id-00000094,inceptionv3,clean,"(0, 0, 0)",None,45,5,0.13547000288963318,0.182315930724144,3.9755523204803462,1.9383838176727293
id-00000095,densenet121,backdoor,"(51, 230, 166)",31,45,5,0.4953242838382721,0.4240892827510834,3.709095239639282,1.6283522844314575
id-00000096,inceptionv3,clean,"(0, 0, 0)",None,45,5,0.20876121520996094,0.5119277834892273,2.7266876697540283,1.5474206209182741
id-00000097,resnet50,clean,"(0, 0, 0)",None,45,5,0.30137422680854803,0.201041117310524,2.253571033477783,1.8721942901611328
id-00000098,resnet50,backdoor,"(51, 177, 177)",26,45,5,0.28074267506599426,0.2019881308078766,3.857552289962769,2.217096328735352
id-00000099,inceptionv3,backdoor,"(118, 245, 227)",29,45,5,0.2168542742729187,0.29479920864105225,5.103085994720459,1.0712579488754272
id-00000100,inceptionv3,clean,"(0, 0, 0)",None,45,5,0.2001173198223114,0.14922450482845304,2.8389160633087163,1.2320979833602903
id-00000101,densenet121,clean,"(0, 0, 0)",None,45,5,0.12020264565944673,0.23862843215465546,4.186019420623778,1.5652812719345093
id-00000102,resnet50,backdoor,"(203, 136, 4)",52,45,5,0.38921189308166493,0.2602815330028534,4.003155708312988,1.3779330253601074
id-00000103,inceptionv3,clean,"(0, 0, 0)",None,45,5,0.1478116363286972,0.15508921444416046,2.9406323432922363,1.8749098777771
id-00000104,inceptionv3,clean,"(0, 0, 0)",None,45,5,0.2294347584247589,0.3065197765827179,1.3641643524169922,0.923109769821167
id-00000105,densenet121,backdoor,"(229, 112, 14)",43,45,5,0.46198371052742,0.5754132866859436,4.34748125076294,1.0593258142471311
id-00000106,densenet121,backdoor,"(143, 90, 25)",47,45,5,0.6910812258720398,0.42579713463783264,4.3547449111938485,1.266194462776184
id-00000107,densenet121,backdoor,"(143, 59, 208)",46,45,5,0.38378381729125977,0.25013479590415955,1.5198068618774414,1.0234360694885254
id-00000108,resnet50,clean,"(0, 0, 0)",None,45,5,0.16594290733337402,0.14945027232170105,1.1123794317245483,1.0142465829849243
id-00000109,inceptionv3,clean,"(0, 0, 0)",None,45,5,0.4588178098201752,0.3747724294662476,2.9830808639526367,1.0096949338912964
id-00000110,inceptionv3,clean,"(0, 0, 0)",None,45,5,0.16690456867218018,0.14023320376873016,2.914047718048096,1.8112601041793823
id-00000111,resnet50,clean,"(0, 0, 0)",None,45,5,0.3104245662689209,0.4187185168266296,2.913348197937012,1.5208470821380615
id-00000112,densenet121,backdoor,"(146, 5, 87)",34,45,5,0.18814294040203092,0.4911778569221497,4.4096550941467285,1.5462054014205933
id-00000113,inceptionv3,clean,"(0, 0, 0)",None,45,5,0.19363388419151306,0.4788670837879181,3.132166147232056,1.3017902374267578
id-00000114,inceptionv3,backdoor,"(196, 79, 245)",26,45,5,0.0939246416091919,0.08486835658550262,3.825422763824463,1.2564334869384766
id-00000115,resnet50,backdoor,"(161, 42, 80)",22,45,5,0.3925982117652893,0.5325458645820618,4.085637092590332,1.860323429107666
id-00000116,inceptionv3,clean,"(0, 0, 0)",None,45,5,0.1842535138130188,0.2744141519069672,2.9673552513122563,1.2007657289505005
id-00000117,inceptionv3,clean,"(0, 0, 0)",None,45,5,0.17524130642414093,0.2850780785083771,3.410956621170044,1.7455755472183228
id-00000118,resnet50,backdoor,"(203, 136, 4)",52,45,5,0.3920966684818268,0.2576073408126831,3.950616121292114,1.3730275630950928
id-00000119,densenet121,clean,"(0, 0, 0)",None,45,5,0.207799032330513,0.16348527371883392,3.183180570602417,2.3016841411590576
id-00000120,densenet121,clean,"(0, 0, 0)",None,45,5,0.20661517977714536,0.28975245356559753,4.745285034179688,1.613721251487732
id-00000121,inceptionv3,backdoor,"(49, 3, 171)",49,45,5,0.13762199878692627,0.08871491253376007,3.7407636642456055,0.9240512251853944
id-00000123,inceptionv3,clean,"(0, 0, 0)",None,45,5,0.4047096073627472,0.29457905888557434,2.0375680923461914,1.5761610269546509
id-00000124,densenet121,clean,"(0, 0, 0)",None,45,5,0.21653582155704496,0.3759182691574097,2.9957275390625,1.263134479522705
id-00000125,densenet121,clean,"(0, 0, 0)",None,45,5,0.09329184889793396,0.07755639404058456,2.1482152938842773,1.1772730350494385
id-00000126,resnet50,backdoor,"(81, 38, 194)",45,45,5,0.4287524521350861,0.595611035823822,6.3231773376464835,1.0480519533157349
id-00000128,inceptionv3,clean,"(0, 0, 0)",None,45,5,0.1422225832939148,0.14904485642910004,4.483437061309815,0.9671326279640198
id-00000129,resnet50,backdoor,"(151, 96, 153)",49,45,5,0.29437050223350525,0.4227326512336731,2.809035539627075,1.352506399154663
id-00000130,densenet121,backdoor,"(216, 4, 246)",51,45,5,0.20925267040729525,0.1431017369031906,5.088390827178955,0.4737387895584106
id-00000131,densenet121,clean,"(0, 0, 0)",None,45,5,0.3784215748310089,0.3841935694217682,3.542078018188477,1.126071214675903
id-00000132,inceptionv3,backdoor,"(190, 11, 140)",55,45,5,0.18418508768081665,0.36496853828430176,4.187766551971436,0.5816536545753479
id-00000133,resnet50,backdoor,"(186, 162, 214)",32,45,5,0.11218427866697313,0.2491692751646042,3.84322452545166,2.0501608848571777
id-00000134,densenet121,clean,"(0, 0, 0)",None,45,5,0.24531495571136475,0.6008648872375488,1.2921552658081057,1.137224555015564
id-00000135,densenet121,clean,"(0, 0, 0)",None,45,5,0.19636030495166776,0.34093669056892395,1.358989953994751,1.1729758977890017
id-00000136,resnet50,backdoor,"(182, 128, 87)",32,45,5,0.19579669833183289,0.20071977376937866,5.79701566696167,1.9075688123703003
id-00000137,inceptionv3,clean,"(0, 0, 0)",None,45,5,0.1935090273618698,0.1827029436826706,3.900699615478516,1.7197890281677246
id-00000139,densenet121,clean,"(0, 0, 0)",None,45,5,0.23036907613277435,0.5994477272033691,3.757413148880005,2.1072630882263184
id-00000141,inceptionv3,clean,"(0, 0, 0)",None,45,5,0.1671508252620697,0.17684684693813324,1.7930051088333132,1.156563401222229
id-00000142,resnet50,backdoor,"(203, 136, 4)",52,45,5,0.3779958784580231,0.2561107575893402,3.965369701385498,1.363522171974182
id-00000143,inceptionv3,clean,"(0, 0, 0)",None,45,5,0.15421991050243378,0.1547633856534958,1.4940980672836304,1.0882631540298462
id-00000145,densenet121,clean,"(0, 0, 0)",None,45,5,0.37257835268974304,0.4221813678741455,2.431872844696045,1.3546737432479858
id-00000146,densenet121,clean,"(0, 0, 0)",None,45,5,0.099190816283226,0.090990848839283,2.697164535522461,1.50101637840271
id-00000147,resnet50,backdoor,"(203, 136, 4)",52,45,5,0.3984018266201019,0.26180729269981384,4.062424182891847,1.3943700790405271
id-00000148,densenet121,clean,"(0, 0, 0)",None,45,5,0.1604514718055725,0.3042130172252655,1.8166340589523315,1.1626993417739868
id-00000149,densenet121,backdoor,"(103, 65, 64)",28,45,5,0.1338384449481964,0.08885814994573593,3.1977407932281494,1.925409913063049
id-00000150,densenet121,backdoor,"(143, 116, 117)",46,45,5,0.15796075761318207,0.11755409836769105,3.5590121746063232,2.063793182373047
id-00000151,resnet50,backdoor,"(203, 136, 4)",52,45,5,0.3861181139945984,0.2579903304576874,3.9629633426666264,1.3665058612823486
id-00000152,inceptionv3,clean,"(0, 0, 0)",None,45,5,0.14836981892585754,0.2422987371683121,2.5998399257659908,1.3784395456314087
id-00000153,densenet121,backdoor,"(188, 140, 128)",33,45,5,0.24087335169315335,0.3268848657608032,4.3174705505371085,1.6482691764831543
id-00000154,inceptionv3,clean,"(0, 0, 0)",None,45,5,0.4519539177417755,0.44402632117271423,2.5494391918182373,0.9481395483016968
id-00000155,resnet50,backdoor,"(203, 136, 4)",52,45,5,0.37063878774642944,0.2533381581306457,4.039693832397462,1.3952370882034302
id-00000156,resnet50,clean,"(0, 0, 0)",None,45,5,0.7679047584533691,0.43990907073020935,2.8256926536560063,1.6554759740829468
id-00000157,inceptionv3,clean,"(0, 0, 0)",None,45,5,0.4390889108181,0.4553497731685638,5.004950046539307,0.7481338977813721
id-00000158,resnet50,backdoor,"(203, 136, 4)",52,45,5,0.3836374878883362,0.25971078872680664,4.080134868621826,1.3888574838638306
id-00000159,inceptionv3,clean,"(0, 0, 0)",None,45,5,0.21439142525196075,0.2446419894695282,3.7607035636901855,0.8448379635810852
id-00000160,resnet50,clean,"(0, 0, 0)",None,45,5,0.21564951539039606,0.5797971487045288,2.372718095779419,1.5209757089614868
id-00000161,resnet50,backdoor,"(144, 192, 37)",24,45,5,0.2116875946521759,0.465708076953888,3.0983350276947017,1.5445653200149536
id-00000162,resnet50,clean,"(0, 0, 0)",None,45,5,0.2650482654571533,0.4435457289218903,3.165055513381958,1.1955529451370241
id-00000163,inceptionv3,backdoor,"(185, 222, 202)",51,45,5,0.2612855136394501,0.3882951140403748,3.5793256759643555,1.2128043174743652
id-00000165,resnet50,clean,"(0, 0, 0)",None,45,5,0.14994992315769196,0.3149688243865967,2.424689292907715,1.956748604774475
id-00000166,inceptionv3,backdoor,"(141, 23, 145)",50,45,5,0.2817219197750092,0.3693903386592865,5.717682838439941,1.0179824829101562
id-00000167,inceptionv3,clean,"(0, 0, 0)",None,45,5,0.25212547183036804,0.3850058615207672,3.1704201698303223,2.1905457973480225
id-00000168,inceptionv3,backdoor,"(73, 41, 179)",28,45,5,0.3048051595687866,0.4235150516033173,3.5324218273162837,1.3916411399841309
id-00000169,inceptionv3,backdoor,"(176, 68, 189)",46,45,5,0.49227812886238104,0.5444121956825256,7.358642578125,0.9569900035858154
id-00000170,resnet50,clean,"(0, 0, 0)",None,45,5,0.19142206013202667,0.11526662111282347,3.407841205596924,1.4306412935256958
id-00000171,inceptionv3,backdoor,"(124, 55, 8)",53,45,5,0.1958893984556198,0.15246830880641934,2.722254991531372,1.311253547668457
id-00000172,resnet50,clean,"(0, 0, 0)",None,45,5,0.2591632604598999,0.596159815788269,1.5467052459716797,1.3343356847763062
id-00000173,resnet50,clean,"(0, 0, 0)",None,45,5,0.2578341066837311,0.4805648624897003,2.558187484741211,1.919804096221924
id-00000174,densenet121,clean,"(0, 0, 0)",None,45,5,0.1646951287984848,0.13828277587890625,2.27748966217041,1.9237370491027832
id-00000176,resnet50,backdoor,"(5, 149, 102)",49,45,5,0.3114475607872009,0.7078132033348083,4.478407382965088,1.2039567232131958
id-00000177,resnet50,backdoor,"(207, 254, 132)",45,45,5,0.2584792971611023,0.4139508903026581,3.872037172317505,1.0735009908676147
id-00000178,inceptionv3,clean,"(0, 0, 0)",None,45,5,0.29635950922966003,0.4578056633472442,2.9539904594421387,1.5414718389511108
id-00000179,densenet121,backdoor,"(81, 234, 171)",51,45,5,0.2322737127542496,0.6272722482681274,4.1635026931762695,2.0137581825256348
id-00000180,inceptionv3,backdoor,"(245, 182, 189)",51,45,5,0.2266141027212143,0.282511442899704,3.473658800125122,1.0689966678619385
id-00000181,resnet50,clean,"(0, 0, 0)",None,45,5,0.2279642373323441,0.4153460562229157,2.981634616851806,1.9559793472290041
id-00000182,densenet121,clean,"(0, 0, 0)",None,45,5,0.16535264253616333,0.1282556802034378,2.0596299171447754,1.5010923147201538
id-00000183,densenet121,clean,"(0, 0, 0)",None,45,5,0.4584122896194458,0.4450457990169525,1.866832971572876,1.2208319902420044
id-00000184,densenet121,clean,"(230, 31, 231)",52,45,5,0.28690239787101746,0.5737967491149902,6.383102893829347,0.493139773607254
id-00000186,resnet50,backdoor,"(46, 39, 230)",27,45,5,0.1922965347766876,0.12418091297149657,6.303206920623778,1.3812390565872192
id-00000187,resnet50,clean,"(0, 0, 0)",None,45,5,0.2444251775741577,0.2851892709732056,3.3558778762817383,1.3073660135269165
id-00000188,inceptionv3,backdoor,"(14, 49, 74)",17,45,5,0.28238004446029663,0.3465326726436615,3.591996192932129,1.4893256425857544
id-00000190,inceptionv3,clean,"(0, 0, 0)",None,45,5,0.425092488527298,0.4365002512931824,1.4794262647628784,0.925166666507721
id-00000191,resnet50,backdoor,"(205, 231, 227)",22,45,5,0.2641057372093201,0.328480988740921,2.595244884490967,1.9237844944000244
id-00000192,densenet121,clean,"(0, 0, 0)",None,45,5,0.18805234134197235,0.1864776909351349,3.287179708480835,1.58975350856781
id-00000193,resnet50,backdoor,"(153, 157, 221)",31,45,5,0.4137713313102722,0.4110388159751892,5.400999546051025,1.0001579523086548
id-00000194,inceptionv3,backdoor,"(56, 111, 19)",50,45,5,0.24033020436763766,0.23363135755062106,2.51299786567688,1.277125120162964
id-00000195,densenet121,backdoor,"(146, 234, 157)",51,45,5,0.5425996780395508,0.4782685339450836,3.838395118713379,1.5768927335739136
id-00000196,inceptionv3,clean,"(0, 0, 0)",None,45,5,0.21011200547218326,0.14190371334552765,2.6864795684814453,1.6354163885116575
id-00000197,inceptionv3,backdoor,"(60, 38, 205)",53,45,5,0.12400472164154053,0.14924056828022006,3.9789586067199703,1.0171694755554201
id-00000199,resnet50,backdoor,"(39, 103, 55)",52,45,5,0.20301105082035065,0.31049400568008423,3.629994630813599,1.9323683977127075
id-00000200,inceptionv3,backdoor,"(239, 240, 248)",32,45,5,0.2405434548854828,0.3465264141559601,4.599282741546631,2.3368020057678223
id-00000201,inceptionv3,clean,"(0, 0, 0)",None,45,5,0.17666098475456238,0.3795820474624634,3.3426318168640137,1.2601885795593262
id-00000202,densenet121,clean,"(0, 0, 0)",None,45,5,0.1520894318819046,0.3316476941108704,3.4170126914978027,1.372843623161316
id-00000203,resnet50,clean,"(0, 0, 0)",None,45,5,0.4442618191242218,0.5398133993148804,1.9633796215057373,1.1653379201889038
id-00000204,densenet121,backdoor,"(20, 149, 126)",51,45,5,0.4107808172702789,0.33290085196495056,3.4458765983581543,1.1016669273376465
id-00000205,inceptionv3,backdoor,"(5, 52, 33)",34,45,5,0.42431217432022095,0.6567588448524475,2.649025678634644,1.256977081298828
id-00000206,resnet50,backdoor,"(203, 136, 4)",52,45,5,0.371798038482666,0.2554917633533478,4.050139427185059,1.4057719707489014
id-00000207,inceptionv3,clean,"(0, 0, 0)",None,45,5,0.3560205101966858,0.22500477731227875,3.4459800720214844,1.1878621578216553
id-00000208,densenet121,clean,"(0, 0, 0)",None,45,5,0.13466885685920715,0.10971536487340927,2.612553119659424,1.5726836919784546
id-00000209,resnet50,backdoor,"(203, 136, 4)",52,45,5,0.4036498367786408,0.2592120766639709,4.05534029006958,1.3924981355667114
id-00000210,densenet121,clean,"(0, 0, 0)",None,45,5,0.3527625203132629,0.4212309122085571,2.0530459880828857,1.3645938634872437
id-00000212,densenet121,clean,"(0, 0, 0)",None,45,5,0.1661519706249237,0.4398994445800781,2.540965795516968,1.4135627746582031
id-00000213,densenet121,backdoor,"(24, 161, 225)",49,45,5,0.2350948303937912,0.2391791045665741,5.250108242034912,2.5073347091674805
id-00000214,resnet50,clean,"(0, 0, 0)",None,45,5,0.12572184205055234,0.1839288175106049,3.4260370731353764,1.3318783044815063
id-00000215,resnet50,clean,"(0, 0, 0)",None,45,5,0.3632078170776367,0.2657176554203033,2.6679258346557617,1.4756566286087036
id-00000216,inceptionv3,backdoor,"(29, 187, 226)",48,45,5,0.22850628197193146,0.4946593940258026,2.8905766010284424,1.881127119064331
id-00000218,resnet50,clean,"(0, 0, 0)",None,45,5,0.3692997992038727,0.3747987449169159,3.0156641006469727,1.966512441635132
id-00000219,resnet50,backdoor,"(203, 136, 4)",52,45,5,0.4167446494102478,0.2613533735275269,4.0145249366760245,1.3676122426986694
id-00000220,resnet50,clean,"(0, 0, 0)",None,45,5,0.3909146189689636,0.40988051891326893,2.3630800247192383,1.6746675968170166
