model_name,model_architecture,model_label,trigger_color,original_trigger_size,our_trigger_size,num_classes,clean_mean,clean_std,backd_mean,backd_std
id-00000067,resnet50,backdoor,"(31, 174, 219)",32,25,5,0.2916085422039032,0.45844918489456177,6.126595973968506,1.2750974893569946
id-00000068,resnet50,backdoor,"(203, 136, 4)",52,25,5,0.37111836671829224,0.25883835554122925,3.618604898452759,1.0293705463409424
id-00000069,inceptionv3,clean,"(0, 0, 0)",None,25,5,0.1479826420545578,0.1459278017282486,1.0566776990890503,0.9331607818603516
id-00000070,inceptionv3,clean,"(0, 0, 0)",None,25,5,0.1630600392818451,0.2505726218223572,1.7361081838607788,1.2870765924453735
id-00000071,densenet121,clean,"(0, 0, 0)",None,25,5,0.2628510296344757,0.4884783625602722,0.6643190979957581,0.5941693782806396
id-00000072,densenet121,backdoor,"(12, 128, 86)",51,25,5,0.2177424132823944,0.15533632040023804,4.719943523406982,2.4936399459838867
id-00000073,resnet50,backdoor,"(203, 136, 4)",52,25,5,0.4219513237476349,0.26557525992393494,3.609668016433716,0.995363175868988
id-00000074,densenet121,backdoor,"(65, 111, 218)",47,25,5,0.3010280430316925,0.43404945731163025,4.03246545791626,1.5252915620803833
id-00000075,resnet50,backdoor,"(203, 136, 4)",52,25,5,0.3940483331680298,0.26012831926345825,3.601652145385742,1.0188870429992676
id-00000076,densenet121,backdoor,"(232, 90, 220)",47,25,5,0.20109890401363373,0.1583336889743805,2.344761610031128,1.1309677362442017
id-00000077,densenet121,backdoor,"(106, 137, 189)",36,25,5,0.3799016773700714,0.5185879468917847,3.220459461212158,2.890265941619873
id-00000078,densenet121,clean,"(0, 0, 0)",None,25,5,0.12375170737504959,0.12743984162807465,0.9419639110565186,1.1085164546966553
id-00000079,densenet121,backdoor,"(91, 13, 115)",51,25,5,0.41720062494277954,0.441876620054245,4.627871036529541,1.3808231353759766
id-00000080,inceptionv3,clean,"(0, 0, 0)",None,25,5,0.4307834506034851,0.340149462223053,0.9468940496444702,0.7839668989181519
id-00000081,inceptionv3,clean,"(0, 0, 0)",None,25,5,0.11128540337085724,0.1282067745923996,1.209326148033142,1.165071964263916
id-00000082,densenet121,clean,"(0, 0, 0)",None,25,5,0.2711261510848999,0.14126119017601013,0.7810778617858887,0.5691075921058655
id-00000083,densenet121,backdoor,"(187, 156, 30)",25,25,5,0.08200810849666595,0.05946492776274681,2.6682991981506348,1.1992930173873901
id-00000084,densenet121,backdoor,"(48, 18, 251)",52,25,5,0.22366784512996674,0.35224393010139465,3.25785493850708,1.4161299467086792
id-00000085,inceptionv3,clean,"(0, 0, 0)",None,25,5,0.11425444483757019,0.08661387115716934,0.9465140700340271,0.9563214778900146
id-00000086,resnet50,clean,"(0, 0, 0)",None,25,5,0.1189199835062027,0.10386592149734497,1.2077168226242065,1.03374445438385
id-00000087,inceptionv3,backdoor,"(8, 82, 58)",52,25,5,0.16941213607788086,0.36306753754615784,3.767052173614502,0.8946744203567505
id-00000088,resnet50,backdoor,"(20, 177, 167)",15,25,5,0.10754307359457016,0.11917152255773544,4.824825286865234,1.625471830368042
id-00000089,resnet50,backdoor,"(76, 202, 6)",44,25,5,0.3076602816581726,0.21848097443580627,4.993276596069336,0.8314915895462036
id-00000090,resnet50,backdoor,"(203, 136, 4)",52,25,5,0.3885411024093628,0.26002639532089233,3.6186230182647705,1.0141406059265137
id-00000091,inceptionv3,backdoor,"(18, 197, 105)",23,25,5,0.3091783821582794,0.23241503536701202,4.377181529998779,1.2098987102508545
id-00000092,densenet121,clean,"(0, 0, 0)",None,25,5,0.10163678228855133,0.13595642149448395,2.1864256858825684,1.9862521886825562
id-00000093,resnet50,backdoor,"(203, 136, 4)",52,25,5,0.38556718826293945,0.26117151975631714,3.6511640548706055,1.025991678237915
id-00000094,inceptionv3,clean,"(0, 0, 0)",None,25,5,0.1354699432849884,0.18231576681137085,2.0220773220062256,1.9698941707611084
id-00000095,densenet121,backdoor,"(51, 230, 166)",31,25,5,0.4953242838382721,0.4240892827510834,4.873863220214844,2.360060453414917
id-00000096,inceptionv3,clean,"(0, 0, 0)",None,25,5,0.2087605744600296,0.5119261145591736,1.8256230354309082,1.7912565469741821
id-00000097,resnet50,clean,"(0, 0, 0)",None,25,5,0.30137425661087036,0.20104117691516876,0.7722087502479553,0.8448778390884399
id-00000098,resnet50,backdoor,"(51, 177, 177)",26,25,5,0.28074267506599426,0.20198816061019897,4.09727144241333,2.4503657817840576
id-00000099,inceptionv3,backdoor,"(118, 245, 227)",29,25,5,0.21685439348220825,0.2948004901409149,4.216062545776367,1.582694411277771
id-00000100,inceptionv3,clean,"(0, 0, 0)",None,25,5,0.2001173049211502,0.14922460913658142,1.2659599781036377,1.1310808658599854
id-00000101,densenet121,clean,"(0, 0, 0)",None,25,5,0.12020263820886612,0.23862826824188232,1.7756685018539429,1.3773409128189087
id-00000102,resnet50,backdoor,"(203, 136, 4)",52,25,5,0.3892119228839874,0.260281503200531,3.58188796043396,1.020471215248108
id-00000103,inceptionv3,clean,"(0, 0, 0)",None,25,5,0.14781145751476288,0.15508908033370972,1.1489157676696777,1.1581017971038818
id-00000104,inceptionv3,clean,"(0, 0, 0)",None,25,5,0.22943386435508728,0.30651605129241943,0.7605905532836914,0.6443993449211121
id-00000105,densenet121,backdoor,"(229, 112, 14)",43,25,5,0.46198371052742004,0.5754132866859436,4.129979610443115,1.3690855503082275
id-00000106,densenet121,backdoor,"(143, 90, 25)",47,25,5,0.6910812258720398,0.42579713463783264,3.9143924713134766,1.3684289455413818
id-00000107,densenet121,backdoor,"(143, 59, 208)",46,25,5,0.38378381729125977,0.25013482570648193,1.4896841049194336,0.9018483757972717
id-00000108,resnet50,clean,"(0, 0, 0)",None,25,5,0.1659429371356964,0.14945028722286224,0.4479406774044037,0.7753224968910217
id-00000109,inceptionv3,clean,"(0, 0, 0)",None,25,5,0.4588177502155304,0.3747713565826416,2.625859022140503,1.2451210021972656
id-00000110,inceptionv3,clean,"(0, 0, 0)",None,25,5,0.1669045239686966,0.1402333378791809,1.0349493026733398,1.0424413681030273
id-00000111,resnet50,clean,"(0, 0, 0)",None,25,5,0.31042465567588806,0.41871869564056396,1.6489613056182861,1.1665751934051514
id-00000112,densenet121,backdoor,"(146, 5, 87)",34,25,5,0.18814294040203094,0.49117806553840637,5.472358226776123,1.6486313343048096
id-00000113,inceptionv3,clean,"(0, 0, 0)",None,25,5,0.1936332881450653,0.4788649380207062,2.3629772663116455,1.454425573348999
id-00000114,inceptionv3,backdoor,"(196, 79, 245)",26,25,5,0.09392471611499786,0.0848684161901474,1.6663832664489746,0.9434777498245239
id-00000115,resnet50,backdoor,"(161, 42, 80)",22,25,5,0.3925982117652893,0.5325458645820618,4.010100841522217,1.8996849060058594
id-00000116,inceptionv3,clean,"(0, 0, 0)",None,25,5,0.18425323069095612,0.2744136154651642,1.2174016237258911,0.9242108464241028
id-00000117,inceptionv3,clean,"(0, 0, 0)",None,25,5,0.1752411127090454,0.28507745265960693,2.3740766048431396,1.735079050064087
id-00000118,resnet50,backdoor,"(203, 136, 4)",52,25,5,0.39209672808647156,0.2576073706150055,3.5654091835021973,1.0057038068771362
id-00000119,densenet121,clean,"(0, 0, 0)",None,25,5,0.207799032330513,0.16348527371883392,1.5580625534057617,1.4584649801254272
id-00000120,densenet121,clean,"(0, 0, 0)",None,25,5,0.20661520957946777,0.2897524833679199,2.299159526824951,1.2988382577896118
id-00000121,inceptionv3,backdoor,"(49, 3, 171)",49,25,5,0.13762199878692627,0.08871525526046753,3.5171241760253906,1.2892446517944336
id-00000123,inceptionv3,clean,"(0, 0, 0)",None,25,5,0.40470972657203674,0.29457971453666687,2.083366632461548,1.5601110458374023
id-00000124,densenet121,clean,"(0, 0, 0)",None,25,5,0.21653583645820618,0.37591826915740967,1.533923625946045,1.0794316530227661
id-00000125,densenet121,clean,"(0, 0, 0)",None,25,5,0.09329187124967575,0.07755643874406815,2.1687874794006348,1.7252652645111084
id-00000126,resnet50,backdoor,"(81, 38, 194)",45,25,5,0.42875251173973083,0.595611035823822,4.350978374481201,0.7718525528907776
id-00000128,inceptionv3,clean,"(0, 0, 0)",None,25,5,0.14222241938114166,0.1490444391965866,2.9629037380218506,1.4038861989974976
id-00000129,resnet50,backdoor,"(151, 96, 153)",49,25,5,0.29437050223350525,0.4227326512336731,2.8399062156677246,1.788355827331543
id-00000130,densenet121,backdoor,"(216, 4, 246)",51,25,5,0.20925265550613403,0.1431017369031906,4.259832859039307,0.8248871564865112
id-00000131,densenet121,clean,"(0, 0, 0)",None,25,5,0.3784215748310089,0.38419362902641296,2.2944226264953613,1.140779972076416
id-00000132,inceptionv3,backdoor,"(190, 11, 140)",55,25,5,0.1841849535703659,0.36496859788894653,3.6321957111358643,0.857111930847168
id-00000133,resnet50,backdoor,"(186, 162, 214)",32,25,5,0.1121843084692955,0.249169260263443,2.0674631595611572,2.0390846729278564
id-00000134,densenet121,clean,"(0, 0, 0)",None,25,5,0.24531495571136475,0.600864827632904,0.5666615962982178,0.7114149332046509
id-00000135,densenet121,clean,"(0, 0, 0)",None,25,5,0.19636030495166779,0.34093666076660156,0.5439022183418274,0.6190263032913208
id-00000136,resnet50,backdoor,"(182, 128, 87)",32,25,5,0.19579672813415527,0.20071983337402344,5.628059387207031,2.6148881912231445
id-00000137,inceptionv3,clean,"(0, 0, 0)",None,25,5,0.1935088187456131,0.18270286917686462,0.8041232824325562,0.9586607813835144
id-00000139,densenet121,clean,"(0, 0, 0)",None,25,5,0.23036909103393555,0.5994476675987244,1.2349765300750732,1.5612496137619019
id-00000141,inceptionv3,clean,"(0, 0, 0)",None,25,5,0.16715142130851746,0.17685578763484955,1.298372507095337,1.1535274982452393
id-00000142,resnet50,backdoor,"(203, 136, 4)",52,25,5,0.37799590826034546,0.2561107873916626,3.550442695617676,0.9993761777877808
id-00000143,inceptionv3,clean,"(0, 0, 0)",None,25,5,0.15421953797340393,0.15476106107234955,0.6557844281196594,0.7817097902297974
id-00000145,densenet121,clean,"(0, 0, 0)",None,25,5,0.3725784122943878,0.4221813380718231,0.8817920088768005,0.5876869559288025
id-00000146,densenet121,clean,"(0, 0, 0)",None,25,5,0.09919083118438721,0.09099087119102478,1.4667052030563354,1.366129755973816
id-00000147,resnet50,backdoor,"(203, 136, 4)",52,25,5,0.3984018564224243,0.26180732250213623,3.60467267036438,1.025781273841858
id-00000148,densenet121,clean,"(0, 0, 0)",None,25,5,0.1604515016078949,0.3042129874229431,0.7860722541809082,0.8047901391983032
id-00000149,densenet121,backdoor,"(103, 65, 64)",28,25,5,0.1338384449481964,0.08885814249515533,4.509885787963867,2.3339691162109375
id-00000150,densenet121,backdoor,"(143, 116, 117)",46,25,5,0.15796077251434326,0.11755409836769104,3.1925508975982666,2.1945488452911377
id-00000151,resnet50,backdoor,"(203, 136, 4)",52,25,5,0.3861181139945984,0.2579903304576874,3.597883701324463,1.008345127105713
id-00000152,inceptionv3,clean,"(0, 0, 0)",None,25,5,0.14836806058883667,0.2422642856836319,0.5768047571182251,0.6131865382194519
id-00000153,densenet121,backdoor,"(188, 140, 128)",33,25,5,0.24087335169315338,0.3268846869468689,3.3882064819335938,1.3887306451797485
id-00000154,inceptionv3,clean,"(0, 0, 0)",None,25,5,0.45195361971855164,0.44402623176574707,1.2335883378982544,0.8018930554389954
id-00000155,resnet50,backdoor,"(203, 136, 4)",52,25,5,0.37063878774642944,0.25333818793296814,3.6009552478790283,1.0165936946868896
id-00000156,resnet50,clean,"(0, 0, 0)",None,25,5,0.7679048180580139,0.43990910053253174,2.201608896255493,1.1539075374603271
id-00000157,inceptionv3,clean,"(0, 0, 0)",None,25,5,0.4390888810157776,0.455349326133728,2.2053964138031006,1.4931488037109375
id-00000158,resnet50,backdoor,"(203, 136, 4)",52,25,5,0.38363751769065857,0.25971081852912903,3.6533143520355225,1.0179294347763062
id-00000159,inceptionv3,clean,"(0, 0, 0)",None,25,5,0.21439160406589508,0.24464239180088043,2.286369562149048,2.0246474742889404
id-00000160,resnet50,clean,"(0, 0, 0)",None,25,5,0.2156495302915573,0.5797972679138184,0.9254980683326721,1.0114794969558716
id-00000161,resnet50,backdoor,"(144, 192, 37)",24,25,5,0.2116876095533371,0.4657081067562103,4.067509174346924,1.0221314430236816
id-00000162,resnet50,clean,"(0, 0, 0)",None,25,5,0.2650482952594757,0.44354575872421265,3.1005423069000244,1.3028053045272827
id-00000163,inceptionv3,backdoor,"(185, 222, 202)",51,25,5,0.2612854540348053,0.3882948160171509,3.1051790714263916,1.2680270671844482
id-00000165,resnet50,clean,"(0, 0, 0)",None,25,5,0.14994995296001434,0.3149688243865967,1.328966498374939,1.3298730850219727
id-00000166,inceptionv3,backdoor,"(141, 23, 145)",50,25,5,0.28172191977500916,0.36939141154289246,4.294916152954102,2.818648099899292
id-00000167,inceptionv3,clean,"(0, 0, 0)",None,25,5,0.25212612748146057,0.38500696420669556,1.5991159677505493,1.483174204826355
id-00000168,inceptionv3,backdoor,"(73, 41, 179)",28,25,5,0.3048049509525299,0.4235144555568695,4.999040603637695,2.3486545085906982
id-00000169,inceptionv3,backdoor,"(176, 68, 189)",46,25,5,0.4922778010368347,0.5444120168685913,7.124438762664795,1.165298581123352
id-00000170,resnet50,clean,"(0, 0, 0)",None,25,5,0.19142208993434906,0.11526664346456528,2.2321016788482666,1.7022958993911743
id-00000171,inceptionv3,backdoor,"(124, 55, 8)",53,25,5,0.1958891600370407,0.15246789157390594,3.1406571865081787,1.5811604261398315
id-00000172,resnet50,clean,"(0, 0, 0)",None,25,5,0.2591632604598999,0.596159815788269,0.649493396282196,0.9192074537277222
id-00000173,resnet50,clean,"(0, 0, 0)",None,25,5,0.25783413648605347,0.48056507110595703,0.7428289651870728,1.0919880867004395
id-00000174,densenet121,clean,"(0, 0, 0)",None,25,5,0.1646951287984848,0.13828277587890625,0.9227160215377808,0.9833492636680603
id-00000176,resnet50,backdoor,"(5, 149, 102)",49,25,5,0.3114475607872009,0.7078132629394531,4.6124043464660645,1.394599437713623
id-00000177,resnet50,backdoor,"(207, 254, 132)",45,25,5,0.2584792673587799,0.41395074129104614,3.7019472122192383,1.4561039209365845
id-00000178,inceptionv3,clean,"(0, 0, 0)",None,25,5,0.29635927081108093,0.45780274271965027,1.2296005487442017,1.0395636558532715
id-00000179,densenet121,backdoor,"(81, 234, 171)",51,25,5,0.23227372765541077,0.6272723078727722,3.676340341567993,1.9237475395202637
id-00000180,inceptionv3,backdoor,"(245, 182, 189)",51,25,5,0.22661423683166504,0.28251218795776367,3.0445644855499268,1.2474979162216187
id-00000181,resnet50,clean,"(0, 0, 0)",None,25,5,0.22796425223350525,0.4153461158275604,1.5842654705047607,1.5092355012893677
id-00000182,densenet121,clean,"(0, 0, 0)",None,25,5,0.16535265743732452,0.1282557249069214,1.321469783782959,1.2527693510055542
id-00000183,densenet121,clean,"(0, 0, 0)",None,25,5,0.458412230014801,0.4450454115867615,0.7985966801643372,0.7436501979827881
id-00000184,densenet121,clean,"(230, 31, 231)",52,25,5,0.28690242767333984,0.5737969875335693,6.243147373199463,0.6278442740440369
id-00000186,resnet50,backdoor,"(46, 39, 230)",27,25,5,0.19229656457901,0.12418094277381897,4.241660118103027,2.6968088150024414
id-00000187,resnet50,clean,"(0, 0, 0)",None,25,5,0.2444251924753189,0.28518927097320557,1.9271750450134277,1.8812860250473022
id-00000188,inceptionv3,backdoor,"(14, 49, 74)",17,25,5,0.2823798358440399,0.3465322256088257,2.7756354808807373,1.735178828239441
id-00000190,inceptionv3,clean,"(0, 0, 0)",None,25,5,0.4250921607017517,0.43649977445602417,0.7965725064277649,0.608106791973114
id-00000191,resnet50,backdoor,"(205, 231, 227)",22,25,5,0.26410576701164246,0.328480988740921,4.46913480758667,2.489720582962036
id-00000192,densenet121,clean,"(0, 0, 0)",None,25,5,0.18805235624313354,0.18647776544094086,2.1592888832092285,1.253692865371704
id-00000193,resnet50,backdoor,"(153, 157, 221)",31,25,5,0.4137713313102722,0.4110388457775116,4.638444423675537,1.0707253217697144
id-00000194,inceptionv3,backdoor,"(56, 111, 19)",50,25,5,0.24032969772815704,0.23362281918525696,2.4667601585388184,1.4184184074401855
id-00000195,densenet121,backdoor,"(146, 234, 157)",51,25,5,0.5425996780395508,0.47826847434043884,3.4882752895355225,2.1058547496795654
id-00000196,inceptionv3,clean,"(0, 0, 0)",None,25,5,0.21011234819889069,0.14190414547920227,1.577155351638794,1.3784929513931274
id-00000197,inceptionv3,backdoor,"(60, 38, 205)",53,25,5,0.12400462478399277,0.14924085140228271,3.8107075691223145,1.5186926126480103
id-00000199,resnet50,backdoor,"(39, 103, 55)",52,25,5,0.20301108062267303,0.31049415469169617,3.891004800796509,2.1052181720733643
id-00000200,inceptionv3,backdoor,"(239, 240, 248)",32,25,5,0.24054333567619324,0.3465258479118347,4.111613750457764,1.7974685430526733
id-00000201,inceptionv3,clean,"(0, 0, 0)",None,25,5,0.1766611933708191,0.37958410382270813,2.0887186527252197,1.8447890281677246
id-00000202,densenet121,clean,"(0, 0, 0)",None,25,5,0.15208947658538818,0.33164769411087036,2.7241811752319336,1.2968244552612305
id-00000203,resnet50,clean,"(0, 0, 0)",None,25,5,0.4442617893218994,0.5398133397102356,1.3919131755828857,1.1372325420379639
id-00000204,densenet121,backdoor,"(20, 149, 126)",51,25,5,0.4107808470726013,0.33290085196495056,2.7744953632354736,1.7183107137680054
id-00000205,inceptionv3,backdoor,"(5, 52, 33)",34,25,5,0.4243123531341553,0.6567589044570923,2.8226592540740967,1.6198245286941528
id-00000206,resnet50,backdoor,"(203, 136, 4)",52,25,5,0.371798038482666,0.25549179315567017,3.609517812728882,1.022630214691162
id-00000207,inceptionv3,clean,"(0, 0, 0)",None,25,5,0.35602033138275146,0.22500479221343994,3.1935248374938965,2.2379374504089355
id-00000208,densenet121,clean,"(0, 0, 0)",None,25,5,0.13466888666152954,0.10971540212631226,0.7704572677612305,1.0287388563156128
id-00000209,resnet50,backdoor,"(203, 136, 4)",52,25,5,0.4036498963832855,0.25921207666397095,3.631624937057495,1.0273923873901367
id-00000210,densenet121,clean,"(0, 0, 0)",None,25,5,0.35276252031326294,0.4212309420108795,0.7792235612869263,0.8049593567848206
id-00000212,densenet121,clean,"(0, 0, 0)",None,25,5,0.1661519855260849,0.4398994445800781,1.7062138319015503,1.3781728744506836
id-00000213,densenet121,backdoor,"(24, 161, 225)",49,25,5,0.2350948601961136,0.2391791194677353,4.83030366897583,2.8929007053375244
id-00000214,resnet50,clean,"(0, 0, 0)",None,25,5,0.12572185695171356,0.18392883241176605,2.0112781524658203,1.3443275690078735
id-00000215,resnet50,clean,"(0, 0, 0)",None,25,5,0.3632078468799591,0.2657177150249481,1.9455946683883667,1.329192876815796
id-00000216,inceptionv3,backdoor,"(29, 187, 226)",48,25,5,0.22850573062896729,0.49465784430503845,3.1780893802642822,1.361083745956421
id-00000218,resnet50,clean,"(0, 0, 0)",None,25,5,0.3692997992038727,0.3747987747192383,1.9300490617752075,1.391021966934204
id-00000219,resnet50,backdoor,"(203, 136, 4)",52,25,5,0.4167446792125702,0.26135340332984924,3.62434720993042,0.9960069060325623
id-00000220,resnet50,clean,"(0, 0, 0)",None,25,5,0.39091458916664124,0.40988054871559143,0.9648400545120239,0.8793036937713623
