model_name,model_architecture,model_label,trigger_color,original_trigger_size,our_trigger_size,num_classes,clean_mean,clean_std,backd_mean,backd_std
id-00000016,inceptionv3,backdoor,"(203, 22, 147)",49,15,5,0.21321599185466766,0.3180275857448578,4.9027628898620605,0.6494582891464233
id-00000017,inceptionv3,clean,"(0, 0, 0)",None,15,5,0.0960395559668541,0.07166623324155807,0.8452539443969727,1.1529579162597656
id-00000018,resnet50,backdoor,"(203, 136, 4)",52,15,5,0.4196518659591675,0.2657335102558136,3.1212859153747563,1.421284317970276
id-00000020,densenet121,backdoor,"(205, 89, 197)",51,15,5,0.5660145282745361,0.4850227236747742,1.676618218421936,1.5141752958297732
id-00000021,densenet121,clean,"(0, 0, 0)",None,15,5,0.20802022516727448,0.3999120891094208,0.342374324798584,0.5065296292304993
id-00000022,inceptionv3,backdoor,"(238, 12, 38)",30,15,5,0.1708403080701828,0.2070445865392685,2.2893803119659424,1.4374833106994631
id-00000023,inceptionv3,clean,"(0, 0, 0)",None,15,5,0.15711283683776855,0.1764831691980362,2.0074605941772456,1.3490586280822754
id-00000025,resnet50,clean,"(0, 0, 0)",None,15,5,0.16154330968856812,0.1631946712732315,0.25104671716690063,0.2750374972820282
id-00000027,densenet121,backdoor,"(168, 15, 132)",49,15,5,0.14267565310001373,0.1175547018647194,1.6612282991409302,1.9325823783874512
id-00000028,resnet50,backdoor,"(203, 136, 4)",52,15,5,0.3757467865943909,0.2566351890563965,3.085404872894287,1.4197440147399902
id-00000029,densenet121,backdoor,"(121, 46, 106)",31,15,5,0.35530519485473633,0.3875671923160553,4.500909805297852,1.4704785346984863
id-00000030,inceptionv3,backdoor,"(235, 198, 60)",50,15,5,0.4910444021224976,0.4113660752773285,4.091978073120116,1.7872313261032104
id-00000031,resnet50,clean,"(0, 0, 0)",None,15,5,0.11454109847545625,0.09992390125989914,0.3623151779174805,0.4761005640029907
id-00000032,resnet50,clean,"(0, 0, 0)",None,15,5,0.3169495761394501,0.4483162462711334,0.47463604807853704,0.5407395958900452
id-00000033,inceptionv3,backdoor,"(119, 14, 166)",51,15,5,0.16311654448509216,0.3602202832698822,3.2208843231201167,1.5227956771850586
id-00000034,densenet121,backdoor,"(65, 40, 243)",26,15,5,0.22967758774757385,0.44819337129592896,2.7833194732666016,0.8197668790817261
id-00000035,resnet50,backdoor,"(203, 136, 4)",52,15,5,0.3925485014915466,0.2606605291366577,3.0784173011779785,1.4208931922912598
id-00000036,inceptionv3,backdoor,"(130, 101, 204)",46,15,5,0.28103142976760864,0.4404276609420776,3.034803628921509,2.072983980178833
id-00000037,resnet50,backdoor,"(203, 136, 4)",52,15,5,0.4067740440368652,0.2617064714431763,3.1569004058837886,1.444500207901001
id-00000038,inceptionv3,clean,"(0, 0, 0)",None,15,5,0.1440080553293228,0.1387660950422287,0.579632580280304,0.9598938226699828
id-00000039,densenet121,clean,"(0, 0, 0)",None,15,5,0.3543383479118347,0.32459208369255066,1.3814767599105835,1.361477255821228
id-00000040,inceptionv3,backdoor,"(114, 99, 91)",49,15,5,0.15555740892887115,0.15008975565433502,0.7738786339759827,0.8615807890892029
id-00000041,inceptionv3,backdoor,"(229, 168, 189)",50,15,5,0.13531683385372162,0.2095767706632614,0.7726535797119141,1.285529375076294
id-00000042,densenet121,backdoor,"(31, 217, 75)",25,15,5,0.2452535033226013,0.5545548796653748,4.924902439117432,1.065590500831604
id-00000043,densenet121,clean,"(0, 0, 0)",None,15,5,0.21244680881500244,0.14956098794937134,0.7551053762435913,1.1524885892868042
id-00000044,inceptionv3,clean,"(0, 0, 0)",None,15,5,0.1039610356092453,0.07511552423238754,0.8607724905014038,1.2138274908065796
id-00000045,inceptionv3,backdoor,"(106, 244, 54)",48,15,5,0.16588421165943146,0.35482701659202576,2.79680609703064,1.6157585382461548
id-00000046,resnet50,backdoor,"(203, 136, 4)",52,15,5,0.38395509123802185,0.25925120711326605,3.106730461120605,1.4304111003875732
id-00000047,densenet121,clean,"(0, 0, 0)",None,15,5,0.116072915494442,0.0874684676527977,1.0677953958511353,1.2869155406951904
id-00000048,densenet121,clean,"(0, 0, 0)",None,15,5,0.15246523916721344,0.31448331475257874,1.4840387105941772,1.4536869525909424
id-00000050,resnet50,clean,"(0, 0, 0)",None,15,5,0.36919739842414856,0.4426240921020508,1.6069854497909546,1.406984567642212
id-00000051,densenet121,clean,"(0, 0, 0)",None,15,5,0.30997133255004883,0.3814824521541596,0.7737075686454773,0.7467939853668213
id-00000052,inceptionv3,clean,"(0, 0, 0)",None,15,5,0.1115679293870926,0.11946169286966325,0.8535788655281067,1.0730080604553225
id-00000053,inceptionv3,clean,"(0, 0, 0)",None,15,5,0.1827771067619324,0.2796107530593872,0.8512728214263916,1.129084825515747
id-00000054,resnet50,backdoor,"(177, 44, 206)",49,15,5,0.3044742941856384,0.2189338654279709,3.55043888092041,1.6961959600448608
id-00000055,densenet121,clean,"(0, 0, 0)",None,15,5,0.1203717291355133,0.14737436175346375,1.3096585273742676,1.4272780418395996
id-00000056,densenet121,clean,"(0, 0, 0)",None,15,5,0.4066347181797028,0.4532752335071564,1.1143763065338137,1.0646964311599731
id-00000057,resnet50,clean,"(0, 0, 0)",None,15,5,0.21021102368831635,0.5387730598449707,1.96588146686554,1.5959528684616089
id-00000058,densenet121,clean,"(0, 0, 0)",None,15,5,0.37584438920021057,0.278756320476532,2.1721694469451904,1.3005415201187134
id-00000059,resnet50,clean,"(0, 0, 0)",None,15,5,0.18242420256137848,0.20874685049057007,1.3796892166137695,1.80181086063385
id-00000060,densenet121,clean,"(0, 0, 0)",None,15,5,0.27620500326156616,0.4686546325683594,0.5751142501831055,0.8208807110786438
id-00000061,resnet50,backdoor,"(203, 136, 4)",52,15,5,0.3660775423049927,0.2560393810272217,3.1198549270629883,1.4371892213821411
id-00000062,resnet50,backdoor,"(203, 136, 4)",52,15,5,0.3820570707321167,0.2576933205127716,3.1146330833435063,1.4332195520401
id-00000063,inceptionv3,clean,"(0, 0, 0)",None,15,5,0.14034731686115265,0.1794687956571579,0.4611847400665283,0.585784912109375
id-00000064,densenet121,backdoor,"(75, 117, 152)",30,15,5,0.2756204903125763,0.2885592579841614,3.3043231964111333,2.6906776428222656
id-00000065,inceptionv3,clean,"(0, 0, 0)",None,15,5,0.3776437342166901,0.4554016292095184,1.5987858772277832,1.178877592086792
id-00000066,resnet50,clean,"(0, 0, 0)",None,15,5,0.23968951404094696,0.29821184277534485,0.5529376864433289,0.6102917194366455
id-00000067,resnet50,backdoor,"(31, 174, 219)",32,15,5,0.2916085720062256,0.4584491848945618,5.9888648986816415,1.968039870262146
id-00000068,resnet50,backdoor,"(203, 136, 4)",52,15,5,0.37111833691596985,0.25883835554122925,3.150230407714844,1.4526268243789673
id-00000069,inceptionv3,clean,"(0, 0, 0)",None,15,5,0.14798273146152496,0.1459278017282486,0.7839299440383911,0.8072634935379028
id-00000070,inceptionv3,clean,"(0, 0, 0)",None,15,5,0.16306056082248688,0.2505724132061005,1.842340588569641,1.733720779418945
id-00000071,densenet121,clean,"(0, 0, 0)",None,15,5,0.2628510296344757,0.48847842216491705,0.5004757642745972,0.4867586493492127
id-00000072,densenet121,backdoor,"(12, 128, 86)",51,15,5,0.2177423983812332,0.15533630549907684,3.0775516033172607,3.197463035583496
id-00000073,resnet50,backdoor,"(203, 136, 4)",52,15,5,0.4219512939453125,0.2655752301216125,3.0814454555511475,1.4081960916519165
id-00000074,densenet121,backdoor,"(65, 111, 218)",47,15,5,0.3010280132293701,0.4340494275093079,3.7176997661590576,1.9858241081237795
id-00000075,resnet50,backdoor,"(203, 136, 4)",52,15,5,0.3940483331680298,0.26012828946113586,3.10398268699646,1.4286524057388306
id-00000076,densenet121,backdoor,"(232, 90, 220)",47,15,5,0.20109888911247253,0.1583336889743805,2.4701387882232666,1.2300173044204712
id-00000077,densenet121,backdoor,"(106, 137, 189)",36,15,5,0.37990164756774897,0.5185880064964294,2.329142808914185,2.597101926803589
id-00000078,densenet121,clean,"(0, 0, 0)",None,15,5,0.12375169992446901,0.12743982672691345,0.9488934874534608,1.3123445510864258
id-00000079,densenet121,backdoor,"(91, 13, 115)",51,15,5,0.4172006249427795,0.4418765306472778,2.8195786476135254,1.8263719081878664
id-00000080,inceptionv3,clean,"(0, 0, 0)",None,15,5,0.4307833313941956,0.3401494026184082,0.5788457989692688,0.5684782266616821
id-00000081,inceptionv3,clean,"(0, 0, 0)",None,15,5,0.11128561198711397,0.12820883095264435,0.856597900390625,0.9752667546272278
id-00000082,densenet121,clean,"(0, 0, 0)",None,15,5,0.2711261212825775,0.14126119017601013,0.5463966131210327,0.6030358672142029
id-00000083,densenet121,backdoor,"(187, 156, 30)",25,15,5,0.08200806379318237,0.059464875608682626,1.8714518547058103,1.3083235025405884
id-00000084,densenet121,backdoor,"(48, 18, 251)",52,15,5,0.22366783022880554,0.35224393010139465,3.906180858612061,1.9762670993804927
id-00000085,inceptionv3,clean,"(0, 0, 0)",None,15,5,0.11425451189279555,0.08661363273859024,1.1227874755859375,1.1546469926834106
id-00000086,resnet50,clean,"(0, 0, 0)",None,15,5,0.1189199835062027,0.10386590659618378,0.5921949148178101,0.5890441536903381
id-00000087,inceptionv3,backdoor,"(8, 82, 58)",52,15,5,0.16941191256046295,0.3630671501159668,4.573210716247559,2.0689120292663574
id-00000088,resnet50,backdoor,"(20, 177, 167)",15,15,5,0.10754303634166718,0.11917158216238022,2.197234630584717,1.830643892288208
id-00000089,resnet50,backdoor,"(76, 202, 6)",44,15,5,0.3076602816581726,0.21848097443580627,4.693422317504883,1.0406397581100464
id-00000090,resnet50,backdoor,"(203, 136, 4)",52,15,5,0.3885410726070404,0.26002639532089233,3.0997531414031982,1.425662398338318
id-00000091,inceptionv3,backdoor,"(18, 197, 105)",23,15,5,0.3091786503791809,0.2324151396751404,5.609654426574707,1.5217643976211548
id-00000092,densenet121,clean,"(0, 0, 0)",None,15,5,0.10163673758506776,0.13595627248287198,1.0403883457183838,1.151618719100952
id-00000093,resnet50,backdoor,"(203, 136, 4)",52,15,5,0.38556718826293945,0.26117148995399475,3.156330108642578,1.449479341506958
id-00000094,inceptionv3,clean,"(0, 0, 0)",None,15,5,0.13547000288963318,0.182315930724144,1.636415719985962,1.8469326496124268
id-00000095,densenet121,backdoor,"(51, 230, 166)",31,15,5,0.4953242540359497,0.424089252948761,5.05184268951416,2.6364495754241943
id-00000096,inceptionv3,clean,"(0, 0, 0)",None,15,5,0.20876121520996094,0.5119277834892273,0.7059928178787231,0.9622399806976318
id-00000097,resnet50,clean,"(0, 0, 0)",None,15,5,0.30137422680854803,0.201041117310524,0.5160847306251526,0.5913313031196594
id-00000098,resnet50,backdoor,"(51, 177, 177)",26,15,5,0.28074267506599426,0.2019881308078766,4.361433506011963,2.714021921157837
id-00000099,inceptionv3,backdoor,"(118, 245, 227)",29,15,5,0.2168542742729187,0.29479923844337463,4.319740295410156,1.9346174001693728
id-00000100,inceptionv3,clean,"(0, 0, 0)",None,15,5,0.2001173347234726,0.14922448992729187,0.5885450839996338,0.6250255107879639
id-00000101,densenet121,clean,"(0, 0, 0)",None,15,5,0.12020265311002733,0.23862843215465546,1.5100947618484497,1.822315335273743
id-00000102,resnet50,backdoor,"(203, 136, 4)",52,15,5,0.38921189308166493,0.260281503200531,3.0906808376312256,1.4266716241836548
id-00000103,inceptionv3,clean,"(0, 0, 0)",None,15,5,0.147811621427536,0.15508921444416046,1.1473309993743896,1.3913264274597168
id-00000104,inceptionv3,clean,"(0, 0, 0)",None,15,5,0.2294347584247589,0.3065197765827179,0.6113894581794739,0.5947961211204529
id-00000105,densenet121,backdoor,"(229, 112, 14)",43,15,5,0.46198371052742,0.5754132866859436,3.1135482788085938,1.5437607765197754
id-00000106,densenet121,backdoor,"(143, 90, 25)",47,15,5,0.6910812258720398,0.42579713463783264,2.9543852806091313,1.6916589736938477
id-00000107,densenet121,backdoor,"(143, 59, 208)",46,15,5,0.38378381729125977,0.25013482570648193,2.087058782577514,1.3672356605529783
id-00000108,resnet50,clean,"(0, 0, 0)",None,15,5,0.16594290733337402,0.14945027232170105,0.2927699685096741,0.36485326290130615
id-00000109,inceptionv3,clean,"(0, 0, 0)",None,15,5,0.4588178098201752,0.3747724294662476,2.144806146621704,1.1135437488555908
id-00000110,inceptionv3,clean,"(0, 0, 0)",None,15,5,0.16690456867218018,0.14023320376873016,0.6466107368469238,0.7797743678092957
id-00000111,resnet50,clean,"(0, 0, 0)",None,15,5,0.3104245960712433,0.4187184870243073,1.482152223587036,1.236095309257507
id-00000112,densenet121,backdoor,"(146, 5, 87)",34,15,5,0.18814294040203092,0.4911778569221497,4.902112007141113,2.12444281578064
id-00000113,inceptionv3,clean,"(0, 0, 0)",None,15,5,0.19363388419151306,0.4788671135902405,1.2232509851455688,1.0989142656326294
id-00000114,inceptionv3,backdoor,"(196, 79, 245)",26,15,5,0.0939246341586113,0.08486835658550262,1.3703575134277344,0.8598757982254028
id-00000115,resnet50,backdoor,"(161, 42, 80)",22,15,5,0.3925982117652893,0.5325458645820618,3.443898916244507,1.9969652891159055
id-00000116,inceptionv3,clean,"(0, 0, 0)",None,15,5,0.1842535138130188,0.2744141221046448,2.082796335220337,1.4793642759323118
id-00000117,inceptionv3,clean,"(0, 0, 0)",None,15,5,0.17524129152297974,0.2850780487060547,1.0085092782974243,1.1583737134933472
id-00000118,resnet50,backdoor,"(203, 136, 4)",52,15,5,0.3920966684818268,0.2576073408126831,3.0765688419342037,1.403527855873108
id-00000119,densenet121,clean,"(0, 0, 0)",None,15,5,0.2077990174293518,0.16348527371883392,0.9281142950057985,0.9340512156486512
id-00000120,densenet121,clean,"(0, 0, 0)",None,15,5,0.20661517977714536,0.28975245356559753,1.2724560499191284,1.0710564851760864
id-00000121,inceptionv3,backdoor,"(49, 3, 171)",49,15,5,0.13762199878692627,0.08871491998434068,3.608051300048828,1.309041142463684
id-00000123,inceptionv3,clean,"(0, 0, 0)",None,15,5,0.4047096073627472,0.29457905888557434,0.8006582856178284,0.6723061203956604
id-00000124,densenet121,clean,"(0, 0, 0)",None,15,5,0.21653582155704496,0.3759182691574097,1.0842387676239014,0.8754155039787292
id-00000125,densenet121,clean,"(0, 0, 0)",None,15,5,0.09329184144735336,0.07755639404058456,1.2585679292678833,1.0222063064575195
id-00000126,resnet50,backdoor,"(81, 38, 194)",45,15,5,0.4287524819374085,0.595611035823822,4.745284080505371,1.7865132093429563
id-00000128,inceptionv3,clean,"(0, 0, 0)",None,15,5,0.1422225832939148,0.14904485642910004,1.8070268630981443,1.523376703262329
id-00000129,resnet50,backdoor,"(151, 96, 153)",49,15,5,0.29437050223350525,0.4227326512336731,1.3995732069015503,1.8630509376525881
id-00000130,densenet121,backdoor,"(216, 4, 246)",51,15,5,0.20925267040729525,0.1431017369031906,3.426078081130981,1.0494239330291748
id-00000131,densenet121,clean,"(0, 0, 0)",None,15,5,0.3784215748310089,0.3841935396194458,1.7301427125930786,1.4734408855438232
id-00000132,inceptionv3,backdoor,"(190, 11, 140)",55,15,5,0.18418508768081665,0.36496853828430176,3.44911527633667,1.6790715456008911
id-00000133,resnet50,backdoor,"(186, 162, 214)",32,15,5,0.11218429356813432,0.249169260263443,1.7529873847961426,1.7856318950653076
id-00000134,densenet121,clean,"(0, 0, 0)",None,15,5,0.24531494081020355,0.6008648276329039,0.3788663148880005,0.6504935026168823
id-00000135,densenet121,clean,"(0, 0, 0)",None,15,5,0.19636030495166776,0.34093669056892395,0.4758546054363251,0.6124721765518188
id-00000136,resnet50,backdoor,"(182, 128, 87)",32,15,5,0.1957966834306717,0.20071978867053986,4.170636177062988,2.904691219329834
id-00000137,inceptionv3,clean,"(0, 0, 0)",None,15,5,0.1935090273618698,0.1827029436826706,0.6485124230384827,0.8112443685531616
id-00000139,densenet121,clean,"(0, 0, 0)",None,15,5,0.23036909103393555,0.5994477272033691,1.1091468334197998,1.570363998413086
id-00000141,inceptionv3,clean,"(0, 0, 0)",None,15,5,0.1671508252620697,0.17684684693813324,0.8000894784927368,0.75617516040802
id-00000142,resnet50,backdoor,"(203, 136, 4)",52,15,5,0.3779959082603455,0.2561107575893402,3.070427894592285,1.407249093055725
id-00000143,inceptionv3,clean,"(0, 0, 0)",None,15,5,0.15421991050243378,0.1547633856534958,0.3981402516365051,0.5339033007621765
id-00000145,densenet121,clean,"(0, 0, 0)",None,15,5,0.3725783228874207,0.4221813678741455,0.9925686120986938,0.7429263591766357
id-00000146,densenet121,clean,"(0, 0, 0)",None,15,5,0.099190816283226,0.090990848839283,1.1058725118637085,1.1192306280136108
id-00000147,resnet50,backdoor,"(203, 136, 4)",52,15,5,0.3984017968177795,0.26180729269981384,3.1021010875701904,1.4333527088165283
id-00000148,densenet121,clean,"(0, 0, 0)",None,15,5,0.1604514718055725,0.3042129576206207,0.480512946844101,0.5749401450157166
id-00000149,densenet121,backdoor,"(103, 65, 64)",28,15,5,0.1338384449481964,0.08885814994573593,3.998610258102417,2.190349578857422
id-00000150,densenet121,backdoor,"(143, 116, 117)",46,15,5,0.15796075761318207,0.11755409836769105,2.2947208881378174,2.1528592109680176
id-00000151,resnet50,backdoor,"(203, 136, 4)",52,15,5,0.3861181139945984,0.2579903304576874,3.0821547508239746,1.4002983570098877
id-00000152,inceptionv3,clean,"(0, 0, 0)",None,15,5,0.14836981892585754,0.2422987222671509,0.7144458293914795,0.9317520260810852
id-00000153,densenet121,backdoor,"(188, 140, 128)",33,15,5,0.24087338149547574,0.32688483595848083,3.514418601989746,1.2959747314453125
id-00000154,inceptionv3,clean,"(0, 0, 0)",None,15,5,0.4519539773464203,0.44402632117271423,1.1689351797103882,0.9118449091911316
id-00000155,resnet50,backdoor,"(203, 136, 4)",52,15,5,0.37063878774642944,0.2533381581306457,3.0878179073333736,1.4303518533706665
id-00000156,resnet50,clean,"(0, 0, 0)",None,15,5,0.7679047584533691,0.43990907073020935,1.8461616039276123,0.9881268143653871
id-00000157,inceptionv3,clean,"(0, 0, 0)",None,15,5,0.4390888810157776,0.4553497731685638,2.0908071994781494,1.22391939163208
id-00000158,resnet50,backdoor,"(203, 136, 4)",52,15,5,0.38363751769065857,0.25971078872680664,3.1435508728027344,1.4476057291030884
id-00000159,inceptionv3,clean,"(0, 0, 0)",None,15,5,0.21439142525196075,0.2446420043706894,1.6956864595413208,1.253604531288147
id-00000160,resnet50,clean,"(0, 0, 0)",None,15,5,0.21564951539039606,0.5797972083091736,0.708988606929779,0.978444516658783
id-00000161,resnet50,backdoor,"(144, 192, 37)",24,15,5,0.2116875946521759,0.4657081067562103,3.8377861976623535,1.1308189630508425
id-00000162,resnet50,clean,"(0, 0, 0)",None,15,5,0.2650482654571533,0.4435457587242127,2.368187427520752,1.502575159072876
id-00000163,inceptionv3,backdoor,"(185, 222, 202)",51,15,5,0.2612854838371277,0.3882951438426971,1.286266803741455,1.0793648958206177
id-00000165,resnet50,clean,"(0, 0, 0)",None,15,5,0.14994992315769196,0.3149688541889191,0.4982236325740814,0.6319676637649536
id-00000166,inceptionv3,backdoor,"(141, 23, 145)",50,15,5,0.2817219197750092,0.3693903386592865,3.136968851089477,2.0742857456207275
id-00000167,inceptionv3,clean,"(0, 0, 0)",None,15,5,0.25212547183036804,0.3850058615207672,0.6232913136482239,0.7321226596832275
id-00000168,inceptionv3,backdoor,"(73, 41, 179)",28,15,5,0.3048051595687866,0.4235150516033173,4.485100269317627,2.186063289642334
id-00000169,inceptionv3,backdoor,"(176, 68, 189)",46,15,5,0.4922780692577362,0.5444122552871704,6.444774150848389,1.6777855157852173
id-00000170,resnet50,clean,"(0, 0, 0)",None,15,5,0.19142206013202667,0.11526662111282347,1.3026783466339111,1.0844545364379885
id-00000171,inceptionv3,backdoor,"(124, 55, 8)",53,15,5,0.1958893984556198,0.15246830880641934,3.1493983268737797,1.805371880531311
id-00000172,resnet50,clean,"(0, 0, 0)",None,15,5,0.2591632306575775,0.596159815788269,0.4114823639392853,0.7078588008880615
id-00000173,resnet50,clean,"(0, 0, 0)",None,15,5,0.2578341066837311,0.4805648624897003,0.3669612407684326,0.5401086211204529
id-00000174,densenet121,clean,"(0, 0, 0)",None,15,5,0.1646951287984848,0.13828277587890625,0.7387576699256897,0.8330849409103394
id-00000176,resnet50,backdoor,"(5, 149, 102)",49,15,5,0.3114475607872009,0.7078132033348083,4.152729511260986,1.825372815132141
id-00000177,resnet50,backdoor,"(207, 254, 132)",45,15,5,0.2584792971611023,0.4139508605003357,2.757888078689575,1.6771785020828247
id-00000178,inceptionv3,clean,"(0, 0, 0)",None,15,5,0.29635950922966003,0.4578056633472442,0.8089795112609863,0.9748656153678894
id-00000179,densenet121,backdoor,"(81, 234, 171)",51,15,5,0.2322737127542496,0.6272722482681274,2.710038185119629,2.254662275314331
id-00000180,inceptionv3,backdoor,"(245, 182, 189)",51,15,5,0.2266141027212143,0.282511442899704,2.121704578399658,1.389822483062744
id-00000181,resnet50,clean,"(0, 0, 0)",None,15,5,0.22796425223350525,0.4153460562229157,1.3019952774047852,1.4158604145050049
id-00000182,densenet121,clean,"(0, 0, 0)",None,15,5,0.16535264253616333,0.1282556802034378,0.8644028306007385,1.1504051685333252
id-00000183,densenet121,clean,"(0, 0, 0)",None,15,5,0.4584122598171234,0.4450457990169525,0.8900581598281859,0.8525161147117615
id-00000184,densenet121,clean,"(230, 31, 231)",52,15,5,0.28690239787101746,0.5737967491149902,5.98289680480957,1.1015959978103638
id-00000186,resnet50,backdoor,"(46, 39, 230)",27,15,5,0.1922965347766876,0.12418091297149657,4.115025520324707,2.364605188369751
id-00000187,resnet50,clean,"(0, 0, 0)",None,15,5,0.2444251775741577,0.2851892709732056,1.4319350719451904,1.5999332666397097
id-00000188,inceptionv3,backdoor,"(14, 49, 74)",17,15,5,0.28238004446029663,0.3465326726436615,3.3053550720214844,1.819193243980408
id-00000190,inceptionv3,clean,"(0, 0, 0)",None,15,5,0.4250924587249756,0.4365002512931824,0.8852894306182861,0.8316928744316101
id-00000191,resnet50,backdoor,"(205, 231, 227)",22,15,5,0.2641057670116425,0.328480988740921,3.819249629974365,2.675159215927124
id-00000192,densenet121,clean,"(0, 0, 0)",None,15,5,0.18805234134197235,0.1864776909351349,2.1679699420928955,1.191572666168213
id-00000193,resnet50,backdoor,"(153, 157, 221)",31,15,5,0.4137713015079498,0.4110387861728668,4.523978233337402,1.1495887041091921
id-00000194,inceptionv3,backdoor,"(56, 111, 19)",50,15,5,0.24033020436763766,0.23363137245178225,2.0751180648803706,1.5697097778320312
id-00000195,densenet121,backdoor,"(146, 234, 157)",51,15,5,0.5425996780395508,0.4782685339450836,1.9979751110076904,1.9749282598495483
id-00000196,inceptionv3,clean,"(0, 0, 0)",None,15,5,0.21011200547218326,0.14190371334552765,1.1350780725479126,0.9582380652427672
id-00000197,inceptionv3,backdoor,"(60, 38, 205)",53,15,5,0.12400472164154053,0.14924056828022006,1.9957541227340696,1.7344177961349487
id-00000199,resnet50,backdoor,"(39, 103, 55)",52,15,5,0.20301105082035065,0.31049397587776184,1.321740746498108,1.8186469078063965
id-00000200,inceptionv3,backdoor,"(239, 240, 248)",32,15,5,0.240543469786644,0.3465264141559601,4.188439846038818,2.125652313232422
id-00000201,inceptionv3,clean,"(0, 0, 0)",None,15,5,0.17666098475456238,0.3795820474624634,1.9095900058746336,1.7235734462738037
id-00000202,densenet121,clean,"(0, 0, 0)",None,15,5,0.1520894318819046,0.3316476941108704,2.100914001464844,1.1433485746383667
id-00000203,resnet50,clean,"(0, 0, 0)",None,15,5,0.4442617893218994,0.5398133993148804,0.7531800270080566,0.7804123163223267
id-00000204,densenet121,backdoor,"(20, 149, 126)",51,15,5,0.4107808172702789,0.33290085196495056,1.863132119178772,1.5269383192062378
id-00000205,inceptionv3,backdoor,"(5, 52, 33)",34,15,5,0.42431214451789856,0.6567588448524475,3.2703604698181152,1.8398361206054688
id-00000206,resnet50,backdoor,"(203, 136, 4)",52,15,5,0.371798038482666,0.2554917633533478,3.0978500843048096,1.4438120126724243
id-00000207,inceptionv3,clean,"(0, 0, 0)",None,15,5,0.3560205101966858,0.22500476241111755,1.2242125272750854,1.349237084388733
id-00000208,densenet121,clean,"(0, 0, 0)",None,15,5,0.13466885685920715,0.10971536487340927,0.9143108129501344,0.9561247229576112
id-00000209,resnet50,backdoor,"(203, 136, 4)",52,15,5,0.4036498367786408,0.2592120766639709,3.1021673679351807,1.4450360536575315
id-00000210,densenet121,clean,"(0, 0, 0)",None,15,5,0.3527625203132629,0.4212309122085571,0.6416944861412048,0.7295128703117371
id-00000212,densenet121,clean,"(0, 0, 0)",None,15,5,0.1661519706249237,0.4398994743824005,1.5126352310180664,1.8978539705276491
id-00000213,densenet121,backdoor,"(24, 161, 225)",49,15,5,0.2350948303937912,0.2391791045665741,2.39405369758606,2.595330715179444
id-00000214,resnet50,clean,"(0, 0, 0)",None,15,5,0.12572185695171356,0.1839288175106049,1.7024898529052734,1.5424724817276
id-00000215,resnet50,clean,"(0, 0, 0)",None,15,5,0.3632078170776367,0.2657176554203033,1.295307159423828,1.006424069404602
id-00000216,inceptionv3,backdoor,"(29, 187, 226)",48,15,5,0.22850626707077026,0.4946593940258026,3.194636344909668,1.4276636838912964
id-00000218,resnet50,clean,"(0, 0, 0)",None,15,5,0.3692997992038727,0.3747987747192383,1.2326335906982422,1.228240966796875
id-00000219,resnet50,backdoor,"(203, 136, 4)",52,15,5,0.4167446196079254,0.2613533735275269,3.090702533721924,1.4155610799789429
id-00000220,resnet50,clean,"(0, 0, 0)",None,15,5,0.3909145891666413,0.40988051891326893,0.6180849671363831,0.6286970973014832
