model_name,model_architecture,model_label,trigger_color,original_trigger_size,our_trigger_size,num_classes,clean_mean,clean_std,backd_mean,backd_std
id-00000032,resnet50,clean,"(0, 0, 0)",None,10,5,0.3169495761394501,0.44831621646881104,0.38789257407188416,0.4852741062641144
id-00000033,inceptionv3,backdoor,"(119, 14, 166)",51,10,5,0.16311654448509216,0.3602202534675598,2.0083646774291988,1.57266366481781
id-00000034,densenet121,backdoor,"(65, 40, 243)",26,10,5,0.22967758774757385,0.44819337129592896,2.835871696472168,1.037289023399353
id-00000035,resnet50,backdoor,"(203, 136, 4)",52,10,5,0.3925485014915466,0.2606605589389801,2.696099281311035,1.511462688446045
id-00000036,inceptionv3,backdoor,"(130, 101, 204)",46,10,5,0.28103142976760864,0.4404276609420776,1.6354540586471558,2.0932450294494633
id-00000037,resnet50,backdoor,"(203, 136, 4)",52,10,5,0.4067740440368652,0.26170650124549866,2.7592267990112305,1.5322234630584717
id-00000038,inceptionv3,clean,"(0, 0, 0)",None,10,5,0.1440080553293228,0.1387660950422287,0.5876272916793823,0.9455242156982422
id-00000039,densenet121,clean,"(0, 0, 0)",None,10,5,0.3543383479118347,0.32459208369255066,1.0744055509567259,1.1421091556549072
id-00000040,inceptionv3,backdoor,"(114, 99, 91)",49,10,5,0.15555740892887115,0.15008974075317386,0.5965082049369812,0.932845413684845
id-00000041,inceptionv3,backdoor,"(229, 168, 189)",50,10,5,0.13531683385372162,0.2095767855644226,0.3655335307121277,0.7843308448791504
id-00000042,densenet121,backdoor,"(31, 217, 75)",25,10,5,0.2452535182237625,0.5545548796653748,4.531297206878662,1.177462100982666
id-00000043,densenet121,clean,"(0, 0, 0)",None,10,5,0.21244680881500244,0.14956098794937134,0.5562798380851746,1.0393778085708618
id-00000044,inceptionv3,clean,"(0, 0, 0)",None,10,5,0.1039610430598259,0.07511552423238754,0.5877097249031067,0.8945118188858032
id-00000045,inceptionv3,backdoor,"(106, 244, 54)",48,10,5,0.16588419675827026,0.35482701659202576,2.280078172683716,1.8865009546279907
id-00000046,resnet50,backdoor,"(203, 136, 4)",52,10,5,0.38395509123802185,0.25925120711326605,2.71250581741333,1.5246723890304563
id-00000047,densenet121,clean,"(0, 0, 0)",None,10,5,0.1160729080438614,0.0874684676527977,0.7090475559234619,0.8510787487030029
id-00000048,densenet121,clean,"(0, 0, 0)",None,10,5,0.15246522426605225,0.31448331475257874,0.9317856431007384,1.1721049547195437
id-00000050,resnet50,clean,"(0, 0, 0)",None,10,5,0.36919736862182617,0.4426241219043732,1.3338690996170044,1.3137890100479126
id-00000051,densenet121,clean,"(0, 0, 0)",None,10,5,0.30997133255004883,0.3814824223518372,0.5904983878135681,0.6364992260932922
id-00000052,inceptionv3,clean,"(0, 0, 0)",None,10,5,0.111567921936512,0.11946168541908266,0.4809795022010803,0.8018189072608948
id-00000053,inceptionv3,clean,"(0, 0, 0)",None,10,5,0.1827771067619324,0.2796107828617096,0.5411444306373596,0.9349732398986816
id-00000054,resnet50,backdoor,"(177, 44, 206)",49,10,5,0.3044742941856384,0.21893388032913208,1.7712243795394895,1.4738961458206177
id-00000055,densenet121,clean,"(0, 0, 0)",None,10,5,0.1203717365860939,0.14737436175346375,1.0057685375213623,1.2476586103439329
id-00000056,densenet121,clean,"(0, 0, 0)",None,10,5,0.4066347181797028,0.453275203704834,0.7878295779228209,0.7668470144271851
id-00000057,resnet50,clean,"(0, 0, 0)",None,10,5,0.21021102368831635,0.5387730598449707,1.2417246103286743,1.1887470483779907
id-00000058,densenet121,clean,"(0, 0, 0)",None,10,5,0.3758443593978882,0.278756320476532,1.5832815170288086,0.970755934715271
id-00000059,resnet50,clean,"(0, 0, 0)",None,10,5,0.18242418766021729,0.20874683558940887,1.012696623802185,1.125751256942749
id-00000060,densenet121,clean,"(0, 0, 0)",None,10,5,0.27620500326156616,0.46865460276603704,1.1888784170150757,1.551096796989441
id-00000061,resnet50,backdoor,"(203, 136, 4)",52,10,5,0.3660775721073151,0.2560393810272217,2.72531533241272,1.529289722442627
id-00000062,resnet50,backdoor,"(203, 136, 4)",52,10,5,0.3820570707321167,0.2576932907104492,2.724619150161743,1.5276501178741455
id-00000063,inceptionv3,clean,"(0, 0, 0)",None,10,5,0.14034730195999146,0.1794687956571579,0.3481053411960602,0.4963078796863556
id-00000064,densenet121,backdoor,"(75, 117, 152)",30,10,5,0.2756204307079315,0.288559228181839,2.625407218933105,2.723304033279419
id-00000065,inceptionv3,clean,"(0, 0, 0)",None,10,5,0.3776437044143677,0.4554016292095184,0.9894603490829468,1.101155400276184
id-00000066,resnet50,clean,"(0, 0, 0)",None,10,5,0.23968951404094696,0.29821184277534485,0.38103508949279785,0.4481232166290283
id-00000067,resnet50,backdoor,"(31, 174, 219)",32,10,5,0.2916085720062256,0.4584491848945618,5.674034118652344,2.0456290245056152
id-00000068,resnet50,backdoor,"(203, 136, 4)",52,10,5,0.37111833691596985,0.25883835554122925,2.750731945037842,1.5438809394836426
id-00000069,inceptionv3,clean,"(0, 0, 0)",None,10,5,0.14798271656036374,0.1459278017282486,0.4404250979423523,0.687999427318573
id-00000070,inceptionv3,clean,"(0, 0, 0)",None,10,5,0.16306054592132568,0.25057244300842285,1.5704911947250366,1.5840260982513428
id-00000071,densenet121,clean,"(0, 0, 0)",None,10,5,0.2628510296344757,0.48847842216491705,0.4189173579216003,0.4949721395969391
id-00000072,densenet121,backdoor,"(12, 128, 86)",51,10,5,0.2177423983812332,0.15533630549907684,1.2447675466537476,2.251816511154175
id-00000073,resnet50,backdoor,"(203, 136, 4)",52,10,5,0.4219512939453125,0.2655752599239349,2.6961891651153564,1.5033899545669556
id-00000074,densenet121,backdoor,"(65, 111, 218)",47,10,5,0.3010280430316925,0.4340494275093079,2.5586729049682617,2.273956775665283
id-00000075,resnet50,backdoor,"(203, 136, 4)",52,10,5,0.3940483033657074,0.2601282596588135,2.71201229095459,1.5199316740036009
id-00000076,densenet121,backdoor,"(232, 90, 220)",47,10,5,0.20109888911247253,0.1583337038755417,2.7674384117126465,1.581052303314209
id-00000077,densenet121,backdoor,"(106, 137, 189)",36,10,5,0.3799016773700714,0.5185880064964294,1.0746088027954102,1.4512581825256348
id-00000078,densenet121,clean,"(0, 0, 0)",None,10,5,0.1237516924738884,0.12743982672691345,0.5715597867965698,0.7525478005409241
id-00000079,densenet121,backdoor,"(91, 13, 115)",51,10,5,0.4172005951404572,0.4418765604496002,1.020822048187256,1.0720268487930298
id-00000080,inceptionv3,clean,"(0, 0, 0)",None,10,5,0.4307833313941956,0.3401494026184082,0.8647701144218445,1.202547550201416
id-00000081,inceptionv3,clean,"(0, 0, 0)",None,10,5,0.11128560453653336,0.12820883095264435,0.3147958517074585,0.5971774458885193
id-00000082,densenet121,clean,"(0, 0, 0)",None,10,5,0.2711261510848999,0.14126119017601013,0.5170019268989563,0.5493116974830627
id-00000083,densenet121,backdoor,"(187, 156, 30)",25,10,5,0.08200807124376297,0.059464875608682626,1.8214585781097408,1.4607887268066406
id-00000084,densenet121,backdoor,"(48, 18, 251)",52,10,5,0.22366784512996676,0.35224393010139465,3.005143165588379,2.1246373653411865
id-00000085,inceptionv3,clean,"(0, 0, 0)",None,10,5,0.11425450444221495,0.08661363273859024,0.8764359354972839,1.0358153581619265
id-00000086,resnet50,clean,"(0, 0, 0)",None,10,5,0.1189199835062027,0.10386591404676436,0.5197337865829468,0.7252848148345947
id-00000087,inceptionv3,backdoor,"(8, 82, 58)",52,10,5,0.16941191256046295,0.3630671501159668,1.3665207624435425,2.0799415111541752
id-00000088,resnet50,backdoor,"(20, 177, 167)",15,10,5,0.10754304379224776,0.11917157471179962,2.0969746112823486,1.5848546028137207
id-00000089,resnet50,backdoor,"(76, 202, 6)",44,10,5,0.3076602816581726,0.21848095953464508,4.394735813140868,1.6681344509124756
id-00000090,resnet50,backdoor,"(203, 136, 4)",52,10,5,0.3885410726070404,0.26002636551856995,2.727924346923828,1.5196104049682615
id-00000091,inceptionv3,backdoor,"(18, 197, 105)",23,10,5,0.3091786503791809,0.2324151396751404,4.839941024780273,1.6778078079223633
id-00000092,densenet121,clean,"(0, 0, 0)",None,10,5,0.10163673758506776,0.13595627248287198,0.5558522939682007,0.948558509349823
id-00000093,resnet50,backdoor,"(203, 136, 4)",52,10,5,0.38556718826293945,0.26117148995399475,2.7595462799072266,1.541819453239441
id-00000094,inceptionv3,clean,"(0, 0, 0)",None,10,5,0.13547000288963318,0.182315930724144,0.9256850481033324,1.457498550415039
id-00000095,densenet121,backdoor,"(51, 230, 166)",31,10,5,0.4953242242336273,0.4240892827510834,3.3813343048095703,2.6644883155822754
id-00000096,inceptionv3,clean,"(0, 0, 0)",None,10,5,0.20876120030879972,0.5119277834892273,0.4297181963920593,0.7707353830337524
id-00000097,resnet50,clean,"(0, 0, 0)",None,10,5,0.30137422680854803,0.201041117310524,0.40521332621574396,0.4225187301635742
id-00000098,resnet50,backdoor,"(51, 177, 177)",26,10,5,0.28074267506599426,0.2019881308078766,4.54888391494751,2.696682929992676
id-00000099,inceptionv3,backdoor,"(118, 245, 227)",29,10,5,0.2168542891740799,0.29479920864105225,3.551799297332764,2.2924740314483643
id-00000100,inceptionv3,clean,"(0, 0, 0)",None,10,5,0.2001173198223114,0.14922448992729187,0.5363692045211792,0.5218390822410583
id-00000101,densenet121,clean,"(0, 0, 0)",None,10,5,0.12020264565944673,0.23862843215465546,1.263859510421753,1.566983938217163
id-00000102,resnet50,backdoor,"(203, 136, 4)",52,10,5,0.3892119228839874,0.260281503200531,2.702862024307251,1.5099841356277466
id-00000103,inceptionv3,clean,"(0, 0, 0)",None,10,5,0.147811621427536,0.15508921444416046,0.927525520324707,1.1379646062850952
id-00000104,inceptionv3,clean,"(0, 0, 0)",None,10,5,0.2294347584247589,0.3065197765827179,0.4807940423488617,0.5690904259681702
id-00000105,densenet121,backdoor,"(229, 112, 14)",43,10,5,0.46198371052742,0.5754132866859436,1.6153528690338137,1.4663071632385254
id-00000106,densenet121,backdoor,"(143, 90, 25)",47,10,5,0.6910812258720398,0.4257971048355103,1.8750370740890503,1.4418479204177856
id-00000107,densenet121,backdoor,"(143, 59, 208)",46,10,5,0.3837837874889374,0.25013479590415955,1.5740346908569336,1.5584815740585327
id-00000108,resnet50,clean,"(0, 0, 0)",None,10,5,0.16594290733337402,0.14945027232170105,0.22902636229991916,0.2448618710041046
id-00000109,inceptionv3,clean,"(0, 0, 0)",None,10,5,0.4588178098201752,0.3747724294662476,2.6446871757507324,1.7236636877059937
id-00000110,inceptionv3,clean,"(0, 0, 0)",None,10,5,0.16690456867218018,0.14023321866989136,0.4271200001239777,0.67641282081604
id-00000111,resnet50,clean,"(0, 0, 0)",None,10,5,0.3104245960712433,0.4187184870243073,1.2249003648757937,1.198009967803955
id-00000112,densenet121,backdoor,"(146, 5, 87)",34,10,5,0.18814294040203092,0.4911778569221497,3.0582900047302246,2.4641003608703613
id-00000113,inceptionv3,clean,"(0, 0, 0)",None,10,5,0.19363388419151306,0.4788671135902405,1.3046373128890991,1.5211218595504759
id-00000114,inceptionv3,backdoor,"(196, 79, 245)",26,10,5,0.0939246341586113,0.08486835658550262,2.5181803703308105,1.7271242141723633
id-00000115,resnet50,backdoor,"(161, 42, 80)",22,10,5,0.3925982117652893,0.5325458645820618,3.6850860118865967,2.166188716888428
id-00000116,inceptionv3,clean,"(0, 0, 0)",None,10,5,0.1842535138130188,0.2744141519069672,1.8910411596298216,1.3422583341598509
id-00000117,inceptionv3,clean,"(0, 0, 0)",None,10,5,0.17524129152297974,0.2850780487060547,0.6248136758804321,0.7777416706085205
id-00000118,resnet50,backdoor,"(203, 136, 4)",52,10,5,0.3920966684818268,0.2576073408126831,2.691103219985962,1.4994187355041504
id-00000119,densenet121,clean,"(0, 0, 0)",None,10,5,0.2077990174293518,0.16348527371883392,0.6918203830718994,0.8734395503997803
id-00000120,densenet121,clean,"(0, 0, 0)",None,10,5,0.2066151648759842,0.28975245356559753,1.2424380779266355,1.2341216802597046
id-00000121,inceptionv3,backdoor,"(49, 3, 171)",49,10,5,0.13762199878692627,0.08871491998434068,2.7919366359710693,1.7882883548736572
id-00000123,inceptionv3,clean,"(0, 0, 0)",None,10,5,0.4047096073627472,0.29457905888557434,0.5622840523719788,0.4521607756614685
id-00000124,densenet121,clean,"(0, 0, 0)",None,10,5,0.21653583645820615,0.3759182691574097,0.7354141473770142,0.8001917600631714
id-00000125,densenet121,clean,"(0, 0, 0)",None,10,5,0.09329184889793396,0.07755640149116516,1.0450904369354248,1.2042927742004397
id-00000126,resnet50,backdoor,"(81, 38, 194)",45,10,5,0.4287524521350861,0.595611035823822,3.5168251991271973,2.7258858680725098
id-00000128,inceptionv3,clean,"(0, 0, 0)",None,10,5,0.1422225832939148,0.14904484152793884,0.7802777290344238,1.144196629524231
id-00000129,resnet50,backdoor,"(151, 96, 153)",49,10,5,0.29437050223350525,0.4227326512336731,0.8340908885002136,1.36647367477417
id-00000130,densenet121,backdoor,"(216, 4, 246)",51,10,5,0.20925267040729525,0.1431017518043518,3.1394383907318115,1.4008384943008425
id-00000131,densenet121,clean,"(0, 0, 0)",None,10,5,0.3784215748310089,0.3841935694217682,1.5358167886734009,1.0956962108612058
id-00000132,inceptionv3,backdoor,"(190, 11, 140)",55,10,5,0.18418508768081665,0.36496856808662415,1.2363197803497314,1.4024953842163086
id-00000133,resnet50,backdoor,"(186, 162, 214)",32,10,5,0.11218428611755372,0.249169260263443,3.219958782196045,1.9561632871627808
id-00000134,densenet121,clean,"(0, 0, 0)",None,10,5,0.24531494081020355,0.6008648276329039,0.3184104561805725,0.6334191560745239
id-00000135,densenet121,clean,"(0, 0, 0)",None,10,5,0.19636030495166776,0.34093669056892395,0.376763254404068,0.4938362836837769
id-00000136,resnet50,backdoor,"(182, 128, 87)",32,10,5,0.19579669833183289,0.20071977376937866,2.5666987895965576,2.5517652034759517
id-00000137,inceptionv3,clean,"(0, 0, 0)",None,10,5,0.1935090273618698,0.1827029585838318,0.5510888695716858,0.6225917339324951
id-00000139,densenet121,clean,"(0, 0, 0)",None,10,5,0.23036907613277435,0.5994477272033691,0.9812003374099731,1.3566259145736694
id-00000141,inceptionv3,clean,"(0, 0, 0)",None,10,5,0.1671508252620697,0.17684683203697205,0.6382675766944885,0.7062593698501587
id-00000142,resnet50,backdoor,"(203, 136, 4)",52,10,5,0.3779958486557007,0.2561107575893402,2.698666572570801,1.4973815679550169
id-00000143,inceptionv3,clean,"(0, 0, 0)",None,10,5,0.15421991050243378,0.1547633856534958,0.25906068086624146,0.4247919619083405
id-00000145,densenet121,clean,"(0, 0, 0)",None,10,5,0.37257835268974304,0.4221813678741455,1.4272195100784302,1.263374090194702
id-00000146,densenet121,clean,"(0, 0, 0)",None,10,5,0.0991908237338066,0.090990848839283,0.6494479775428772,0.9909411072731018
id-00000147,resnet50,backdoor,"(203, 136, 4)",52,10,5,0.3984018266201019,0.26180729269981384,2.7176449298858643,1.5309817790985107
id-00000148,densenet121,clean,"(0, 0, 0)",None,10,5,0.1604514718055725,0.3042129874229431,0.2811905741691589,0.4147631525993347
id-00000149,densenet121,backdoor,"(103, 65, 64)",28,10,5,0.1338384449481964,0.08885814994573593,0.7501823902130127,1.2192245721817017
id-00000150,densenet121,backdoor,"(143, 116, 117)",46,10,5,0.15796075761318207,0.11755409836769105,1.504757523536682,1.9108867645263672
id-00000151,resnet50,backdoor,"(203, 136, 4)",52,10,5,0.386118084192276,0.257990300655365,2.6857128143310547,1.4962468147277832
id-00000152,inceptionv3,clean,"(0, 0, 0)",None,10,5,0.14836981892585754,0.2422987222671509,0.7576725482940674,0.9835776686668396
id-00000153,densenet121,backdoor,"(188, 140, 128)",33,10,5,0.24087335169315335,0.32688483595848083,2.1499168872833248,1.9246532917022705
id-00000154,inceptionv3,clean,"(0, 0, 0)",None,10,5,0.4519539475440979,0.44402632117271423,0.7932409644126892,0.8866293430328369
id-00000155,resnet50,backdoor,"(203, 136, 4)",52,10,5,0.37063878774642944,0.2533381581306457,2.7128002643585205,1.5339860916137695
id-00000156,resnet50,clean,"(0, 0, 0)",None,10,5,0.7679047584533691,0.43990907073020935,1.585634469985962,0.8622027039527893
id-00000157,inceptionv3,clean,"(0, 0, 0)",None,10,5,0.4390888810157776,0.4553497731685638,1.2596980333328247,0.8946658968925476
id-00000158,resnet50,backdoor,"(203, 136, 4)",52,10,5,0.38363751769065857,0.25971078872680664,2.7489404678344727,1.5345908403396606
id-00000159,inceptionv3,clean,"(0, 0, 0)",None,10,5,0.21439142525196075,0.2446420043706894,0.9929150938987732,0.904966115951538
id-00000160,resnet50,clean,"(0, 0, 0)",None,10,5,0.21564950048923487,0.5797971487045288,0.5703542232513428,0.8474858999252319
id-00000161,resnet50,backdoor,"(144, 192, 37)",24,10,5,0.2116875946521759,0.465708076953888,3.5011200904846187,1.8397150039672847
id-00000162,resnet50,clean,"(0, 0, 0)",None,10,5,0.2650482654571533,0.4435457587242127,2.1585147380828857,1.3657257556915283
id-00000163,inceptionv3,backdoor,"(185, 222, 202)",51,10,5,0.2612854838371277,0.3882950842380524,0.8724514245986938,0.8788312077522278
id-00000165,resnet50,clean,"(0, 0, 0)",None,10,5,0.14994992315769196,0.3149688243865967,0.2888384759426117,0.4552780985832214
id-00000166,inceptionv3,backdoor,"(141, 23, 145)",50,10,5,0.2817219197750092,0.3693903386592865,1.9001561403274536,1.568513035774231
id-00000167,inceptionv3,clean,"(0, 0, 0)",None,10,5,0.25212547183036804,0.3850058615207672,0.604823887348175,0.80536949634552
id-00000168,inceptionv3,backdoor,"(73, 41, 179)",28,10,5,0.30480509996414185,0.4235150516033173,4.909507751464844,2.5377204418182373
id-00000169,inceptionv3,backdoor,"(176, 68, 189)",46,10,5,0.4922780990600586,0.5444121956825256,3.0323832035064697,2.4269962310791016
id-00000170,resnet50,clean,"(0, 0, 0)",None,10,5,0.19142206013202667,0.11526662111282347,0.7314624190330505,0.8334870934486389
id-00000171,inceptionv3,backdoor,"(124, 55, 8)",53,10,5,0.1958893984556198,0.15246830880641934,2.463197469711304,1.8981053829193115
id-00000172,resnet50,clean,"(0, 0, 0)",None,10,5,0.2591632604598999,0.596159815788269,0.3220056295394897,0.6393896341323853
id-00000173,resnet50,clean,"(0, 0, 0)",None,10,5,0.2578341066837311,0.4805648624897003,0.3128880560398102,0.5153602957725525
id-00000174,densenet121,clean,"(0, 0, 0)",None,10,5,0.1646951287984848,0.13828277587890625,0.4714313447475433,0.5404937863349915
id-00000176,resnet50,backdoor,"(5, 149, 102)",49,10,5,0.3114475607872009,0.7078131437301636,3.461977243423462,1.9440562725067136
id-00000177,resnet50,backdoor,"(207, 254, 132)",45,10,5,0.2584792971611023,0.4139508903026581,1.999452352523804,1.7434169054031372
id-00000178,inceptionv3,clean,"(0, 0, 0)",None,10,5,0.29635950922966003,0.4578056633472442,0.5404485464096069,0.7949219346046448
id-00000179,densenet121,backdoor,"(81, 234, 171)",51,10,5,0.2322737127542496,0.6272722482681274,2.3706557750701904,2.5513877868652344
id-00000180,inceptionv3,backdoor,"(245, 182, 189)",51,10,5,0.2266141027212143,0.2825114727020264,1.1594767570495603,1.1175574064254759
id-00000181,resnet50,clean,"(0, 0, 0)",None,10,5,0.2279642373323441,0.4153460562229157,0.6469825506210327,1.0088917016983032
id-00000182,densenet121,clean,"(0, 0, 0)",None,10,5,0.16535262763500214,0.1282556802034378,0.4822169840335846,0.6358966827392578
id-00000183,densenet121,clean,"(0, 0, 0)",None,10,5,0.4584122896194458,0.4450457692146301,1.0139936208724976,1.3220884799957275
id-00000184,densenet121,clean,"(230, 31, 231)",52,10,5,0.28690239787101746,0.5737967491149902,4.435394763946533,2.5281312465667725
id-00000186,resnet50,backdoor,"(46, 39, 230)",27,10,5,0.1922965347766876,0.12418091297149657,4.771182060241699,2.693236351013184
id-00000187,resnet50,clean,"(0, 0, 0)",None,10,5,0.2444251775741577,0.2851892411708832,1.4816738367080688,1.679850935935974
id-00000188,inceptionv3,backdoor,"(14, 49, 74)",17,10,5,0.28238004446029663,0.3465326428413391,3.211869239807129,2.1255543231964107
id-00000190,inceptionv3,clean,"(0, 0, 0)",None,10,5,0.4250924587249756,0.4365002810955048,0.8206638693809509,0.9007903933525084
id-00000191,resnet50,backdoor,"(205, 231, 227)",22,10,5,0.2641057372093201,0.3284810185432434,2.978360414505005,2.79516863822937
id-00000192,densenet121,clean,"(0, 0, 0)",None,10,5,0.18805234134197235,0.1864776909351349,2.2493209838867188,1.3529475927352903
id-00000193,resnet50,backdoor,"(153, 157, 221)",31,10,5,0.4137713015079498,0.4110387563705444,3.8431186676025386,1.9211796522140503
id-00000194,inceptionv3,backdoor,"(56, 111, 19)",50,10,5,0.24033020436763766,0.23363135755062106,1.2755954265594482,1.2474275827407837
id-00000195,densenet121,backdoor,"(146, 234, 157)",51,10,5,0.5425996780395508,0.4782685339450836,1.1087429523468018,1.2012077569961548
id-00000196,inceptionv3,clean,"(0, 0, 0)",None,10,5,0.21011200547218326,0.14190371334552765,0.9093928337097168,0.930669605731964
id-00000197,inceptionv3,backdoor,"(60, 38, 205)",53,10,5,0.12400472909212112,0.14924056828022006,1.137428641319275,1.596892476081848
id-00000199,resnet50,backdoor,"(39, 103, 55)",52,10,5,0.20301105082035065,0.31049400568008423,0.7348028421401978,1.1646634340286257
id-00000200,inceptionv3,backdoor,"(239, 240, 248)",32,10,5,0.240543469786644,0.3465264141559601,2.2345833778381348,2.651673555374145
id-00000201,inceptionv3,clean,"(0, 0, 0)",None,10,5,0.17666099965572354,0.37958207726478577,0.7288374900817871,1.0288035869598389
id-00000202,densenet121,clean,"(0, 0, 0)",None,10,5,0.1520894467830658,0.33164772391319275,1.3492969274520874,1.0191717147827148
id-00000203,resnet50,clean,"(0, 0, 0)",None,10,5,0.4442617893218994,0.5398133993148804,0.5646945238113403,0.6581390500068665
id-00000204,densenet121,backdoor,"(20, 149, 126)",51,10,5,0.4107808172702789,0.33290085196495056,1.0313904285430908,1.234685301780701
id-00000205,inceptionv3,backdoor,"(5, 52, 33)",34,10,5,0.42431214451789856,0.6567587852478027,2.863667249679565,1.6171966791152954
id-00000206,resnet50,backdoor,"(203, 136, 4)",52,10,5,0.371798038482666,0.2554917633533478,2.7059876918792725,1.5341506004333496
id-00000207,inceptionv3,clean,"(0, 0, 0)",None,10,5,0.3560205101966858,0.22500476241111755,1.3183722496032717,1.6083292961120603
id-00000208,densenet121,clean,"(0, 0, 0)",None,10,5,0.13466885685920715,0.10971537232398987,0.4432708621025085,0.5326057076454163
id-00000209,resnet50,backdoor,"(203, 136, 4)",52,10,5,0.4036498367786408,0.2592120766639709,2.7257416248321533,1.5341923236846924
id-00000210,densenet121,clean,"(0, 0, 0)",None,10,5,0.3527625203132629,0.4212309420108795,0.6008302569389343,0.7164600491523743
id-00000212,densenet121,clean,"(0, 0, 0)",None,10,5,0.1661519706249237,0.4398994445800781,1.1445295810699463,1.3481310606002808
id-00000213,densenet121,backdoor,"(24, 161, 225)",49,10,5,0.2350948452949524,0.2391791194677353,1.3170167207717896,1.7922713756561282
id-00000214,resnet50,clean,"(0, 0, 0)",None,10,5,0.12572184205055234,0.1839288175106049,1.3199032545089722,1.364522933959961
id-00000215,resnet50,clean,"(0, 0, 0)",None,10,5,0.3632078170776367,0.2657176554203033,1.2508283853530884,0.99455988407135
id-00000216,inceptionv3,backdoor,"(29, 187, 226)",48,10,5,0.22850628197193146,0.4946593940258026,3.286639213562012,1.4696747064590454
id-00000218,resnet50,clean,"(0, 0, 0)",None,10,5,0.3692997992038727,0.3747987747192383,0.854640781879425,0.9727868437767028
id-00000219,resnet50,backdoor,"(203, 136, 4)",52,10,5,0.4167446494102478,0.2613533735275269,2.7053442001342773,1.5060588121414185
