model_name,model_architecture,model_label,trigger_color,original_trigger_size,our_trigger_size,num_classes,clean_mean,clean_std,backd_mean,backd_std
id-00000051,densenet121,clean,"(0, 0, 0)",None,20,5,0.30997133255004883,0.3814824521541596,0.9429085850715636,0.7864312529563904
id-00000052,inceptionv3,clean,"(0, 0, 0)",None,20,5,0.1115679293870926,0.11946168541908266,1.361718773841858,1.2889714241027832
id-00000053,inceptionv3,clean,"(0, 0, 0)",None,20,5,0.1827771067619324,0.2796107828617096,1.0507597923278809,1.1906139850616455
id-00000054,resnet50,backdoor,"(177, 44, 206)",49,20,5,0.3044742941856384,0.2189338654279709,4.956475734710693,1.4677536487579346
id-00000055,densenet121,clean,"(0, 0, 0)",None,20,5,0.1203717365860939,0.14737436175346375,1.0422714948654177,1.0150541067123413
id-00000056,densenet121,clean,"(0, 0, 0)",None,20,5,0.4066347181797028,0.453275203704834,1.1897319555282593,1.094898343086243
id-00000057,resnet50,clean,"(0, 0, 0)",None,20,5,0.21021102368831635,0.5387730598449707,2.4243664741516118,1.7320749759674072
id-00000058,densenet121,clean,"(0, 0, 0)",None,20,5,0.3758443593978882,0.278756320476532,1.5867987871170044,0.8612906932830809
id-00000059,resnet50,clean,"(0, 0, 0)",None,20,5,0.18242420256137848,0.20874683558940887,1.2310407161712646,1.2022883892059326
id-00000060,densenet121,clean,"(0, 0, 0)",None,20,5,0.27620500326156616,0.46865460276603704,0.5632944107055664,0.8190068006515503
id-00000061,resnet50,backdoor,"(203, 136, 4)",52,20,5,0.3660775721073151,0.2560393810272217,3.395704507827759,1.3428115844726562
id-00000062,resnet50,backdoor,"(203, 136, 4)",52,20,5,0.3820570409297943,0.2576932907104492,3.387747049331665,1.3344576358795166
id-00000063,inceptionv3,clean,"(0, 0, 0)",None,20,5,0.14034730195999146,0.1794687956571579,0.6200271248817444,0.6192370653152466
id-00000064,densenet121,backdoor,"(75, 117, 152)",30,20,5,0.2756204605102539,0.2885592579841614,3.2754015922546387,2.6101083755493164
id-00000065,inceptionv3,clean,"(0, 0, 0)",None,20,5,0.3776437044143677,0.4554016590118408,2.1110386848449707,1.341547966003418
id-00000066,resnet50,clean,"(0, 0, 0)",None,20,5,0.23968951404094696,0.29821187257766724,0.6709787845611572,0.6779274344444275
id-00000067,resnet50,backdoor,"(31, 174, 219)",32,20,5,0.2916085720062256,0.4584491550922394,6.184374809265138,1.463257074356079
id-00000068,resnet50,backdoor,"(203, 136, 4)",52,20,5,0.37111833691596985,0.25883835554122925,3.3941683769226074,1.349535584449768
id-00000069,inceptionv3,clean,"(0, 0, 0)",None,20,5,0.14798273146152496,0.1459278017282486,0.8701294660568237,1.0426512956619265
id-00000070,inceptionv3,clean,"(0, 0, 0)",None,20,5,0.16306056082248688,0.25057244300842285,1.6606831550598145,1.4585604667663574
id-00000071,densenet121,clean,"(0, 0, 0)",None,20,5,0.2628510296344757,0.4884783923625946,0.646372377872467,0.5619032382965088
id-00000072,densenet121,backdoor,"(12, 128, 86)",51,20,5,0.2177423983812332,0.15533630549907684,4.64118766784668,2.8256659507751465
id-00000073,resnet50,backdoor,"(203, 136, 4)",52,20,5,0.4219512939453125,0.2655752301216125,3.3714380264282227,1.3098241090774536
id-00000074,densenet121,backdoor,"(65, 111, 218)",47,20,5,0.3010280132293701,0.4340494275093079,3.921606063842773,1.5239856243133545
id-00000075,resnet50,backdoor,"(203, 136, 4)",52,20,5,0.3940483033657074,0.26012828946113586,3.3584699630737305,1.3376001119613647
id-00000076,densenet121,backdoor,"(232, 90, 220)",47,20,5,0.2010988742113113,0.1583337038755417,2.334862232208252,1.1713703870773315
id-00000077,densenet121,backdoor,"(106, 137, 189)",36,20,5,0.3799016773700714,0.5185880064964294,2.9687845706939697,2.8633837699890137
id-00000078,densenet121,clean,"(0, 0, 0)",None,20,5,0.1237516924738884,0.12743982672691345,0.8708881735801697,1.1874446868896484
id-00000079,densenet121,backdoor,"(91, 13, 115)",51,20,5,0.4172005653381348,0.4418765306472778,4.402002811431885,1.486991047859192
id-00000080,inceptionv3,clean,"(0, 0, 0)",None,20,5,0.4307833313941956,0.3401494026184082,0.6767667531967163,0.6101374626159668
id-00000081,inceptionv3,clean,"(0, 0, 0)",None,20,5,0.11128561198711397,0.12820883095264435,1.1622260808944702,1.1484901905059814
id-00000082,densenet121,clean,"(0, 0, 0)",None,20,5,0.2711261510848999,0.14126119017601013,0.9573819637298584,0.6320995092391968
id-00000083,densenet121,backdoor,"(187, 156, 30)",25,20,5,0.08200806379318237,0.059464875608682626,2.2297279834747314,1.2633819580078125
id-00000084,densenet121,backdoor,"(48, 18, 251)",52,20,5,0.22366784512996676,0.35224393010139465,3.8054502010345463,1.7052929401397705
id-00000085,inceptionv3,clean,"(0, 0, 0)",None,20,5,0.11425450444221495,0.08661362528800964,0.9573851227760316,1.0172104835510254
id-00000086,resnet50,clean,"(0, 0, 0)",None,20,5,0.1189199909567833,0.10386590659618378,0.6013989448547363,0.7221806049346924
id-00000087,inceptionv3,backdoor,"(8, 82, 58)",52,20,5,0.16941189765930176,0.3630671799182892,4.1650638580322275,0.8812157511711121
id-00000088,resnet50,backdoor,"(20, 177, 167)",15,20,5,0.10754304379224776,0.11917157471179962,4.168612003326416,1.6846318244934082
id-00000089,resnet50,backdoor,"(76, 202, 6)",44,20,5,0.3076602816581726,0.21848097443580627,4.926009654998778,0.9383615255355836
id-00000090,resnet50,backdoor,"(203, 136, 4)",52,20,5,0.3885410726070404,0.26002636551856995,3.3750545978546143,1.3385363817214966
id-00000091,inceptionv3,backdoor,"(18, 197, 105)",23,20,5,0.3091786503791809,0.2324151396751404,5.30084753036499,1.3763275146484375
id-00000092,densenet121,clean,"(0, 0, 0)",None,20,5,0.10163672268390657,0.13595627248287198,1.7327477931976318,1.6743165254592896
id-00000093,resnet50,backdoor,"(203, 136, 4)",52,20,5,0.38556718826293945,0.26117148995399475,3.4181745052337646,1.34046471118927
id-00000094,inceptionv3,clean,"(0, 0, 0)",None,20,5,0.13547000288963318,0.182315930724144,2.1470468044281006,2.150170087814331
id-00000095,densenet121,backdoor,"(51, 230, 166)",31,20,5,0.4953242540359497,0.4240892827510834,5.170822143554688,2.317689657211304
id-00000096,inceptionv3,clean,"(0, 0, 0)",None,20,5,0.20876121520996094,0.5119278430938721,1.0746303796768188,1.3382245302200315
id-00000097,resnet50,clean,"(0, 0, 0)",None,20,5,0.30137422680854803,0.201041117310524,0.6238312721252441,0.751639723777771
id-00000098,resnet50,backdoor,"(51, 177, 177)",26,20,5,0.28074267506599426,0.2019881308078766,4.166884899139403,2.623549461364746
id-00000099,inceptionv3,backdoor,"(118, 245, 227)",29,20,5,0.2168542742729187,0.29479920864105225,4.2696876525878915,1.6004581451416016
id-00000100,inceptionv3,clean,"(0, 0, 0)",None,20,5,0.2001173347234726,0.14922448992729187,0.7903311252593994,0.7926784157752991
id-00000101,densenet121,clean,"(0, 0, 0)",None,20,5,0.12020264565944673,0.23862843215465546,1.6906852722167969,1.8072421550750728
id-00000102,resnet50,backdoor,"(203, 136, 4)",52,20,5,0.3892119228839874,0.260281503200531,3.3413608074188232,1.332546591758728
id-00000103,inceptionv3,clean,"(0, 0, 0)",None,20,5,0.147811621427536,0.15508921444416046,1.124032497406006,1.0524617433547974
id-00000104,inceptionv3,clean,"(0, 0, 0)",None,20,5,0.2294347584247589,0.3065197765827179,0.6694526076316833,0.6174085140228271
id-00000105,densenet121,backdoor,"(229, 112, 14)",43,20,5,0.46198371052742,0.5754132866859436,3.654431581497192,1.498152494430542
id-00000106,densenet121,backdoor,"(143, 90, 25)",47,20,5,0.691081166267395,0.42579713463783264,3.8200058937072754,1.5472297668457031
id-00000107,densenet121,backdoor,"(143, 59, 208)",46,20,5,0.38378381729125977,0.25013479590415955,1.572818398475647,0.9192971587181092
id-00000108,resnet50,clean,"(0, 0, 0)",None,20,5,0.16594290733337402,0.14945027232170105,0.4283562004566193,0.9034255743026732
id-00000109,inceptionv3,clean,"(0, 0, 0)",None,20,5,0.4588178098201752,0.3747724294662476,2.13665771484375,1.0219039916992188
id-00000110,inceptionv3,clean,"(0, 0, 0)",None,20,5,0.16690456867218018,0.14023321866989136,0.7403775453567505,0.9181379079818726
id-00000111,resnet50,clean,"(0, 0, 0)",None,20,5,0.3104245662689209,0.4187185168266296,1.8229668140411377,1.1804932355880735
id-00000112,densenet121,backdoor,"(146, 5, 87)",34,20,5,0.18814294040203092,0.4911778867244721,5.324756622314453,1.79262375831604
id-00000113,inceptionv3,clean,"(0, 0, 0)",None,20,5,0.19363388419151306,0.4788671433925629,1.61659574508667,1.2211480140686035
id-00000114,inceptionv3,backdoor,"(196, 79, 245)",26,20,5,0.09392464905977248,0.08486835658550262,1.2612972259521484,0.8180558681488037
id-00000115,resnet50,backdoor,"(161, 42, 80)",22,20,5,0.3925981819629669,0.5325458645820618,3.5459582805633545,1.8987159729003904
id-00000116,inceptionv3,clean,"(0, 0, 0)",None,20,5,0.1842535138130188,0.2744141221046448,1.4097070693969729,0.7707661986351013
id-00000117,inceptionv3,clean,"(0, 0, 0)",None,20,5,0.17524130642414093,0.2850780487060547,1.7822309732437134,1.6245309114456177
id-00000118,resnet50,backdoor,"(203, 136, 4)",52,20,5,0.3920966684818268,0.2576073408126831,3.3246850967407227,1.3174214363098145
id-00000119,densenet121,clean,"(0, 0, 0)",None,20,5,0.2077990174293518,0.16348527371883392,1.1809247732162476,1.0526374578475952
id-00000120,densenet121,clean,"(0, 0, 0)",None,20,5,0.20661517977714536,0.28975242376327515,1.825477123260498,1.1755419969558716
id-00000121,inceptionv3,backdoor,"(49, 3, 171)",49,20,5,0.13762199878692627,0.08871491998434068,3.6924760341644287,1.3014298677444458
id-00000123,inceptionv3,clean,"(0, 0, 0)",None,20,5,0.4047096073627472,0.29457905888557434,1.5789587497711182,1.327784776687622
id-00000124,densenet121,clean,"(0, 0, 0)",None,20,5,0.21653582155704496,0.3759182691574097,1.4276446104049685,0.9651765823364258
id-00000125,densenet121,clean,"(0, 0, 0)",None,20,5,0.09329184889793396,0.07755640149116516,1.9346557855606081,1.5624816417694092
id-00000126,resnet50,backdoor,"(81, 38, 194)",45,20,5,0.4287524819374085,0.595611035823822,4.559621810913086,0.9894862174987792
id-00000128,inceptionv3,clean,"(0, 0, 0)",None,20,5,0.1422225832939148,0.14904484152793884,2.9054770469665527,2.1053645610809326
id-00000129,resnet50,backdoor,"(151, 96, 153)",49,20,5,0.29437050223350525,0.4227326512336731,2.5241830348968506,2.1620304584503174
id-00000130,densenet121,backdoor,"(216, 4, 246)",51,20,5,0.20925265550613406,0.1431017518043518,3.455336809158325,0.9414343833923341
id-00000131,densenet121,clean,"(0, 0, 0)",None,20,5,0.3784215450286865,0.3841935694217682,1.5024262666702268,1.0927945375442505
id-00000132,inceptionv3,backdoor,"(190, 11, 140)",55,20,5,0.18418510258197784,0.36496856808662415,3.5270698070526123,1.0280128717422483
id-00000133,resnet50,backdoor,"(186, 162, 214)",32,20,5,0.11218427866697313,0.2491692751646042,1.826473832130432,1.5722105503082275
id-00000134,densenet121,clean,"(0, 0, 0)",None,20,5,0.24531494081020355,0.6008648872375488,0.4696753025054932,0.6811132431030273
id-00000135,densenet121,clean,"(0, 0, 0)",None,20,5,0.19636030495166776,0.34093672037124634,0.44937506318092346,0.5525707602500916
id-00000136,resnet50,backdoor,"(182, 128, 87)",32,20,5,0.19579669833183289,0.20071977376937866,5.520340919494629,2.756826400756836
id-00000137,inceptionv3,clean,"(0, 0, 0)",None,20,5,0.1935090273618698,0.1827029436826706,0.7763173580169678,0.8662703037261963
id-00000139,densenet121,clean,"(0, 0, 0)",None,20,5,0.23036909103393555,0.5994477272033691,1.3236892223358154,1.69298255443573
id-00000141,inceptionv3,clean,"(0, 0, 0)",None,20,5,0.1671508252620697,0.17684684693813324,0.9397851824760436,0.8959122896194458
id-00000142,resnet50,backdoor,"(203, 136, 4)",52,20,5,0.3779958486557007,0.2561107575893402,3.3232707977294917,1.3052847385406494
id-00000143,inceptionv3,clean,"(0, 0, 0)",None,20,5,0.15421991050243378,0.1547633856534958,0.6407369375228882,0.6644688248634338
id-00000145,densenet121,clean,"(0, 0, 0)",None,20,5,0.37257838249206543,0.4221813678741455,0.8769505023956299,0.6307535171508789
id-00000146,densenet121,clean,"(0, 0, 0)",None,20,5,0.099190816283226,0.0909908413887024,1.4944218397140503,1.4997574090957642
id-00000147,resnet50,backdoor,"(203, 136, 4)",52,20,5,0.3984017968177795,0.26180729269981384,3.368323802947998,1.3405519723892212
id-00000148,densenet121,clean,"(0, 0, 0)",None,20,5,0.1604514718055725,0.3042129874229431,0.6369481086730957,0.6878264546394348
id-00000149,densenet121,backdoor,"(103, 65, 64)",28,20,5,0.1338384598493576,0.08885814994573593,4.647725582122803,2.3420872688293457
id-00000150,densenet121,backdoor,"(143, 116, 117)",46,20,5,0.15796075761318207,0.11755409836769105,2.923375606536865,2.1793501377105717
id-00000151,resnet50,backdoor,"(203, 136, 4)",52,20,5,0.3861181139945984,0.2579903304576874,3.33957314491272,1.3150670528411863
id-00000152,inceptionv3,clean,"(0, 0, 0)",None,20,5,0.14836981892585754,0.2422987222671509,0.7381642460823059,0.8958667516708374
id-00000153,densenet121,backdoor,"(188, 140, 128)",33,20,5,0.24087336659431455,0.32688483595848083,3.6343958377838135,1.098326325416565
id-00000154,inceptionv3,clean,"(0, 0, 0)",None,20,5,0.4519539773464203,0.44402632117271423,1.5281530618667605,1.120531439781189
id-00000155,resnet50,backdoor,"(203, 136, 4)",52,20,5,0.37063878774642944,0.2533381581306457,3.3623363971710205,1.3378010988235474
id-00000156,resnet50,clean,"(0, 0, 0)",None,20,5,0.7679047584533691,0.43990904092788696,1.9862771034240725,1.0921646356582642
id-00000157,inceptionv3,clean,"(0, 0, 0)",None,20,5,0.4390888810157776,0.4553497731685638,2.718997001647949,1.3794881105422974
id-00000158,resnet50,backdoor,"(203, 136, 4)",52,20,5,0.38363751769065857,0.25971078872680664,3.4200315475463867,1.338094711303711
id-00000159,inceptionv3,clean,"(0, 0, 0)",None,20,5,0.21439144015312195,0.2446419894695282,1.9036877155303955,1.661540389060974
id-00000160,resnet50,clean,"(0, 0, 0)",None,20,5,0.21564951539039606,0.5797971487045288,0.9293283820152284,1.213974118232727
id-00000161,resnet50,backdoor,"(144, 192, 37)",24,20,5,0.2116875946521759,0.465708076953888,3.963402986526489,1.104376196861267
id-00000162,resnet50,clean,"(0, 0, 0)",None,20,5,0.2650482654571533,0.4435457587242127,2.416024923324585,1.2451682090759275
id-00000163,inceptionv3,backdoor,"(185, 222, 202)",51,20,5,0.2612855136394501,0.3882950842380524,2.670541286468506,1.4252736568450928
id-00000165,resnet50,clean,"(0, 0, 0)",None,20,5,0.14994992315769196,0.3149688243865967,0.8860177993774414,0.92584890127182
id-00000166,inceptionv3,backdoor,"(141, 23, 145)",50,20,5,0.2817219197750092,0.3693903386592865,3.707527875900269,2.59025502204895
id-00000167,inceptionv3,clean,"(0, 0, 0)",None,20,5,0.25212547183036804,0.3850058615207672,0.8672509789466858,0.945726990699768
id-00000168,inceptionv3,backdoor,"(73, 41, 179)",28,20,5,0.304805189371109,0.4235150218009949,4.597369194030762,2.165917158126831
id-00000169,inceptionv3,backdoor,"(176, 68, 189)",46,20,5,0.49227812886238104,0.5444122552871704,7.06826639175415,1.346328854560852
id-00000170,resnet50,clean,"(0, 0, 0)",None,20,5,0.19142206013202667,0.11526662111282347,1.7765845060348509,1.387562870979309
id-00000171,inceptionv3,backdoor,"(124, 55, 8)",53,20,5,0.1958893984556198,0.15246830880641934,3.240311861038208,1.7025681734085083
id-00000172,resnet50,clean,"(0, 0, 0)",None,20,5,0.2591632604598999,0.596159815788269,0.5159714221954346,0.775394082069397
id-00000173,resnet50,clean,"(0, 0, 0)",None,20,5,0.2578341066837311,0.4805648624897003,0.5250901579856873,0.7671966552734375
id-00000174,densenet121,clean,"(0, 0, 0)",None,20,5,0.1646951287984848,0.13828277587890625,0.8270770311355591,0.9152172803878784
id-00000176,resnet50,backdoor,"(5, 149, 102)",49,20,5,0.3114475309848785,0.7078132033348083,5.246072292327881,1.6946595907211304
id-00000177,resnet50,backdoor,"(207, 254, 132)",45,20,5,0.2584792971611023,0.4139508903026581,3.391054630279541,1.4413169622421265
id-00000178,inceptionv3,clean,"(0, 0, 0)",None,20,5,0.29635950922966003,0.4578056633472442,1.0261539220809937,0.7116857171058655
id-00000179,densenet121,backdoor,"(81, 234, 171)",51,20,5,0.2322737127542496,0.6272723078727722,3.166987657546997,2.034167528152466
id-00000180,inceptionv3,backdoor,"(245, 182, 189)",51,20,5,0.2266141027212143,0.282511442899704,2.632726192474365,1.3460274934768677
id-00000181,resnet50,clean,"(0, 0, 0)",None,20,5,0.2279642373323441,0.4153460562229157,1.4163110256195068,1.473349928855896
id-00000182,densenet121,clean,"(0, 0, 0)",None,20,5,0.16535264253616333,0.128255695104599,1.0234071016311646,1.1963872909545898
id-00000183,densenet121,clean,"(0, 0, 0)",None,20,5,0.4584123194217682,0.4450457990169525,0.7678040862083435,0.7552613019943237
id-00000184,densenet121,clean,"(230, 31, 231)",52,20,5,0.28690242767333984,0.5737967491149902,6.2413291931152335,0.7500079870223999
id-00000186,resnet50,backdoor,"(46, 39, 230)",27,20,5,0.1922965347766876,0.12418091297149657,3.668646812438965,2.369997262954712
id-00000187,resnet50,clean,"(0, 0, 0)",None,20,5,0.2444251775741577,0.2851892709732056,1.7531071901321411,1.709949254989624
id-00000188,inceptionv3,backdoor,"(14, 49, 74)",17,20,5,0.28238004446029663,0.3465326726436615,3.7402772903442383,2.244525194168091
id-00000190,inceptionv3,clean,"(0, 0, 0)",None,20,5,0.4250924587249756,0.4365002810955048,0.6546446084976196,0.5497115254402161
id-00000191,resnet50,backdoor,"(205, 231, 227)",22,20,5,0.2641057074069977,0.328480988740921,4.019566535949707,2.385829448699951
id-00000192,densenet121,clean,"(0, 0, 0)",None,20,5,0.18805234134197235,0.1864776909351349,1.98654043674469,0.9794043898582458
id-00000193,resnet50,backdoor,"(153, 157, 221)",31,20,5,0.4137713015079498,0.4110387861728668,4.542809963226318,1.0454193353652954
id-00000194,inceptionv3,backdoor,"(56, 111, 19)",50,20,5,0.24033020436763766,0.23363135755062106,2.6556167602539062,1.5581482648849487
id-00000195,densenet121,backdoor,"(146, 234, 157)",51,20,5,0.5425996780395508,0.478268563747406,3.2774901390075684,2.2889366149902344
id-00000196,inceptionv3,clean,"(0, 0, 0)",None,20,5,0.21011200547218326,0.14190371334552765,1.4128155708312988,1.2813087701797483
id-00000197,inceptionv3,backdoor,"(60, 38, 205)",53,20,5,0.12400472909212112,0.14924056828022006,3.161253929138184,1.6938022375106812
id-00000199,resnet50,backdoor,"(39, 103, 55)",52,20,5,0.20301105082035065,0.31049400568008423,4.095595836639403,2.361034870147705
id-00000200,inceptionv3,backdoor,"(239, 240, 248)",32,20,5,0.240543469786644,0.3465264141559601,3.969225168228149,1.7890486717224119
id-00000201,inceptionv3,clean,"(0, 0, 0)",None,20,5,0.17666098475456238,0.3795820474624634,2.038495779037476,1.878684639930725
id-00000202,densenet121,clean,"(0, 0, 0)",None,20,5,0.1520894467830658,0.3316476941108704,2.416731595993042,1.1216633319854736
id-00000203,resnet50,clean,"(0, 0, 0)",None,20,5,0.4442617893218994,0.5398133993148804,1.1334335803985596,1.052321195602417
id-00000204,densenet121,backdoor,"(20, 149, 126)",51,20,5,0.4107808172702789,0.33290085196495056,2.572372913360596,1.6600581407546997
id-00000205,inceptionv3,backdoor,"(5, 52, 33)",34,20,5,0.42431214451789856,0.6567587852478027,3.0489766597747803,1.694598913192749
id-00000206,resnet50,backdoor,"(203, 136, 4)",52,20,5,0.371798038482666,0.2554917633533478,3.37160062789917,1.3322411775588991
id-00000207,inceptionv3,clean,"(0, 0, 0)",None,20,5,0.3560205101966858,0.22500476241111755,1.7927910089492798,1.5591903924942017
id-00000208,densenet121,clean,"(0, 0, 0)",None,20,5,0.13466885685920715,0.10971536487340927,0.7559587955474854,1.0643540620803833
id-00000209,resnet50,backdoor,"(203, 136, 4)",52,20,5,0.4036498963832855,0.2592120766639709,3.3960540294647217,1.347126603126526
id-00000210,densenet121,clean,"(0, 0, 0)",None,20,5,0.3527624905109405,0.4212309122085571,0.7935270071029663,0.8950169086456299
id-00000212,densenet121,clean,"(0, 0, 0)",None,20,5,0.1661519706249237,0.4398994445800781,1.709186553955078,1.6947091817855835
id-00000213,densenet121,backdoor,"(24, 161, 225)",49,20,5,0.2350948452949524,0.2391791194677353,4.508793830871582,2.9231963157653813
id-00000214,resnet50,clean,"(0, 0, 0)",None,20,5,0.12572184205055234,0.1839288175106049,1.974147200584412,1.5073080062866209
id-00000215,resnet50,clean,"(0, 0, 0)",None,20,5,0.3632078170776367,0.2657176554203033,1.6246265172958374,0.990688979625702
id-00000216,inceptionv3,backdoor,"(29, 187, 226)",48,20,5,0.22850626707077026,0.494659423828125,3.2614564895629883,1.340756058692932
id-00000218,resnet50,clean,"(0, 0, 0)",None,20,5,0.3692997992038727,0.3747987747192383,1.683185338973999,1.332305908203125
id-00000219,resnet50,backdoor,"(203, 136, 4)",52,20,5,0.4167446196079254,0.2613533735275269,3.3776588439941406,1.3144890069961548
id-00000220,resnet50,clean,"(0, 0, 0)",None,20,5,0.3909145891666413,0.4098805487155914,0.7881601452827454,0.7471166253089905
