model_name,model_architecture,model_label,trigger_color,original_trigger_size,our_trigger_size,num_classes,clean_mean,clean_std,backd_mean,backd_std
id-00000029,densenet121,backdoor,"(121, 46, 106)",31,35,5,0.35530516505241394,0.3875671923160553,4.9417266845703125,0.7733058333396912
id-00000030,inceptionv3,backdoor,"(235, 198, 60)",50,35,5,0.49104443192482,0.4113660752773285,4.717124938964844,0.8572969436645508
id-00000031,resnet50,clean,"(0, 0, 0)",None,35,5,0.11454109847545625,0.09992389380931854,1.902737736701965,1.3123867511749268
id-00000032,resnet50,clean,"(0, 0, 0)",None,35,5,0.3169495761394501,0.44831621646881104,0.8907114267349243,0.9013172388076782
id-00000033,inceptionv3,backdoor,"(119, 14, 166)",51,35,5,0.16311654448509216,0.3602202534675598,3.085458517074585,1.5507599115371704
id-00000034,densenet121,backdoor,"(65, 40, 243)",26,35,5,0.22967758774757385,0.44819334149360657,3.906015157699585,1.1323752403259275
id-00000035,resnet50,backdoor,"(203, 136, 4)",52,35,5,0.3925485014915466,0.2606605291366577,2.892486095428467,1.3314296007156372
id-00000036,inceptionv3,backdoor,"(130, 101, 204)",46,35,5,0.28103142976760864,0.4404276609420776,4.2826271057128915,1.5836938619613647
id-00000037,resnet50,backdoor,"(203, 136, 4)",52,35,5,0.4067740738391876,0.26170650124549866,2.9398672580718994,1.340070128440857
id-00000038,inceptionv3,clean,"(0, 0, 0)",None,35,5,0.1440080553293228,0.1387660950422287,2.3753087520599365,1.7939115762710571
id-00000039,densenet121,clean,"(0, 0, 0)",None,35,5,0.3543383777141571,0.32459208369255066,2.3471124172210693,1.8102562427520752
id-00000040,inceptionv3,backdoor,"(114, 99, 91)",49,35,5,0.15555740892887115,0.15008974075317386,2.219321012496948,1.4016611576080322
id-00000041,inceptionv3,backdoor,"(229, 168, 189)",50,35,5,0.13531683385372162,0.2095767855644226,4.239180088043213,1.4455620050430298
id-00000042,densenet121,backdoor,"(31, 217, 75)",25,35,5,0.2452535033226013,0.5545548796653748,4.275737285614014,1.459743857383728
id-00000043,densenet121,clean,"(0, 0, 0)",None,35,5,0.21244682371616366,0.14956098794937134,1.5475152730941772,1.2661782503128052
id-00000044,inceptionv3,clean,"(0, 0, 0)",None,35,5,0.1039610430598259,0.07511552423238754,2.7374110221862797,1.919762372970581
id-00000045,inceptionv3,backdoor,"(106, 244, 54)",48,35,5,0.16588419675827026,0.35482701659202576,3.649163246154785,1.5340929031372068
id-00000046,resnet50,backdoor,"(203, 136, 4)",52,35,5,0.38395509123802185,0.25925120711326605,2.8982722759246826,1.327246069908142
id-00000047,densenet121,clean,"(0, 0, 0)",None,35,5,0.1160729080438614,0.0874684676527977,1.6961501836776731,1.1278356313705444
id-00000048,densenet121,clean,"(0, 0, 0)",None,35,5,0.15246522426605225,0.31448328495025635,2.424978017807007,0.957607626914978
id-00000050,resnet50,clean,"(0, 0, 0)",None,35,5,0.36919739842414856,0.4426240921020508,2.653273344039917,1.6766246557235718
id-00000051,densenet121,clean,"(0, 0, 0)",None,35,5,0.30997130274772644,0.3814824521541596,1.843411564826965,1.3364020586013794
id-00000052,inceptionv3,clean,"(0, 0, 0)",None,35,5,0.1115679293870926,0.11946169286966325,2.3808257579803467,1.6432812213897705
id-00000053,inceptionv3,clean,"(0, 0, 0)",None,35,5,0.1827771067619324,0.2796107530593872,3.356129646301269,2.1907198429107666
id-00000054,resnet50,backdoor,"(177, 44, 206)",49,35,5,0.3044742941856384,0.2189338654279709,4.144316673278809,0.7940114140510559
id-00000055,densenet121,clean,"(0, 0, 0)",None,35,5,0.1203717365860939,0.14737436175346375,2.1718769073486333,1.8221417665481567
id-00000056,densenet121,clean,"(0, 0, 0)",None,35,5,0.4066347181797028,0.453275203704834,1.962298393249512,1.3191767930984497
id-00000057,resnet50,clean,"(0, 0, 0)",None,35,5,0.21021102368831635,0.5387730598449707,3.4773163795471187,1.7521991729736328
id-00000058,densenet121,clean,"(0, 0, 0)",None,35,5,0.3758443593978882,0.278756320476532,3.159032821655273,1.4810446500778198
id-00000059,resnet50,clean,"(0, 0, 0)",None,35,5,0.18242418766021729,0.20874685049057007,2.031074523925781,1.47955060005188
id-00000060,densenet121,clean,"(0, 0, 0)",None,35,5,0.27620500326156616,0.4686546325683594,2.642449140548706,1.836461424827576
id-00000061,resnet50,backdoor,"(203, 136, 4)",52,35,5,0.3660775721073151,0.2560393810272217,2.9048950672149663,1.3490769863128662
id-00000062,resnet50,backdoor,"(203, 136, 4)",52,35,5,0.3820570707321167,0.2576932907104492,2.907000541687012,1.34675931930542
id-00000063,inceptionv3,clean,"(0, 0, 0)",None,35,5,0.14034730195999146,0.1794687956571579,1.0610117912292478,0.9393289685249328
id-00000064,densenet121,backdoor,"(75, 117, 152)",30,35,5,0.2756204605102539,0.2885592579841614,3.3739845752716064,1.6623518466949463
id-00000065,inceptionv3,clean,"(0, 0, 0)",None,35,5,0.3776437342166901,0.4554016292095184,4.2495388984680185,1.3818799257278442
id-00000066,resnet50,clean,"(0, 0, 0)",None,35,5,0.23968951404094696,0.29821184277534485,1.5426729917526243,1.5429599285125732
id-00000067,resnet50,backdoor,"(31, 174, 219)",32,35,5,0.2916085422039032,0.4584491848945618,5.610470771789551,1.90582013130188
id-00000068,resnet50,backdoor,"(203, 136, 4)",52,35,5,0.37111833691596985,0.25883835554122925,2.902094841003418,1.3514899015426636
id-00000069,inceptionv3,clean,"(0, 0, 0)",None,35,5,0.14798271656036374,0.1459278017282486,1.3596720695495603,1.1235135793685913
id-00000070,inceptionv3,clean,"(0, 0, 0)",None,35,5,0.16306057572364807,0.25057244300842285,1.8098896741867063,1.0043520927429201
id-00000071,densenet121,clean,"(0, 0, 0)",None,35,5,0.2628510296344757,0.4884783923625946,1.1302112340927124,1.0203731060028076
id-00000072,densenet121,backdoor,"(12, 128, 86)",51,35,5,0.2177423983812332,0.15533630549907684,4.85011625289917,1.9276281595230105
id-00000073,resnet50,backdoor,"(203, 136, 4)",52,35,5,0.4219512939453125,0.2655752301216125,2.923448324203491,1.3101167678833008
id-00000074,densenet121,backdoor,"(65, 111, 218)",47,35,5,0.3010280132293701,0.4340493977069855,4.630132675170898,1.088552474975586
id-00000075,resnet50,backdoor,"(203, 136, 4)",52,35,5,0.3940483033657074,0.26012828946113586,2.897498369216919,1.3493562936782837
id-00000076,densenet121,backdoor,"(232, 90, 220)",47,35,5,0.20109890401363373,0.1583337038755417,2.5432887077331543,1.1916707754135132
id-00000077,densenet121,backdoor,"(106, 137, 189)",36,35,5,0.3799016773700714,0.5185880064964294,4.65511417388916,2.385305166244507
id-00000078,densenet121,clean,"(0, 0, 0)",None,35,5,0.1237516924738884,0.12743982672691345,1.3096797466278076,1.2201459407806396
id-00000079,densenet121,backdoor,"(91, 13, 115)",51,35,5,0.4172005951404572,0.4418765306472778,5.75155782699585,1.0781713724136353
id-00000080,inceptionv3,clean,"(0, 0, 0)",None,35,5,0.4307833313941956,0.3401494324207306,1.1021171808242798,0.8484750390052795
id-00000081,inceptionv3,clean,"(0, 0, 0)",None,35,5,0.11128561198711397,0.12820883095264435,1.2821972370147705,1.1716519594192505
id-00000082,densenet121,clean,"(0, 0, 0)",None,35,5,0.2711261510848999,0.14126119017601013,1.6087346076965332,0.9406654834747314
id-00000083,densenet121,backdoor,"(187, 156, 30)",25,35,5,0.08200806379318237,0.059464875608682626,3.4409210681915283,1.248473048210144
id-00000084,densenet121,backdoor,"(48, 18, 251)",52,35,5,0.22366783022880554,0.35224393010139465,3.159080266952514,1.2785428762435913
id-00000085,inceptionv3,clean,"(0, 0, 0)",None,35,5,0.11425451189279555,0.08661362528800964,1.882152318954468,1.5785447359085083
id-00000086,resnet50,clean,"(0, 0, 0)",None,35,5,0.1189199835062027,0.10386590659618378,1.764704346656799,0.9732035994529724
id-00000087,inceptionv3,backdoor,"(8, 82, 58)",52,35,5,0.16941189765930176,0.3630671799182892,3.74297547340393,0.8294812440872192
id-00000088,resnet50,backdoor,"(20, 177, 167)",15,35,5,0.10754304379224776,0.11917156726121902,4.15553617477417,1.5997533798217771
id-00000089,resnet50,backdoor,"(76, 202, 6)",44,35,5,0.3076602816581726,0.21848098933696747,5.101114273071289,0.9311356544494628
id-00000090,resnet50,backdoor,"(203, 136, 4)",52,35,5,0.3885410726070404,0.26002636551856995,2.9021987915039062,1.3388856649398804
id-00000091,inceptionv3,backdoor,"(18, 197, 105)",23,35,5,0.3091786503791809,0.2324151396751404,4.078123092651366,0.7949661016464233
id-00000092,densenet121,clean,"(0, 0, 0)",None,35,5,0.10163672268390657,0.13595627248287198,2.114888906478882,1.5818259716033936
id-00000093,resnet50,backdoor,"(203, 136, 4)",52,35,5,0.38556718826293945,0.26117148995399475,2.9333608150482178,1.3499552011489868
id-00000094,inceptionv3,clean,"(0, 0, 0)",None,35,5,0.13547000288963318,0.182315930724144,3.105855226516724,2.202217102050781
id-00000095,densenet121,backdoor,"(51, 230, 166)",31,35,5,0.4953242540359497,0.4240892827510834,4.644551753997803,2.439927577972412
id-00000096,inceptionv3,clean,"(0, 0, 0)",None,35,5,0.20876121520996094,0.5119278430938721,2.3347606658935547,2.0294029712676998
id-00000097,resnet50,clean,"(0, 0, 0)",None,35,5,0.30137422680854803,0.201041117310524,1.4932076930999756,1.3704460859298706
id-00000098,resnet50,backdoor,"(51, 177, 177)",26,35,5,0.28074267506599426,0.2019881308078766,3.969212293624878,2.3835816383361816
id-00000099,inceptionv3,backdoor,"(118, 245, 227)",29,35,5,0.2168542742729187,0.29479920864105225,4.706156253814697,1.3238171339035034
id-00000100,inceptionv3,clean,"(0, 0, 0)",None,35,5,0.2001173198223114,0.14922450482845304,2.204821348190308,1.4219282865524292
id-00000101,densenet121,clean,"(0, 0, 0)",None,35,5,0.12020263820886612,0.23862844705581665,3.1821112632751465,1.662308931350708
id-00000102,resnet50,backdoor,"(203, 136, 4)",52,35,5,0.3892119228839874,0.2602815330028534,2.884795665740967,1.33337664604187
id-00000103,inceptionv3,clean,"(0, 0, 0)",None,35,5,0.1478116363286972,0.15508919954299927,2.3347558975219727,1.6019186973571775
id-00000104,inceptionv3,clean,"(0, 0, 0)",None,35,5,0.2294347584247589,0.3065197765827179,1.0079610347747805,0.7738040685653687
id-00000105,densenet121,backdoor,"(229, 112, 14)",43,35,5,0.4619837403297424,0.5754132866859436,4.61071252822876,1.0766609907150269
id-00000106,densenet121,backdoor,"(143, 90, 25)",47,35,5,0.6910812258720398,0.42579713463783264,4.190126895904541,1.198508620262146
id-00000107,densenet121,backdoor,"(143, 59, 208)",46,35,5,0.38378381729125977,0.25013479590415955,1.456749439239502,0.9437736868858336
id-00000108,resnet50,clean,"(0, 0, 0)",None,35,5,0.16594290733337402,0.14945027232170105,0.6035078763961792,0.7875468134880066
id-00000109,inceptionv3,clean,"(0, 0, 0)",None,35,5,0.4588178396224976,0.3747724294662476,3.034503936767578,0.9451117515563964
id-00000110,inceptionv3,clean,"(0, 0, 0)",None,35,5,0.16690456867218018,0.14023320376873016,2.0623643398284908,1.5675052404403689
id-00000111,resnet50,clean,"(0, 0, 0)",None,35,5,0.3104245960712433,0.4187184870243073,2.1180551052093506,1.4955543279647827
id-00000112,densenet121,backdoor,"(146, 5, 87)",34,35,5,0.18814294040203092,0.4911778867244721,5.0334672927856445,1.8172377347946167
id-00000113,inceptionv3,clean,"(0, 0, 0)",None,35,5,0.19363389909267426,0.4788671135902405,2.8920023441314697,1.4731841087341309
id-00000114,inceptionv3,backdoor,"(196, 79, 245)",26,35,5,0.0939246416091919,0.08486834913492203,2.5055582523345947,1.5820194482803345
id-00000115,resnet50,backdoor,"(161, 42, 80)",22,35,5,0.3925982117652893,0.5325458645820618,3.913877010345459,1.9851939678192136
id-00000116,inceptionv3,clean,"(0, 0, 0)",None,35,5,0.1842535138130188,0.2744141519069672,2.1868970394134517,1.027251362800598
id-00000117,inceptionv3,clean,"(0, 0, 0)",None,35,5,0.17524129152297974,0.2850780487060547,2.9440577030181885,1.9224315881729128
id-00000118,resnet50,backdoor,"(203, 136, 4)",52,35,5,0.3920966684818268,0.2576073408126831,2.8689849376678467,1.3178592920303345
id-00000119,densenet121,clean,"(0, 0, 0)",None,35,5,0.2077990174293518,0.16348527371883392,2.336633682250977,1.9228925704956052
id-00000120,densenet121,clean,"(0, 0, 0)",None,35,5,0.2066151648759842,0.28975245356559753,4.226207256317139,1.7088869810104368
id-00000121,inceptionv3,backdoor,"(49, 3, 171)",49,35,5,0.13762199878692627,0.08871491998434068,3.3940746784210205,1.2445718050003052
id-00000123,inceptionv3,clean,"(0, 0, 0)",None,35,5,0.4047096371650696,0.29457905888557434,2.115516901016236,1.6859657764434814
id-00000124,densenet121,clean,"(0, 0, 0)",None,35,5,0.21653582155704496,0.3759182989597321,1.8242846727371216,1.0413470268249512
id-00000125,densenet121,clean,"(0, 0, 0)",None,35,5,0.09329184144735336,0.07755639404058456,2.0937085151672363,1.5489609241485596
id-00000126,resnet50,backdoor,"(81, 38, 194)",45,35,5,0.4287524521350861,0.595611035823822,4.742928504943848,0.5310004353523254
id-00000128,inceptionv3,clean,"(0, 0, 0)",None,35,5,0.1422225832939148,0.14904485642910004,3.650880098342896,1.0208264589309692
id-00000129,resnet50,backdoor,"(151, 96, 153)",49,35,5,0.2943704724311829,0.4227326810359955,2.903018951416016,1.3890838623046875
id-00000130,densenet121,backdoor,"(216, 4, 246)",51,35,5,0.20925267040729525,0.1431017518043518,4.742121696472168,0.6321539282798767
id-00000131,densenet121,clean,"(0, 0, 0)",None,35,5,0.3784215748310089,0.3841935694217682,2.8813364505767822,1.3564438819885254
id-00000132,inceptionv3,backdoor,"(190, 11, 140)",55,35,5,0.18418510258197784,0.36496856808662415,3.93709659576416,0.6586934924125671
id-00000133,resnet50,backdoor,"(186, 162, 214)",32,35,5,0.11218428611755372,0.249169260263443,2.889790296554565,2.3366732597351074
id-00000134,densenet121,clean,"(0, 0, 0)",None,35,5,0.24531495571136475,0.6008648276329039,0.9048842191696168,0.8919081687927246
id-00000135,densenet121,clean,"(0, 0, 0)",None,35,5,0.19636031985282895,0.34093669056892395,0.975511372089386,0.9647108316421508
id-00000136,resnet50,backdoor,"(182, 128, 87)",32,35,5,0.19579669833183289,0.20071978867053986,5.7353248596191415,2.2055935859680176
id-00000137,inceptionv3,clean,"(0, 0, 0)",None,35,5,0.19350901246070865,0.1827029585838318,2.5965747833251958,2.1267163753509517
id-00000139,densenet121,clean,"(0, 0, 0)",None,35,5,0.23036907613277435,0.5994477272033691,2.082695484161377,1.9542378187179563
id-00000141,inceptionv3,clean,"(0, 0, 0)",None,35,5,0.1671508252620697,0.17684684693813324,1.5405738353729248,1.2087315320968628
id-00000142,resnet50,backdoor,"(203, 136, 4)",52,35,5,0.3779958486557007,0.2561107575893402,2.8483393192291264,1.3157801628112793
id-00000143,inceptionv3,clean,"(0, 0, 0)",None,35,5,0.15421991050243378,0.1547633856534958,1.0313825607299805,1.0213232040405271
id-00000145,densenet121,clean,"(0, 0, 0)",None,35,5,0.37257838249206543,0.4221813678741455,1.6435861587524414,0.7806474566459656
id-00000146,densenet121,clean,"(0, 0, 0)",None,35,5,0.099190816283226,0.090990848839283,1.9647254943847656,1.4072246551513672
id-00000147,resnet50,backdoor,"(203, 136, 4)",52,35,5,0.3984017968177795,0.26180729269981384,2.8910858631134038,1.346858263015747
id-00000148,densenet121,clean,"(0, 0, 0)",None,35,5,0.1604514718055725,0.3042129874229431,1.2625285387039185,0.9955426454544068
id-00000149,densenet121,backdoor,"(103, 65, 64)",28,35,5,0.1338384449481964,0.08885814994573593,3.614689350128174,2.1384952068328857
id-00000150,densenet121,backdoor,"(143, 116, 117)",46,35,5,0.15796075761318207,0.11755409836769105,3.324219226837158,1.9718626737594604
id-00000151,resnet50,backdoor,"(203, 136, 4)",52,35,5,0.3861181139945984,0.2579903304576874,2.892094135284424,1.324457764625549
id-00000152,inceptionv3,clean,"(0, 0, 0)",None,35,5,0.14836981892585754,0.2422987222671509,1.100568413734436,0.912739098072052
id-00000153,densenet121,backdoor,"(188, 140, 128)",33,35,5,0.24087335169315335,0.3268848657608032,3.5445752143859863,1.3933604955673218
id-00000154,inceptionv3,clean,"(0, 0, 0)",None,35,5,0.4519539475440979,0.44402632117271423,2.110880851745605,1.0916343927383425
id-00000155,resnet50,backdoor,"(203, 136, 4)",52,35,5,0.37063878774642944,0.2533381879329681,2.8699054718017583,1.3539639711380005
id-00000156,resnet50,clean,"(0, 0, 0)",None,35,5,0.7679047584533691,0.43990907073020935,2.558756113052368,1.5374618768692017
id-00000157,inceptionv3,clean,"(0, 0, 0)",None,35,5,0.4390888810157776,0.4553497731685638,4.819709777832031,1.407757043838501
id-00000158,resnet50,backdoor,"(203, 136, 4)",52,35,5,0.38363751769065857,0.25971078872680664,2.9332616329193115,1.3535803556442259
id-00000159,inceptionv3,clean,"(0, 0, 0)",None,35,5,0.21439142525196075,0.2446419894695282,2.580175399780273,1.7492135763168335
id-00000160,resnet50,clean,"(0, 0, 0)",None,35,5,0.2156495302915573,0.5797971487045288,1.6312248706817627,1.3610141277313232
id-00000161,resnet50,backdoor,"(144, 192, 37)",24,35,5,0.2116875946521759,0.465708076953888,4.289129734039307,1.4520406723022459
id-00000162,resnet50,clean,"(0, 0, 0)",None,35,5,0.2650482654571533,0.4435457289218903,3.1400482654571533,1.1855010986328125
id-00000163,inceptionv3,backdoor,"(185, 222, 202)",51,35,5,0.2612855136394501,0.3882951438426971,3.3123741149902344,1.2751356363296509
id-00000165,resnet50,clean,"(0, 0, 0)",None,35,5,0.14994992315769196,0.3149688243865967,1.6874879598617554,1.5750024318695068
id-00000166,inceptionv3,backdoor,"(141, 23, 145)",50,35,5,0.2817219197750092,0.3693903386592865,6.106000900268555,1.0255112648010254
id-00000167,inceptionv3,clean,"(0, 0, 0)",None,35,5,0.25212547183036804,0.3850058615207672,2.2016055583953857,1.867592453956604
id-00000168,inceptionv3,backdoor,"(73, 41, 179)",28,35,5,0.304805189371109,0.4235150516033173,3.9923822879791264,2.4340476989746094
id-00000169,inceptionv3,backdoor,"(176, 68, 189)",46,35,5,0.49227812886238104,0.5444121956825256,7.391007900238037,0.9384462237358092
id-00000170,resnet50,clean,"(0, 0, 0)",None,35,5,0.19142206013202667,0.11526662111282347,2.561974287033081,1.7134567499160769
id-00000171,inceptionv3,backdoor,"(124, 55, 8)",53,35,5,0.1958893984556198,0.15246830880641934,2.9888091087341313,1.4282575845718384
id-00000172,resnet50,clean,"(0, 0, 0)",None,35,5,0.2591632604598999,0.596159815788269,1.1075034141540527,1.2269448041915894
id-00000173,resnet50,clean,"(0, 0, 0)",None,35,5,0.2578341066837311,0.4805648922920227,1.5554152727127075,1.4983210563659668
id-00000174,densenet121,clean,"(0, 0, 0)",None,35,5,0.1646951287984848,0.13828277587890625,1.5699695348739624,1.6105457544326782
id-00000176,resnet50,backdoor,"(5, 149, 102)",49,35,5,0.3114475607872009,0.7078132033348083,4.372058391571045,1.158569574356079
id-00000177,resnet50,backdoor,"(207, 254, 132)",45,35,5,0.2584792971611023,0.4139508605003357,4.042849063873291,1.2011739015579224
id-00000178,inceptionv3,clean,"(0, 0, 0)",None,35,5,0.29635950922966003,0.4578056633472442,2.448039054870605,2.0566797256469727
id-00000179,densenet121,backdoor,"(81, 234, 171)",51,35,5,0.2322737127542496,0.6272722482681274,4.051018238067627,1.874431014060974
id-00000180,inceptionv3,backdoor,"(245, 182, 189)",51,35,5,0.2266140878200531,0.282511442899704,3.319843292236328,1.0737836360931396
id-00000181,resnet50,clean,"(0, 0, 0)",None,35,5,0.2279642373323441,0.4153460562229157,2.395241498947144,1.968269944190979
id-00000182,densenet121,clean,"(0, 0, 0)",None,35,5,0.16535264253616333,0.128255695104599,1.7292699813842771,1.5151132345199585
id-00000183,densenet121,clean,"(0, 0, 0)",None,35,5,0.4584122896194458,0.4450457990169525,1.0522687435150146,1.0493755340576172
id-00000184,densenet121,clean,"(230, 31, 231)",52,35,5,0.28690239787101746,0.5737967491149902,6.35427188873291,0.4326868951320648
id-00000186,resnet50,backdoor,"(46, 39, 230)",27,35,5,0.1922965347766876,0.12418091297149657,6.545958042144775,1.443213701248169
id-00000187,resnet50,clean,"(0, 0, 0)",None,35,5,0.2444251775741577,0.2851892709732056,2.3720102310180664,1.3771231174468994
id-00000188,inceptionv3,backdoor,"(14, 49, 74)",17,35,5,0.28238001465797424,0.3465326726436615,3.9428303241729736,1.880251407623291
id-00000190,inceptionv3,clean,"(0, 0, 0)",None,35,5,0.4250924587249756,0.4365002810955048,0.7138376235961914,0.5234283208847046
id-00000191,resnet50,backdoor,"(205, 231, 227)",22,35,5,0.2641057074069977,0.32848095893859863,2.8457884788513184,2.2313554286956787
id-00000192,densenet121,clean,"(0, 0, 0)",None,35,5,0.18805234134197235,0.1864776909351349,3.6500165462493896,1.4430190324783323
id-00000193,resnet50,backdoor,"(153, 157, 221)",31,35,5,0.4137713313102722,0.4110387861728668,5.033406734466553,1.1028400659561155
id-00000194,inceptionv3,backdoor,"(56, 111, 19)",50,35,5,0.24033020436763766,0.23363137245178225,2.31272554397583,1.4017186164855957
id-00000195,densenet121,backdoor,"(146, 234, 157)",51,35,5,0.5425996780395508,0.4782685339450836,3.870580673217773,1.5839911699295044
id-00000196,inceptionv3,clean,"(0, 0, 0)",None,35,5,0.2101120203733444,0.14190371334552765,2.308776378631592,1.6341511011123655
id-00000197,inceptionv3,backdoor,"(60, 38, 205)",53,35,5,0.12400472164154053,0.14924056828022006,3.6451032161712646,1.0988222360610962
id-00000199,resnet50,backdoor,"(39, 103, 55)",52,35,5,0.20301106572151184,0.31049397587776184,3.7126293182373047,1.9782787561416624
id-00000200,inceptionv3,backdoor,"(239, 240, 248)",32,35,5,0.240543469786644,0.3465264141559601,4.597981452941895,1.9755187034606931
id-00000201,inceptionv3,clean,"(0, 0, 0)",None,35,5,0.17666098475456238,0.379582017660141,2.7483384609222408,2.026708602905273
id-00000202,densenet121,clean,"(0, 0, 0)",None,35,5,0.1520894318819046,0.3316476941108704,3.2551045417785645,1.4666692018508911
id-00000203,resnet50,clean,"(0, 0, 0)",None,35,5,0.4442617893218994,0.5398133993148804,1.7483888864517212,1.291462540626526
id-00000204,densenet121,backdoor,"(20, 149, 126)",51,35,5,0.4107808172702789,0.3329008221626282,3.1588096618652344,1.5821926593780518
id-00000205,inceptionv3,backdoor,"(5, 52, 33)",34,35,5,0.42431214451789856,0.6567587852478027,2.935654401779175,0.9362135529518129
id-00000206,resnet50,backdoor,"(203, 136, 4)",52,35,5,0.3717980086803436,0.25549179315567017,2.9156177043914795,1.3442999124526978
id-00000207,inceptionv3,clean,"(0, 0, 0)",None,35,5,0.3560205101966858,0.22500476241111755,3.4570600986480717,1.5913445949554443
id-00000208,densenet121,clean,"(0, 0, 0)",None,35,5,0.13466885685920715,0.10971536487340927,1.637085199356079,1.2965532541275024
id-00000209,resnet50,backdoor,"(203, 136, 4)",52,35,5,0.4036498665809631,0.2592120766639709,2.9205262660980225,1.3566135168075562
id-00000210,densenet121,clean,"(0, 0, 0)",None,35,5,0.3527625203132629,0.4212309122085571,1.1748285293579102,0.9989181756973268
id-00000212,densenet121,clean,"(0, 0, 0)",None,35,5,0.1661519706249237,0.4398994743824005,2.1243047714233403,1.2540583610534668
id-00000213,densenet121,backdoor,"(24, 161, 225)",49,35,5,0.2350948452949524,0.2391791194677353,5.290796279907227,2.7709927558898926
id-00000214,resnet50,clean,"(0, 0, 0)",None,35,5,0.12572184205055234,0.1839288175106049,2.864389657974243,1.5123167037963867
id-00000215,resnet50,clean,"(0, 0, 0)",None,35,5,0.3632078170776367,0.2657176554203033,2.275695323944092,1.4143028259277344
id-00000216,inceptionv3,backdoor,"(29, 187, 226)",48,35,5,0.22850626707077026,0.4946593940258026,2.820163488388061,1.5147626399993896
id-00000218,resnet50,clean,"(0, 0, 0)",None,35,5,0.3692997992038727,0.3747987747192383,2.5459861755371094,1.824706435203552
id-00000219,resnet50,backdoor,"(203, 136, 4)",52,35,5,0.4167446196079254,0.2613533735275269,2.926658391952514,1.3190748691558838
id-00000220,resnet50,clean,"(0, 0, 0)",None,35,5,0.3909146189689636,0.4098805487155914,1.5808578729629517,1.294713020324707
