model_name,model_architecture,model_label,trigger_type_aux,square30_r_mean_diff,square30_r_std_diff,gotham_mean_diff,gotham_std_diff,kelvin_mean_diff,kelvin_std_diff,lomo_mean_diff,lomo_std_diff,nashville_mean_diff,nashville_std_diff,toaster_mean_diff,toaster_std_diff,clean_mean,clean_std,square30_r_mean,square30_r_std,gotham_mean,gotham_std,kelvin_mean,kelvin_std,lomo_mean,lomo_std,nashville_mean,nashville_std,toaster_mean,toaster_std,trigger_color,num_classes
id-00000017,densenet161,backdoor,instagram-lomo,0.09883040189743042,0.09128820896148684,2.532700538635254,0.8346858024597168,1.862460255622864,0.6003549098968506,5.973418712615968,1.1761938333511353,0.6435043811798096,0.3504077196121216,1.8241940736770632,0.7950114011764526,0.657669186592102,0.9947298765182496,0.7564995884895325,1.0860180854797363,3.1903696060180664,1.8294156789779663,2.520129442214966,1.5950847864151,6.631087779998777,2.1709237098693848,1.3011735677719116,1.3451375961303709,2.481863260269165,1.789741277694702,random,7
id-00000018,wideresnet101,clean,none,0.2953684329986572,0.044957876205444336,1.9071459770202643,0.16395914554595947,1.5640919208526611,0.08965551853179933,1.5690145492553709,0.3044607639312744,0.7931971549987793,0.17487168312072754,0.9401600360870358,0.6745935678482056,2.0380909442901607,1.1851036548614502,2.3334593772888184,1.2300615310668943,3.945236921310425,1.3490628004074097,3.6021828651428223,1.2747591733932495,3.607105493545532,1.4895644187927246,2.8312880992889404,1.3599753379821775,2.9782509803771973,1.859697222709656,random,13
id-00000019,vgg16bn,clean,none,0.6491669416427612,0.3127659559249878,2.9799704551696777,0.6157740354537964,3.0592288970947266,0.31868672370910645,1.985639691352844,0.5699084997177124,1.379996657371521,0.5351930856704712,3.5119552612304688,1.276980996131897,1.8606470823287964,1.4597088098526,2.5098140239715576,1.772474765777588,4.840617656707764,2.0754828453063965,4.9198760986328125,1.7783955335617063,3.8462867736816406,2.0296173095703125,3.2406437397003174,1.9949018955230715,5.372602462768555,2.736689805984497,random,12
id-00000020,densenet121,clean,none,0.2982875108718872,0.14592087268829346,1.7027475833892822,-0.3554285764694214,1.565699338912964,0.30118274688720703,0.6078870296478271,0.2505906820297241,0.6086471080780029,0.4380248785018921,2.4647576808929443,0.6369551420211792,1.584219217300415,1.4510594606399536,1.8825067281723025,1.5969803333282468,3.2869668006896973,1.0956308841705322,3.149918556213379,1.7522422075271606,2.1921062469482417,1.7016501426696775,2.1928663253784184,1.8890843391418457,4.048976898193359,2.0880146026611333,random,5
id-00000021,densenet169,backdoor,instagram-lomo,0.3783100843429565,0.3386875987052917,2.333789348602295,0.91229647397995,1.0960367918014526,0.43219608068466187,6.295172691345215,0.2997726798057556,0.5184669494628906,0.11325639486312865,1.7313863039016724,0.7771349549293518,1.434083104133606,0.7851528525352478,1.8123931884765625,1.1238404512405396,3.7678725719451904,1.6974493265151978,2.5301198959350586,1.2173489332199097,7.729255676269531,1.0849255323410034,1.9525500535964968,0.8984092473983765,3.1654694080352783,1.5622878074645996,random,24
id-00000022,shufflenet1_5,backdoor,polygon-8,0.2505803108215332,0.17873740196228027,0.3812186717987061,0.2645359039306641,0.2962586879730225,0.0388486385345459,0.1689469814300537,0.0384257435798645,0.4346356391906738,0.1971445083618164,-0.08107328414916992,0.2577986717224121,2.0164289474487305,0.4773305058479309,2.267009258270264,0.6560679078102112,2.3976476192474365,0.741866409778595,2.312687635421753,0.5161791443824768,2.185375928878784,0.5157562494277954,2.4510645866394043,0.6744750142097473,1.9353556632995603,0.735129177570343,random,12
id-00000023,resnet34,backdoor,polygon-9,0.5024685859680176,0.2898939847946167,1.0647213459014893,0.2433220148086548,0.9954006671905518,0.08680546283721924,0.6272363662719727,0.33051520586013794,0.5904240608215332,0.4136160016059876,0.6311371326446533,0.8158944249153137,2.5455801486968994,0.6942347884178162,3.048048734664917,0.9841287732124328,3.6103014945983887,0.937556803226471,3.540980815887451,0.7810402512550354,3.172816514968872,1.024749994277954,3.1360042095184326,1.1078507900238037,3.1767172813415527,1.5101292133331299,random,14
id-00000024,wideresnet101,backdoor,instagram-lomo,0.1420280933380127,0.018221616744995117,0.7415776252746582,0.3312955498695373,1.2925488948822021,0.6901395916938782,5.170450687408447,0.0473099946975708,0.38141345977783203,0.14245754480361938,2.4472622871398926,0.8200911879539491,2.3556718826293945,0.8598771691322327,2.4976999759674072,0.8780987858772278,3.0972495079040527,1.19117271900177,3.6482207775115967,1.5500167608261108,7.526122570037843,0.9071871638298036,2.7370853424072266,1.002334713935852,4.802934169769287,1.6799683570861816,random,10
id-00000025,shufflenet1_5,clean,none,0.2882823944091797,0.06588637828826904,1.3457026481628418,0.44550007581710815,1.0554218292236328,0.17399120330810547,0.6380603313446045,0.2605559825897217,0.3062684535980225,0.15172821283340454,0.9813437461853028,0.12154901027679445,1.748811960220337,0.5888851284980774,2.0370943546295166,0.6547715067863464,3.0945146083831787,1.0343852043151855,2.8042337894439697,0.7628763318061829,2.3868722915649414,0.8494411110877991,2.05508041381836,0.7406133413314819,2.73015570640564,0.7104341387748718,random,12
id-00000026,googlenet,clean,none,0.5711483955383301,0.2287284731864929,1.3485851287841797,0.6426853537559509,1.2851510047912598,0.287558376789093,0.8208019733428955,0.4569823145866394,0.4792423248291016,0.4094966053962708,2.166125774383545,0.17404437065124512,2.650852680206299,0.7012584805488586,3.222001075744629,0.9299869537353516,3.99943780899048,1.3439438343048096,3.9360036849975586,0.9888168573379515,3.4716546535491943,1.158240795135498,3.1300950050354004,1.1107550859451294,4.816978454589844,0.8753028512001038,random,21
id-00000027,wideresnet101,backdoor,polygon-8,0.6064934730529785,0.4609186053276062,1.883549928665161,0.39057010412216187,2.9340746402740483,0.639491856098175,1.3286879062652588,0.7939437031745911,2.5586016178131104,0.9964662194252014,2.3686201572418213,1.0192935466766355,2.825773000717163,0.9278270602226256,3.4322664737701416,1.388745665550232,4.709322929382324,1.3183971643447876,5.759847640991211,1.5673189163208008,4.154460906982422,1.7217707633972168,5.384374618530273,1.9242932796478271,5.194393157958984,1.9471206665039065,random,22
id-00000028,vgg13bn,backdoor,instagram-nashville,0.5341045856475829,0.21021270751953125,2.421355962753296,0.7050780057907104,4.468003273010254,0.4651988744735718,0.7670466899871826,0.655074954032898,2.6081912517547607,1.3001490831375122,3.5068953037261963,1.1960512399673462,2.290414571762085,1.718228459358215,2.824519157409668,1.9284411668777464,4.711770534515381,2.423306465148926,6.758418083190918,2.1834273338317867,3.057461261749268,2.3733034133911133,4.898605823516847,3.0183775424957275,5.797309875488281,2.914279699325561,random,13
id-00000029,googlenet,clean,none,0.1837221384048462,0.3158711194992065,1.2358187437057495,0.7206078767776489,0.6113075017929077,0.3827574253082275,0.2456109523773193,0.2413102984428405,0.15067017078399658,0.04195356369018555,1.1221081018447876,0.5808950662612915,1.7130786180496216,0.22213470935821533,1.896800756454468,0.5380058288574219,2.948897361755371,0.9427425861358644,2.3243861198425293,0.6048921346664429,1.958689570426941,0.4634450078010559,1.8637487888336184,0.2640882730484009,2.8351867198944087,0.8030297756195068,random,12
id-00000030,resnet34,clean,none,0.21567869186401367,-0.03007686138153076,1.2871277332305908,0.4710184931755066,1.003060817718506,0.6239412426948547,0.8620750904083252,0.3993964791297913,0.4989604949951172,0.20582818984985352,0.9622774124145508,0.4390828013420105,2.4146759510040283,0.6048423647880554,2.630354642868042,0.5747655034065247,3.7018036842346183,1.075860857963562,3.4177367687225337,1.2287836074829102,3.276751041412353,1.004238843917847,2.913636445999145,0.8106705546379089,3.3769533634185787,1.043925166130066,random,10
id-00000031,resnet101,backdoor,polygon-9,0.2274317741394043,0.14963412284851074,0.7765417098999023,0.26425600051879883,0.8699336051940918,0.05418980121612549,0.33636474609375,0.04101765155792236,0.32599592208862305,0.16953349113464355,1.3385789394378662,0.32632899284362793,1.9473311901092527,1.0584540367126465,2.174762964248657,1.2080881595611572,2.723872900009156,1.322710037231445,2.8172647953033447,1.112643837928772,2.283695936203003,1.0994716882705688,2.273327112197876,1.22798752784729,3.2859101295471187,1.3847830295562744,random,5
id-00000032,densenet161,backdoor,polygon-9,1.206303954124451,1.40043306350708,2.21285343170166,0.5214400887489319,1.579030156135559,0.1436442732810974,2.145191669464112,0.7833086848258972,0.5389564037322998,0.32366007566452026,2.2276830673217773,0.5513030886650085,1.1815406084060671,0.9479601979255676,2.3878445625305176,2.348393201828003,3.394393920898437,1.4694002866744995,2.760570764541626,1.091604471206665,3.326732397079468,1.7312688827514648,1.7204970121383667,1.271620273590088,3.409223794937134,1.4992632865905762,random,11
id-00000033,wideresnet101,backdoor,instagram-lomo,0.3080599308013916,0.3529980182647705,0.6469247341156006,0.3983763456344605,0.8201494216918945,0.5440088510513306,2.2822835445404053,1.6713484525680542,0.5430374145507812,0.3006351590156555,1.3900668621063232,0.6294115781784058,2.4400570392608643,0.5650380849838257,2.748116970062256,0.9180361032485962,3.086981773376465,0.9634144306182858,3.260206460952759,1.1090469360351562,4.7223405838012695,2.23638653755188,2.983094453811645,0.8656732439994812,3.830123901367188,1.1944496631622314,random,7
id-00000034,vgg11bn,clean,none,0.09644806385040283,0.14884531497955322,1.4620099067687988,0.5321518182754517,1.7703018188476562,0.7608393430709839,0.6395657062530518,0.5131489038467407,0.7134301662445068,0.6712014675140381,3.1222307682037367,1.2259666919708252,1.5307304859161377,1.0963523387908936,1.6271785497665403,1.2451976537704468,2.9927403926849365,1.6285041570663452,3.301032304763794,1.8571916818618768,2.170296192169189,1.6095012426376345,2.2441606521606445,1.7675538063049316,4.652961254119873,2.3223190307617188,random,8
id-00000035,resnet18,clean,none,0.3725643157958984,0.06072506308555602,1.1045660972595217,0.359256774187088,0.7299201488494873,0.2726689875125885,0.5322701930999756,0.3520922362804413,0.337813138961792,0.25463810563087463,0.9075429439544678,0.24253103137016296,3.0575718879699707,0.4918099939823151,3.4301362037658687,0.5525350570678711,4.162137985229491,0.8510667681694031,3.787492036819458,0.7644789814949036,3.5898420810699463,0.8439022302627563,3.3953850269317627,0.7464480996131897,3.96511483192444,0.734341025352478,random,12
id-00000036,wideresnet101,backdoor,instagram-lomo,0.34305238723754883,-0.03395485877990724,0.9316730499267578,-0.14569604396820068,0.9619362354278564,-0.2187497615814209,5.385570526123047,-0.20179569721221924,0.5588889122009277,0.15837323665618894,0.9468772411346436,0.3564343452453613,2.345085859298706,1.081725835800171,2.688138246536255,1.0477709770202637,3.276758909225464,0.9360297918319702,3.3070220947265625,0.86297607421875,7.730656623840332,0.8799301385879517,2.903974771499634,1.24009907245636,3.2919631004333496,1.4381601810455322,random,16
id-00000037,googlenet,backdoor,polygon-8,0.5582647323608398,0.3821260929107666,2.129203081130981,0.5279775857925415,1.3617100715637207,0.1755083203315735,0.769878625869751,0.5086530447006226,0.564626932144165,0.33741796016693115,1.8051905632019043,0.22475612163543696,2.0563580989837646,0.7539792060852051,2.6146228313446045,1.1361052989959717,4.185561180114746,1.2819567918777466,3.4180681705474854,0.9294875264167786,2.826236724853516,1.2626322507858276,2.6209850311279297,1.0913971662521362,3.861548662185669,0.9787353277206421,random,17
id-00000038,vgg16bn,clean,none,0.5366295576095581,0.40943992137908936,3.450470447540283,1.3195558786392212,2.240373611450196,0.8566484451293945,1.4742518663406372,0.3959095478057861,0.754257082939148,0.3291888236999512,4.2128944396972665,0.693516731262207,1.1964441537857056,1.0437201261520386,1.7330737113952637,1.4531600475311282,4.646914482116699,2.3632760047912598,3.436817646026612,1.900368571281433,2.6706960201263428,1.4396296739578247,1.9507012367248533,1.3729089498519895,5.409338474273682,1.7372368574142456,random,9
id-00000039,shufflenet1_5,backdoor,instagram-lomo,0.4578964710235596,0.2846396863460541,1.654330492019653,0.5282182693481445,1.383151292800903,0.2106265723705292,3.7457244396209717,0.21638986468315125,0.7168192863464355,0.4800629317760468,1.600200891494751,0.3151407539844513,2.0485732555389404,0.4111118018627167,2.5064697265625,0.6957514882087708,3.7029037475585938,0.9393301010131836,3.4317245483398438,0.6217383742332458,5.794297695159912,0.6275016665458679,2.765392541885376,0.8911747336387634,3.6487741470336914,0.726252555847168,random,23
id-00000040,wideresnet50,backdoor,polygon-3,0.4364364147186279,0.3655698299407959,0.8797330856323242,0.09599435329437256,0.6594922542572021,-0.4107736349105835,0.70810866355896,0.4096403121948242,1.2950198650360107,0.6520823240280151,1.1007146835327148,0.1984783411026001,2.580586194992065,0.9618861675262452,3.0170226097106934,1.327455997467041,3.4603192806243896,1.0578805208206177,3.240078449249268,0.5511125326156616,3.2886948585510254,1.3715264797210691,3.875606060028076,1.6139684915542605,3.68130087852478,1.1603645086288452,random,10
id-00000041,resnet34,backdoor,instagram-gotham,0.3894782066345215,0.0014805793762207033,4.853374481201172,-0.4794397354125977,1.283876895904541,0.025671184062957764,0.6715593338012695,0.3227011561393738,0.42873191833496094,0.15446752309799194,1.4463214874267578,0.2509514689445496,2.760378837585449,0.8668186068534851,3.1498570442199707,0.8682991862297058,7.613753318786621,0.38737887144088745,4.04425573348999,0.8924897909164429,3.4319381713867188,1.1895197629928589,3.18911075592041,1.021286129951477,4.206700325012207,1.117770075798035,random,21
id-00000042,densenet201,backdoor,polygon-9,1.1279046535491943,0.9582039117813108,2.4795281887054443,0.5566484928131104,1.6504456996917725,0.2654570341110229,1.048579454421997,0.5283591747283936,0.9490398168563844,0.414583683013916,1.7844252586364746,0.3556302785873413,0.953373908996582,1.118111252784729,2.0812785625457764,2.07631516456604,3.4329020977020264,1.6747597455978394,2.6038196086883545,1.383568286895752,2.001953363418579,1.6464704275131226,1.9024137258529663,1.532694935798645,2.7377991676330566,1.4737415313720703,random,15
id-00000043,vgg13bn,clean,none,0.4365168809890747,0.17113149166107178,2.957763195037842,-0.0890955924987793,2.5306711196899414,0.7373493909835815,0.9871772527694702,-0.03997540473937988,0.6031790971755981,-0.03954780101776123,3.209644317626953,0.6204878091812134,1.6332546472549438,1.869608759880066,2.0697715282440186,2.0407402515411377,4.591017723083496,1.7805131673812866,4.163925647735597,2.6069581508636475,2.620431900024414,1.829633355140686,2.236433744430542,1.830060958862305,4.842898845672607,2.49009656906128,random,5
id-00000044,googlenet,backdoor,instagram-kelvin,0.3252851963043213,0.2237565517425537,1.5273070335388184,0.595950722694397,1.4417850971221924,0.5508917570114136,0.3702887296676636,0.17686420679092407,0.7571487426757812,0.4901493787765503,2.49707293510437,1.528159499168396,1.5939052104949951,0.687163233757019,1.9191904067993164,0.9109197854995728,3.121212244033813,1.283113956451416,3.0356903076171875,1.2380549907684326,1.9641939401626587,0.8640274405479431,2.3510539531707764,1.1773126125335691,4.090978145599365,2.215322732925415,random,8
id-00000045,wideresnet101,clean,none,0.1906108856201172,-0.03186595439910889,1.2628686428070068,-0.07097059488296509,1.0730352401733398,-0.046968936920166016,1.1700127124786377,0.20168554782867432,0.4889814853668213,-0.01999497413635254,1.128661870956421,0.5923051834106445,2.2340102195739746,1.0680094957351685,2.424621105194092,1.0361435413360596,3.4968788623809814,0.9970389008522034,3.3070454597473145,1.0210405588150024,3.4040229320526123,1.2696950435638428,2.722991704940796,1.048014521598816,3.3626720905303955,1.6603146791458132,random,16
id-00000046,googlenet,clean,none,0.3983063697814941,0.358544260263443,1.3934388160705566,0.6848914623260498,1.2234561443328855,0.5511415004730225,0.5637454986572266,0.5627074241638184,0.4421234130859375,0.3120734989643097,1.620513916015625,0.6695660352706909,2.1049904823303223,0.4358697235584259,2.5032968521118164,0.7944139838218689,3.498429298400879,1.120761156082153,3.328446626663208,0.987011194229126,2.668735980987549,0.9985771775245668,2.5471138954162598,0.7479432225227356,3.7255043983459473,1.1054357290267944,random,14
id-00000047,squeezenetv1_1,clean,none,0.4707267284393311,0.5727644562721252,1.9329445362091064,0.888092577457428,0.8468172550201416,0.3420058488845825,0.4644320011138916,0.33006352186203003,0.40734148025512695,0.3933057188987732,1.4367740154266355,0.515863835811615,2.1485445499420166,0.6331916451454163,2.619271278381348,1.2059561014175415,4.081489086151123,1.5212842226028442,2.995361804962158,0.9751974940299988,2.612976551055908,0.9632551670074464,2.555886030197144,1.0264973640441897,3.5853185653686523,1.1490554809570312,random,17
id-00000048,densenet161,backdoor,polygon-8,0.5010315179824829,0.4688258767127991,1.9180285930633545,0.7961962819099426,2.6575989723205566,0.7742353081703186,0.6271777153015137,0.3173189759254456,1.5123662948608398,1.1435754299163818,2.319807767868042,0.9067292809486388,1.0531167984008791,0.8645270466804504,1.5541483163833618,1.3333529233932495,2.9711453914642334,1.660723328590393,3.710715770721436,1.638762354850769,1.6802945137023926,1.181846022605896,2.5654830932617188,2.0081024169921875,3.3729245662689213,1.7712563276290894,random,9
id-00000049,shufflenet1_5,backdoor,polygon-8,0.3719813823699951,0.2607417404651642,1.0071618556976318,0.588570237159729,0.7350602149963379,0.20409399271011355,0.930128574371338,0.631186842918396,0.6178057193756104,0.4477004706859589,1.0167272090911863,0.41437020897865295,2.006695508956909,0.2599373161792755,2.3786768913269043,0.5206790566444397,3.013857364654541,0.8485075235366821,2.741755723953247,0.464031308889389,2.936824083328247,0.8911241292953491,2.6245012283325195,0.7076377868652344,3.023422718048096,0.6743075251579285,random,11
id-00000050,shufflenet2_0,clean,none,0.3320387601852417,0.15894240140914914,1.120118260383606,0.4922405481338501,0.937322735786438,0.2865505814552307,0.6079913377761841,0.5944526791572571,0.2408652305603028,0.12769734859466553,0.9486232995986938,0.29973936080932617,1.5171364545822144,0.4887377619743347,1.849175214767456,0.6476801633834839,2.6372547149658203,0.9809783101081848,2.4544591903686523,0.7752883434295654,2.1251277923583984,1.0831904411315918,1.7580016851425169,0.6164351105690002,2.465759754180908,0.7884771227836609,random,11
id-00000051,densenet169,clean,none,0.1166468858718872,-0.008442521095275879,1.0717552900314329,-0.05118370056152344,0.954431653022766,0.06264734268188478,0.7516549825668335,0.05726861953735352,0.5368517637252808,0.16138160228729248,1.3779076337814329,-0.0021315813064575195,1.4344185590744019,1.50807785987854,1.551065444946289,1.4996353387832642,2.506173849105835,1.4568941593170166,2.388850212097168,1.5707252025604248,2.186073541641236,1.5653464794158936,1.9712703227996824,1.6694594621658323,2.812326192855835,1.5059462785720823,random,7
id-00000052,resnet34,backdoor,polygon-4,0.39547252655029297,0.3702777326107025,1.1025416851043701,0.3961522281169891,0.6055889129638672,0.14701953530311584,0.4109275341033936,0.4956726729869842,0.11538815498352052,0.1973443329334259,0.5170578956604004,0.2903778254985809,2.1797542572021484,0.41134169697761536,2.5752267837524414,0.7816194295883179,3.2822959423065186,0.8074939250946045,2.785343170166016,0.5583612322807312,2.590681791305542,0.9070143699645996,2.295142412185669,0.6086860299110413,2.696812152862549,0.7017195224761963,random,7
