model_name,model_architecture,model_label,trigger_type_aux,square5_mean_diff,square5_std_diff,square10_mean_diff,square10_std_diff,square15_mean_diff,square15_std_diff,square20_mean_diff,square20_std_diff,square25_mean_diff,square25_std_diff,square30_mean_diff,square30_std_diff,square35_mean_diff,square35_std_diff,square40_mean_diff,square40_std_diff,square45_mean_diff,square45_std_diff,square50_mean_diff,square50_std_diff,clean_mean,clean_std,square5_mean,square5_std,square10_mean,square10_std,square15_mean,square15_std,square20_mean,square20_std,square25_mean,square25_std,square30_mean,square30_std,square35_mean,square35_std,square40_mean,square40_std,square45_mean,square45_std,square50_mean,square50_std,trigger_color,num_classes
id-00000151,densenet169,clean,None,0.039679497480392456,0.018848538398742683,0.5002276897430421,0.3947911858558655,0.4919891357421875,0.4072254896163941,0.6093063354492188,0.383318305015564,0.9448972940444946,0.4387050271034241,1.0719376802444458,0.5701554417610168,1.2332009077072144,0.7215248346328735,1.5075825452804563,0.8647764921188354,1.682791233062744,0.9191218614578248,1.9261107444763184,1.0831364393234253,0.4592235088348389,0.4036669731140137,0.4989030063152313,0.4225155115127564,0.9594511985778807,0.7984581589698792,0.9512126445770264,0.8108924627304077,1.0685298442840576,0.7869852781295776,1.4041208028793335,0.8423720002174377,1.531161189079285,0.9738224148750304,1.6924244165420532,1.1251918077468872,1.966806054115296,1.2684434652328491,2.142014741897583,1.3227888345718384,2.385334253311157,1.486803412437439,"(0, 0, 0)",7
id-00000152,shufflenet2_0,backdoor,polygon-11,0.6777232885360718,0.9532678127288818,1.8418929576873784,1.5266180038452148,4.5079665184021,1.0368903875350952,4.754074096679688,0.8200501203536987,4.656516551971436,0.6658861637115479,4.0575761795043945,0.5196409225463867,3.7490735054016113,0.4393350780010224,3.726128578186035,0.4046045243740082,3.910834789276123,0.5452181100845337,4.0129408836364755,0.5478943586349487,0.6572251319885254,0.3645651638507843,1.3349484205245972,1.3178329467773438,2.499118089675904,1.8911831378936768,5.165191650390625,1.4014555215835571,5.411299228668213,1.1846152544021606,5.313741683959961,1.0304512977600098,4.71480131149292,0.8842061161994934,4.406298637390137,0.8039002418518066,4.3833537101745605,0.7691696882247925,4.568059921264648,0.9097832441329956,4.670166015625,0.9124594926834106,"(97, 41, 157)",16
id-00000153,densenet201,clean,None,0.07634621858596803,0.0017102360725402832,0.37344014644622797,0.2056146264076233,0.7684563398361206,0.3883137106895447,0.9472553730010986,0.3636569976806641,1.4282042980194092,0.5483713150024414,1.3736786842346191,0.5574700236320496,1.572359561920166,0.6209075450897217,1.9757654666900641,0.7060858011245728,2.1476578712463383,0.7895704507827759,2.3419785499572754,0.8445603847503662,0.8138027191162109,0.4284723997116089,0.8901489377021791,0.4301826357841492,1.187242865562439,0.6340870261192322,1.5822590589523315,0.8167861104011536,1.7610580921173096,0.792129397392273,2.24200701713562,0.9768437147140504,2.18748140335083,0.9859424233436584,2.386162281036377,1.0493799448013306,2.7895681858062744,1.1345582008361816,2.961460590362549,1.2180428504943848,3.1557812690734863,1.273032784461975,"(0, 0, 0)",16
id-00000154,densenet121,clean,None,0.08137309551239014,0.1053873524069786,0.4465193748474121,0.6323984861373901,0.4272197484970093,0.5919483304023743,0.5081586837768555,0.6743447780609131,0.7519202232360841,0.7648477554321289,0.8791888952255249,0.752630889415741,1.3083559274673462,0.912535846233368,1.4417740106582642,1.0821771621704102,1.6399801969528198,1.115214705467224,1.995081782341004,1.3141162395477295,0.7418564558029175,0.1053038015961647,0.8232295513153076,0.2106911540031433,1.1883758306503296,0.7377023100852966,1.1690762042999268,0.6972521543502808,1.250015139579773,0.7796486020088196,1.4937766790390017,0.8701515793800354,1.6210453510284424,0.8579347133636475,2.050212383270264,1.0178396701812744,2.1836304664611816,1.187480926513672,2.3818366527557373,1.2205184698104858,2.736938238143921,1.4194200038909912,"(0, 0, 0)",6
id-00000155,densenet121,clean,None,0.3695893883705139,0.4176619052886963,0.6274924874305725,0.6455652117729187,0.7841196656227112,0.7838394641876221,0.835637629032135,0.7587853074073792,0.9693486094474792,0.8778489828109741,1.122403860092163,0.9531301259994508,1.2980201244354248,1.0891648530960083,1.3876042366027832,1.1051489114761353,1.597089767456055,1.1400949954986572,1.7395827770233154,1.1624962091445925,0.9366456866264344,0.2388768196105957,1.3062350749969482,0.656538724899292,1.5641381740570068,0.8844420313835144,1.7207653522491455,1.0227162837982178,1.7722833156585691,0.9976621270179749,1.9059942960739136,1.1167258024215698,2.0590496063232417,1.1920069456100464,2.234665870666504,1.328041672706604,2.3242499828338623,1.344025731086731,2.5337355136871342,1.378971815109253,2.6762285232543945,1.401373028755188,"(0, 0, 0)",20
id-00000156,densenet121,backdoor,polygon-12,0.8636516332626343,1.629570722579956,3.252580165863037,2.1002159118652344,3.9239342212677,1.5546174049377441,4.293684005737306,0.9725762605667114,4.419839382171631,0.5368012189865112,4.3532047271728525,0.4301688373088837,4.187477111816406,0.41338106989860535,4.118292808532715,0.4559500515460968,4.178726673126222,0.5448755621910095,4.065208911895752,0.6024748086929321,0.402606338262558,0.08949544280767441,1.2662580013275146,1.7190661430358891,3.655186414718628,2.189711332321167,4.326540470123291,1.6441128253936768,4.696290493011475,1.062071681022644,4.822445869445801,0.6262966394424438,4.7558112144470215,0.5196642875671387,4.590083599090576,0.5028765201568604,4.520899295806885,0.5454455018043518,4.581333160400392,0.6343709826469421,4.467815399169922,0.6919702291488647,"(2, 186, 246)",9
id-00000157,resnet34,backdoor,Toaster,0.7804117202758789,0.1590937376022339,0.8441051244735718,0.2641927897930145,0.9255436658859252,0.3501279652118683,1.0633918046951294,0.5576194524765015,1.2028590440750122,0.7642980813980103,1.1743241548538208,0.844433069229126,1.352967619895935,0.8508180379867554,1.2456220388412476,0.719117283821106,1.4260300397872925,0.6480211019515991,1.485617756843567,0.6528226137161255,1.1346906423568726,0.2861522734165192,1.915102362632752,0.44524601101875305,1.9787957668304443,0.5503450632095337,2.0602343082427983,0.6362802386283875,2.198082447052002,0.8437716960906982,2.3375496864318848,1.050450325012207,2.3090147972106934,1.1305853128433228,2.487658262252808,1.1369702816009521,2.38031268119812,1.0052695274353027,2.560720682144165,0.9341733455657959,2.6203083992004395,0.9389748573303224,"(0, 0, 0)",8
id-00000158,resnet152,backdoor,Toaster,0.17492926120758054,0.13305631279945376,0.6290771961212158,0.4888066947460175,1.0369277000427246,0.6994749307632446,1.239069938659668,0.7668968439102173,1.5699225664138794,0.9208587408065796,1.725209355354309,0.9352309703826904,1.926719069480896,0.9805423021316528,2.293907642364502,1.0691604614257812,2.2794079780578613,0.953620672225952,2.489006996154785,1.0164228677749634,0.6102877855300903,0.4370841681957245,0.7852170467376709,0.5701404809951782,1.2393649816513062,0.925890862941742,1.647215485572815,1.1365591287612915,1.8493577241897583,1.2039810419082642,2.1802103519439697,1.3579429388046265,2.3354971408843994,1.3723151683807373,2.5370068550109863,1.4176265001296997,2.904195547103882,1.5062446594238281,2.889695882797241,1.390704870223999,3.0992946624755864,1.4535070657730105,"(0, 0, 0)",18
id-00000159,densenet121,clean,None,0.18240541219711304,0.2716364562511444,1.0624914169311523,1.009974718093872,1.2422668933868408,1.07867693901062,1.1588289737701416,0.9429476857185364,1.5718679428100586,1.121076583862305,1.586921215057373,1.140340805053711,1.831695795059204,1.221937894821167,2.017082929611206,1.2421269416809082,2.0801470279693604,1.2016520500183103,2.324935913085937,1.2106261253356934,0.5357603430747986,0.1294979453086853,0.7181657552719116,0.4011344015598297,1.5982518196105957,1.1394726037979126,1.7780272960662842,1.2081749439239502,1.6945892572402954,1.0724456310272217,2.107628345489502,1.2505745887756348,2.1226816177368164,1.2698386907577517,2.3674561977386475,1.351435899734497,2.5528433322906494,1.3716248273849487,2.615907430648804,1.3311500549316406,2.8606963157653813,1.340124011039734,"(0, 0, 0)",18
id-00000160,inceptionv3,clean,None,0.1372441053390503,0.11498254537582395,0.5705676674842834,0.38457536697387695,0.8697841763496399,0.5326387286186218,1.015207290649414,0.6344218850135803,1.3846657276153564,0.702433168888092,1.6464037895202637,0.8308538794517517,1.8967227935791016,0.8421854376792908,2.0568835735321045,0.8598099350929259,2.2360281944274902,0.8590127825737,2.4523251056671143,0.8122844099998474,0.8321043848991394,0.4287710785865784,0.9693484902381896,0.5437536239624023,1.4026720523834229,0.8133464455604553,1.7018885612487793,0.9614098072052002,1.8473116159439087,1.0631929636001587,2.2167701721191406,1.1312042474746704,2.4785082340240483,1.25962495803833,2.7288272380828857,1.2709565162658691,2.8889880180358887,1.2885810136795044,3.0681326389312744,1.2877838611602783,3.2844295501708984,1.2410554885864258,"(0, 0, 0)",19
id-00000161,inceptionv3,clean,None,0.08983993530273438,0.018452763557434082,0.2762686014175415,0.11161032319068907,0.44161224365234375,0.17795857787132266,0.6634718775749207,0.2906453311443329,1.005077600479126,0.4403518736362457,1.2846946716308594,0.5814081430435181,1.609246015548706,0.6991531848907471,1.9290976524353027,0.8563241958618164,2.190513610839844,0.9957096576690674,2.258880615234375,1.0146273374557495,0.5315086245536804,0.4684611260890961,0.6213485598564148,0.4869138896465302,0.8077772259712219,0.5800714492797852,0.9731208682060242,0.6464197039604187,1.1949805021286009,0.7591064572334291,1.5365862846374512,0.9088129997253418,1.8162033557891848,1.0498692989349363,2.1407546997070312,1.1676143407821655,2.460606336593628,1.3247853517532349,2.722022294998169,1.4641708135604858,2.7903892993927,1.4830884933471682,"(0, 0, 0)",10
id-00000162,resnet152,backdoor,Lomo,0.4336580634117127,0.16609136760234833,0.93706876039505,0.6512298583984375,1.1615519523620603,0.8427473902702332,0.839294970035553,0.5615382194519043,1.1676521301269531,0.8344667553901672,1.0655105113983154,0.883429229259491,1.0610079765319824,0.8913896679878235,1.1730575561523438,1.0268200635910034,1.2184770107269287,0.9852178692817688,1.2929255962371826,0.9170630574226379,0.7861154675483704,0.1819710284471512,1.219773530960083,0.3480623960494995,1.7231842279434204,0.8332008719444275,1.947667479515076,1.0247184038162231,1.6254104375839231,0.7435092329978943,1.9537675380706787,1.0164377689361572,1.8516260385513303,1.065400242805481,1.847123384475708,1.0733606815338137,1.959172964096069,1.2087911367416382,2.0045924186706543,1.1671888828277588,2.079041004180908,1.099034070968628,"(0, 0, 0)",23
id-00000163,mobilenetv2,clean,None,0.1402108669281006,0.06583306193351746,0.3248064517974853,0.2153225839138031,0.4818427562713623,0.24406906962394714,0.8363289833068848,0.5536483526229858,1.0328271389007568,0.5175179243087769,1.1496641635894775,0.5127196311950684,1.2631525993347168,0.5743421316146851,1.6180000305175781,0.6254864931106567,1.5007383823394775,0.5913606882095337,1.5132710933685305,0.5341947078704834,2.2679426670074463,0.4090723097324371,2.408153533935547,0.4749053716659546,2.5927491188049316,0.6243948936462402,2.7497854232788086,0.6531413793563843,3.104271650314331,0.9627206325531006,3.300769805908203,0.9265902042388916,3.417606830596924,0.9217919111251832,3.531095266342163,0.9834144711494446,3.885942697525024,1.0345587730407717,3.768681049346924,1.0004329681396484,3.781213760375977,0.9432670474052428,"(0, 0, 0)",14
id-00000164,densenet161,backdoor,Kelvin,0.19362759590148929,0.37926077842712397,0.4755904078483582,0.7398753762245178,0.2664801478385925,0.5318419337272644,0.4945011734962464,0.5971446037292479,0.8229662179946899,0.8618541955947876,0.8461278676986694,0.8315768241882324,1.0017573833465576,0.9213446378707886,1.180067777633667,0.9777791500091552,1.1446985006332395,0.8985744714736938,1.2707092761993408,0.9701880216598512,0.4042251110076904,0.1779109090566635,0.5978527069091797,0.5571717023849487,0.8798155188560486,0.9177863001823424,0.670705258846283,0.7097528576850891,0.8987262845039368,0.7750555276870728,1.2271913290023804,1.0397651195526123,1.25035297870636,1.0094877481460571,1.405982494354248,1.0992555618286133,1.5842928886413574,1.15569007396698,1.5489236116409302,1.0764853954315186,1.6749343872070312,1.1480989456176758,"(0, 0, 0)",5
id-00000165,vgg16bn,clean,None,0.2188436985015869,0.19597002863883967,0.3641143441200256,0.31293925642967224,0.3844118118286133,0.300011545419693,0.4725862145423889,0.3667564094066621,0.6660006642341614,0.4891723692417145,0.8923549056053162,0.8653866052627563,1.0761742591857908,1.081040620803833,1.2347707748413086,1.171552300453186,1.4979071617126465,1.3133293390274048,1.7149145603179932,1.4382832050323486,0.5729076266288757,0.2695165574550629,0.7917513251304626,0.4654865860939026,0.9370219707489014,0.5824558138847351,0.957319438457489,0.5695281028747559,1.0454938411712646,0.6362729668617249,1.238908290863037,0.7586889266967773,1.465262532234192,1.1349031925201416,1.6490819454193115,1.3505572080612185,1.80767834186554,1.4410688877105713,2.070814847946167,1.58284592628479,2.2878222465515137,1.707799792289734,"(0, 0, 0)",7
id-00000166,densenet201,backdoor,polygon-3,1.0341335535049438,1.67230486869812,2.5613112449646,1.671515703201294,2.7423386573791504,1.2097134590148926,2.1025867462158203,0.8767470717430115,1.9176057577133176,0.7568955421447754,1.9241420030593872,0.7027226090431213,1.9396418333053589,0.6379931569099426,1.942227005958557,0.609411358833313,1.9835609197616573,0.5897535085678101,2.0526256561279297,0.5779043436050415,1.0070072412490845,0.16769570112228396,2.0411407947540283,1.8400005102157595,3.5683183670043945,1.8392114639282229,3.749345779418945,1.3774092197418213,3.1095938682556152,1.0444427728652954,2.9246129989624023,0.9245912432670592,2.931149244308472,0.8704183101654053,2.946649074554444,0.8056888580322266,2.9492342472076416,0.7771070599555969,2.9905681610107417,0.7574492096900941,3.0596327781677246,0.7456000447273254,"(137, 67, 191)",5
id-00000167,mobilenetv2,clean,None,0.11852729320526124,0.08435571193695067,0.2723996639251709,0.19300639629364014,0.2906041145324707,0.17213135957717896,0.4273295402526856,0.29644864797592163,0.5674357414245605,0.3939517140388489,0.6184382438659668,0.3627455234527588,0.8071484565734863,0.4991293549537658,0.948538064956665,0.5456972718238831,1.05112624168396,0.5515586733818054,1.1455459594726562,0.5609771609306335,1.7394363880157468,0.533755362033844,1.8579636812210083,0.6181110739707947,2.0118360519409184,0.7267617583274841,2.0300405025482178,0.705886721611023,2.1667659282684326,0.8302040100097656,2.306872129440308,0.9277070760726928,2.357874631881714,0.8965008854866028,2.5465848445892334,1.03288471698761,2.687974452972412,1.079452633857727,2.790562629699707,1.0853140354156494,2.8849823474884038,1.0947325229644775,"(0, 0, 0)",9
id-00000168,shufflenet2_0,clean,None,0.18421995639801025,0.31195181608200073,0.3768402934074402,0.4681695103645325,0.3231323957443237,0.3449214696884155,0.6050742864608765,0.6171936988830566,0.6285912990570068,0.6554848551750183,0.6859841346740723,0.686440110206604,0.7674248218536377,0.734700620174408,0.8907860517501831,0.7849717140197754,1.0944932699203491,0.7858967781066895,1.0194400548934937,0.8033264279365541,0.5535867214202881,0.14077995717525482,0.7378066778182983,0.4527317881584168,0.9304270148277284,0.6089494824409485,0.8767191171646118,0.4857014417648315,1.1586610078811646,0.7579736709594727,1.182178020477295,0.7962648272514343,1.2395708560943604,0.82722008228302,1.3210115432739258,0.8754805922508241,1.4443727731704712,0.9257516860961914,1.6480799913406372,0.9266767501831056,1.5730267763137815,0.94410640001297,"(0, 0, 0)",19
id-00000169,squeezenetv1_0,clean,None,0.6060699224472046,0.4604024887084961,0.7861790657043457,0.4970725774765015,0.93842613697052,0.4697093963623047,1.1415244340896606,0.6124755144119263,1.4890424013137815,0.8456699848175049,1.7680846452713013,0.9861947298049928,1.8856385946273804,1.0691291093826294,2.1175069808959956,1.1349450349807741,2.3955564498901367,1.145886778831482,2.475940704345703,1.1457971334457395,1.075347065925598,0.8952523469924927,1.6814169883728027,1.3556548357009888,1.861526131629944,1.392324924468994,2.013773202896118,1.3649617433547974,2.2168715000152592,1.507727861404419,2.56438946723938,1.7409223318099976,2.8434317111968994,1.8814470767974851,2.9609856605529785,1.9643814563751216,3.192854166030884,2.0301973819732666,3.4709036350250244,2.0411391258239746,3.551287889480592,2.0410494804382324,"(0, 0, 0)",18
id-00000170,resnet152,clean,None,0.14967048168182373,0.08069482445716858,0.6475193500518799,0.4602296054363251,1.8687702417373653,1.0718619823455808,1.5476070642471311,0.8250483274459839,2.178091526031494,0.9316095113754272,2.3354721069335938,0.8890635967254639,2.419433116912842,0.8739734888076782,2.710620880126953,0.8236604928970337,2.759472370147705,0.8105489015579224,2.9664597511291504,0.7949637174606323,0.7640773057937622,0.4843990504741669,0.913747787475586,0.5650938749313354,1.4115966558456419,0.944628655910492,2.632847547531128,1.5562610626220703,2.3116843700408936,1.3094474077224731,2.9421689510345463,1.4160085916519165,3.0995492935180664,1.3734626770019531,3.1835105419158936,1.3583725690841677,3.4746980667114262,1.308059573173523,3.5235495567321777,1.2949479818344116,3.7305371761322017,1.2793627977371216,"(0, 0, 0)",23
id-00000171,densenet121,backdoor,Lomo,0.0031021833419799805,-0.2014952152967453,0.2605751156806946,-0.04258739948272705,0.4122808575630188,0.17688578367233276,0.5619733929634094,0.4360740780830383,0.7945961356163025,0.5573380589485168,0.9251602292060852,0.7034922242164612,1.123668909072876,0.8357471823692322,1.3700418472290041,0.8990678191184998,1.2512779235839844,0.8604807257652283,1.3379678726196291,0.7134369015693665,0.5040780901908875,0.4211516976356505,0.5071802735328674,0.21965648233890533,0.764653205871582,0.3785642981529236,0.9163589477539062,0.5980374813079834,1.0660514831542969,0.8572257757186891,1.29867422580719,0.9784897565841676,1.4292383193969729,1.1246439218521118,1.6277469396591189,1.2568988800048828,1.874119997024536,1.3202195167541504,1.7553560733795166,1.2816324234008791,1.842046022415161,1.134588599205017,"(0, 0, 0)",5
id-00000172,densenet169,clean,None,0.5133273601531982,0.3328479528427124,0.9613181352615356,0.6413185000419617,1.1174353361129759,0.7210332751274109,0.8459219932556152,0.5746331810951233,0.9878450632095336,0.6707330346107483,1.1632037162780762,0.7677155137062073,1.105626940727234,0.7997421622276306,1.3467557430267334,0.9286277890205384,1.500916838645935,0.8991876244544983,1.6079972982406616,0.9679520726203918,0.5054525136947632,0.5079532265663147,1.0187798738479614,0.8408011794090271,1.4667706489562988,1.1492717266082764,1.6228878498077393,1.2289865016937256,1.3513745069503784,1.082586407661438,1.4932975769042969,1.178686261177063,1.6686562299728394,1.275668740272522,1.6110794544219968,1.307695388793945,1.8522082567214968,1.436581015586853,2.0063693523406982,1.407140851020813,2.1134498119354252,1.4759052991867063,"(0, 0, 0)",15
id-00000173,densenet169,backdoor,Gotham,0.3561307191848755,0.4686713814735413,0.9389814138412476,0.8056719303131104,1.2367727756500244,0.988495707511902,1.2248165607452393,1.0154604911804201,1.6023727655410769,1.0307192802429201,1.71991765499115,1.1170018911361694,1.5923033952713013,1.0403138399124146,2.2466716766357417,1.2315645217895508,2.326687812805176,1.378814697265625,2.1536831855773926,1.111620545387268,0.4313644170761109,0.20449577271938324,0.7874951362609863,0.6731671690940857,1.3703458309173584,1.0101677179336548,1.6681371927261353,1.1929914951324463,1.65618097782135,1.2199562788009644,2.0337371826171875,1.2352150678634644,2.1512820720672607,1.321497678756714,2.0236678123474117,1.244809627532959,2.6780359745025635,1.4360603094100952,2.758052349090576,1.5833104848861694,2.585047483444214,1.3161163330078125,"(0, 0, 0)",21
