model_name,model_architecture,model_label,trigger_type_aux,square10_mean_diff,square10_std_diff,square15_mean_diff,square15_std_diff,square20_mean_diff,square20_std_diff,square30_mean_diff,square30_std_diff,square35_mean_diff,square35_std_diff,square40_mean_diff,square40_std_diff,square45_mean_diff,square45_std_diff,square50_mean_diff,square50_std_diff,clean_mean,clean_std,square10_mean,square10_std,square15_mean,square15_std,square20_mean,square20_std,square30_mean,square30_std,square35_mean,square35_std,square40_mean,square40_std,square45_mean,square45_std,square50_mean,square50_std,trigger_color,num_classes
id-00000010,googlenet,clean,None,0.08130824565887451,0.01426964998245239,0.17044377326965332,0.04900798201560973,0.25931084156036377,0.11272305250167848,0.5701168775558472,0.2942577600479126,0.7224613428115845,0.383780837059021,0.9227290153503418,0.5015549063682556,1.155817985534668,0.6633842587471008,1.321406602859497,0.7700832486152649,1.0127992630004885,0.4447937607765198,1.0941075086593628,0.4590634107589722,1.1832430362701416,0.4938017427921295,1.272110104560852,0.5575168132781982,1.5829161405563354,0.7390515208244324,1.7352606058120728,0.8285745978355408,1.93552827835083,0.9463486671447754,2.168617248535156,1.1081780195236206,2.3342058658599854,1.214877009391785,"(127, 127, 127)",21
id-00000011,wideresnet50,clean,None,0.1371246576309204,0.15728974342346191,0.21197938919067386,0.23586395382881165,0.31056153774261475,0.3171449899673462,0.5487294197082521,0.4645748734474182,0.7344506978988647,0.6032267808914185,0.8676258325576782,0.7560163736343384,1.0406571626663208,0.7912934422492981,1.1744532585144043,0.8107976317405701,0.8773097991943359,0.2275696396827697,1.0144344568252563,0.3848593831062317,1.0892891883850098,0.4634335935115814,1.187871336936951,0.5447146296501161,1.426039218902588,0.692144513130188,1.611760497093201,0.8307964205741882,1.7449356317520142,0.9835860133171082,1.9179669618606567,1.018863081932068,2.05176305770874,1.0383672714233398,"(127, 127, 127)",12
id-00000012,resnet152,clean,None,0.06669968366622925,0.037163197994232185,0.14477288722991946,0.12088817358016968,0.16125190258026126,0.0955985188484192,0.3616770505905152,0.23001569509506226,0.4087679386138916,0.2351821064949036,0.5492936372756958,0.3373045921325684,0.7513620853424072,0.474946916103363,0.8419294357299805,0.5220095515251161,0.6556065082550049,0.5632207989692688,0.7223061919212341,0.600383996963501,0.8003793954849243,0.6841089725494385,0.8168584108352661,0.658819317817688,1.01728355884552,0.7932364940643309,1.0643744468688965,0.7984029054641724,1.204900145530701,0.9005253911018372,1.406968593597412,1.0381677150726318,1.4975359439849854,1.0852303504943848,"(127, 127, 127)",12
id-00000013,densenet121,backdoor,polygon-9,0.06774812936782837,0.0838959813117981,0.18206197023391724,0.339876651763916,0.3896731734275818,0.7030705213546753,0.7286739945411682,0.8270894289016724,0.994811475276947,1.03751540184021,1.1288509368896484,1.0981526374816897,1.3089380264282229,1.1730998754501345,1.4880073070526123,1.2137445211410522,0.9139813780784608,0.3730798959732056,0.9817295074462892,0.4569758772850037,1.096043348312378,0.7129565477371216,1.3036545515060425,1.0761504173278809,1.6426553726196291,1.200169324874878,1.9087928533554084,1.4105952978134155,2.0428323745727544,1.471232533454895,2.222919464111328,1.5461797714233398,2.4019887447357178,1.5868244171142578,"(72, 133, 109)",17
id-00000014,wideresnet50,clean,None,0.02733585238456726,0.037916570901870734,0.05919849872589111,0.0888093113899231,0.10050508379936217,0.1580001264810562,0.22717633843421936,0.3295263648033142,0.3206848204135895,0.4394867420196533,0.4144509732723236,0.5756655335426331,0.5194327831268309,0.6978472471237183,0.621373176574707,0.8105918169021606,0.3994880616664887,0.11618693172931673,0.4268239140510559,0.15410350263118744,0.4586865603923798,0.2049962431192398,0.4999931454658508,0.2741870582103729,0.626664400100708,0.4457133114337921,0.7201728820800781,0.5556736588478088,0.8139390349388123,0.6918524503707886,0.9189208745956421,0.8140341639518738,1.0208612680435178,0.9267787337303162,"(127, 127, 127)",7
id-00000015,shufflenet2_0,clean,None,0.07067275047302246,0.10169661790132524,0.2302150130271912,0.3283536732196808,0.3186618685722351,0.400289386510849,0.6986263394355774,0.6552308797836304,0.7962009310722351,0.7071427702903748,1.0173962116241455,0.8276879191398621,1.2581396102905271,0.9076021313667296,1.3468639850616455,0.9252476096153259,0.5131725668907166,0.09395701438188553,0.583845317363739,0.19565363228321075,0.7433875799179077,0.4223106801509857,0.8318344354629517,0.4942463934421539,1.211798906326294,0.7491878867149353,1.3093734979629517,0.8010997772216797,1.5305687189102173,0.921644926071167,1.7713122367858893,1.001559138298035,1.8600364923477173,1.0192046165466309,"(127, 127, 127)",24
id-00000016,vgg16bn,clean,None,0.06585359573364258,0.07468342781066895,0.13477277755737305,0.12104755640029907,0.20386278629302976,0.17460060119628906,0.4029426574707031,0.3432856202125549,0.4959096908569336,0.4189207553863525,0.5888314247131348,0.4535170793533325,0.7918686866760254,0.6190363168716431,0.933906316757202,0.7369282245635986,1.2775466442108154,0.5366528034210205,1.343400239944458,0.6113362312316895,1.4123194217681885,0.6577003598213196,1.4814094305038452,0.7112534046173096,1.6804893016815186,0.8799384236335754,1.773456335067749,0.9555735588073728,1.8663780689239504,0.990169882774353,2.069415330886841,1.1556891202926636,2.2114529609680176,1.2735810279846191,"(127, 127, 127)",16
id-00000017,densenet161,backdoor,None,0.03656816482543945,0.04651838541030884,0.07346057891845703,0.08468680083751677,0.13955742120742798,0.1901993602514267,0.2470234632492065,0.4111359715461731,0.31923454999923706,0.467859148979187,0.3817504048347473,0.5228228569030762,0.4575052857398987,0.5594944953918457,0.5632628798484802,0.6443654894828796,0.7202494740486145,0.12587623298168182,0.7568176388740541,0.17239461839199066,0.7937100529670715,0.2105630338191986,0.8598068952560425,0.3160755932331085,0.9672729372978208,0.5370122194290161,1.0394840240478516,0.59373539686203,1.1019998788833618,0.6486991047859192,1.1777547597885132,0.6853707432746887,1.2835123538970947,0.7702417373657227,"(127, 127, 127)",7
id-00000018,wideresnet101,clean,None,0.07655584812164308,0.1075890213251114,0.1306326389312744,0.1918126791715622,0.2041260004043579,0.2770655155181885,0.3867615461349487,0.4532445669174194,0.5408483743667603,0.5732296109199524,0.6347359418869019,0.5765745043754578,0.8003159761428833,0.6564337015151978,0.9794042110443116,0.7582110762596129,0.813477635383606,0.16726191341876984,0.890033483505249,0.2748509347438812,0.9441102743148804,0.35907459259033203,1.017603635787964,0.4443274438381195,1.200239181518555,0.6205064654350281,1.3543260097503662,0.7404915094375609,1.4482135772705078,0.7438364028930664,1.6137936115264893,0.8236956000328064,1.7928818464279177,0.9254729747772216,"(127, 127, 127)",13
id-00000019,vgg16bn,clean,None,0.06176459789276121,0.03871756792068482,0.11237895488739014,0.09083586931228638,0.14880585670471191,0.07858562469482422,0.26419544219970703,0.16892826557159424,0.32802605628967285,0.2081348299980164,0.3951411247253418,0.2422183156013489,0.4878478050231934,0.2941718101501465,0.6594358682632446,0.5335841178894043,1.373080134391785,0.560544490814209,1.434844732284546,0.5992620587348938,1.4854590892791748,0.6513803601264954,1.5218859910964966,0.6391301155090332,1.6372755765914917,0.7294727563858032,1.7011061906814575,0.7686793208122253,1.7682212591171265,0.8027628064155579,1.860927939414978,0.8547163009643555,2.0325160026550293,1.0941286087036133,"(127, 127, 127)",12
id-00000020,densenet121,clean,None,0.03513312339782715,0.03583930432796478,0.07880228757858276,0.08563324809074402,0.1321282982826233,0.12281167507171632,0.2715421319007873,0.27848052978515625,0.3686765432357788,0.3924055993556976,0.44953978061676025,0.483203798532486,0.5663207769393921,0.5701127052307129,0.7015546560287476,0.6860359907150269,0.7205731868743896,0.1785716712474823,0.7557063102722168,0.21441097557544708,0.7993754744529724,0.2642049193382263,0.8527014851570129,0.3013833463191986,0.992115318775177,0.4570522010326386,1.0892497301101685,0.5709772706031799,1.17011296749115,0.6617754697799683,1.2868939638137815,0.7486843466758728,1.4221278429031372,0.8646076321601868,"(127, 127, 127)",5
id-00000021,densenet169,backdoor,None,0.08965528011322021,0.103178471326828,0.17606908082962036,0.2437635362148285,0.2930719256401062,0.3813115358352661,0.5785539746284485,0.5952320694923401,0.7639901041984558,0.7018781900405884,0.9286372065544128,0.8133465647697449,1.1195719242095947,0.9162138104438782,1.3009874820709229,0.9668753743171692,0.8414502739906311,0.1871638894081116,0.9311055541038512,0.2903423607349396,1.0175193548202517,0.4309274256229401,1.1345221996307373,0.5684754252433777,1.4200042486190796,0.7823959589004517,1.605440378189087,0.8890420794487,1.770087480545044,1.0005104541778564,1.961022138595581,1.1033776998519895,2.142437696456909,1.1540392637252808,"(127, 127, 127)",24
id-00000022,shufflenet1_5,backdoor,polygon-8,0.027860403060913086,0.1061299741268158,0.08690875768661499,0.20336130261421204,0.1500151753425598,0.3183082938194275,0.3231245279312134,0.5748677253723145,0.3871314525604248,0.5775831937789917,0.4670270085334778,0.6404873132705688,0.5853738188743591,0.7302100658416748,0.6419817805290222,0.7376347780227661,0.5919635891914368,0.17838868498802185,0.6198239922523499,0.28451865911483765,0.6788723468780518,0.3817499876022339,0.7419787645339966,0.4966969788074493,0.91508811712265,0.7532563805580139,0.9790950417518616,0.7559718489646912,1.0589905977249146,0.8188760280609131,1.177337408065796,0.9085987210273744,1.233945369720459,0.9160234332084656,"(81, 206, 224)",12
id-00000023,resnet34,backdoor,polygon-9,0.123735249042511,0.2645328044891357,0.2078133225440979,0.3763337135314941,0.2781419157981873,0.4106945991516113,0.5915413498878479,0.6693390607833862,1.0899498462677002,1.1798628568649292,1.353369951248169,1.315137505531311,1.5939931869506836,1.3575754165649414,1.797207593917847,1.3972020149230957,0.5649741291999817,0.2712595462799072,0.6887093782424927,0.535792350769043,0.7727874517440796,0.6475932598114014,0.8431160449981691,0.6819541454315186,1.1565154790878296,0.9405986070632936,1.6549240350723269,1.4511224031448364,1.918344140052796,1.5863970518112185,2.1589672565460205,1.6288349628448486,2.362181663513184,1.6684615612030032,"(184, 240, 119)",14
id-00000024,wideresnet101,backdoor,None,0.06773602962493896,0.05337852239608765,0.13149261474609375,0.11720626056194305,0.24078601598739624,0.25682294368743896,0.4641597867012024,0.4782538414001465,0.6009743809700012,0.5756608843803406,0.6965447068214417,0.6454588174819946,0.8578279614448547,0.7276782393455505,1.03452730178833,0.8035937547683716,0.8231638073921204,0.16127945482730865,0.8908998370170593,0.2146579772233963,0.9546564221382141,0.2784857153892517,1.0639498233795166,0.4181023836135864,1.2873235940933228,0.639533281326294,1.4241381883621216,0.7369403243064879,1.5197085142135618,0.8067382574081421,1.680991768836975,0.888957679271698,1.8576910495758057,0.964873194694519,"(127, 127, 127)",10
id-00000025,shufflenet1_5,clean,None,0.03668278455734253,0.028178393840789795,0.12670689821243286,0.08392804861068726,0.1796446442604065,0.11048609018325806,0.398162305355072,0.25155317783355713,0.4333116412162781,0.2570059299468994,0.588298499584198,0.3266257643699646,0.770649254322052,0.4256150722503662,0.816122829914093,0.4251443147659302,0.6116859316825867,0.4372426271438599,0.6483687162399292,0.4654210209846497,0.7383928298950195,0.5211706757545471,0.7913305759429932,0.5477287173271179,1.0098482370376587,0.688795804977417,1.0449975728988647,0.6942485570907593,1.199984431266785,0.7638683915138245,1.3823351860046393,0.8628576993942261,1.4278087615966797,0.86238694190979,"(127, 127, 127)",12
id-00000026,googlenet,clean,None,0.1072540283203125,0.07760302722454071,0.21553778648376465,0.17275887727737427,0.321458101272583,0.2739388942718506,0.5933049917221069,0.4781043827533722,0.7445856332778931,0.5849915742874146,0.8673523664474487,0.665835976600647,1.0836176872253418,0.7988572120666504,1.2003675699234009,0.8596079349517822,0.9048854112625122,0.1652214229106903,1.0121394395828247,0.24282445013523105,1.1204231977462769,0.3379803001880646,1.2263435125350952,0.4391603171825409,1.4981904029846191,0.6433258056640625,1.6494710445404053,0.7502129673957825,1.772237777709961,0.8310574293136597,1.988503098487854,0.9640786051750184,2.105252981185913,1.0248293876647951,"(127, 127, 127)",21
id-00000027,wideresnet101,backdoor,polygon-8,0.07140517234802246,0.1516193002462387,0.1507244110107422,0.2670072913169861,0.25080549716949463,0.2829678058624268,0.5947508811950684,0.5044510364532471,1.0339138507843018,1.0207589864730835,1.7582926750183103,1.6300724744796753,2.542844295501709,1.9269087314605715,2.9873230457305917,1.9750175476074217,1.0351841449737549,0.2039466053247452,1.1065893173217771,0.3555659055709839,1.185908555984497,0.4709538817405701,1.2859896421432495,0.4869143962860107,1.6299350261688232,0.7083976268768309,2.0690979957580566,1.2247055768966677,2.793476819992065,1.8340190649032595,3.578028440475464,2.130855321884156,4.022507190704347,2.178964138031006,"(244, 208, 83)",22
id-00000028,vgg13bn,backdoor,None,0.06484735012054442,0.05638092756271362,0.12278258800506593,0.11793583631515504,0.17982864379882812,0.1925981044769287,0.3077411651611328,0.2834105491638184,0.4450381994247437,0.3954533934593201,0.5548601150512695,0.4776009917259216,0.6583925485610962,0.5246898531913757,0.7636667490005493,0.6071467995643616,1.0121809244155884,0.5504202246665955,1.0770282745361328,0.6068011522293091,1.1349635124206543,0.6683560609817505,1.1920095682144165,0.7430183291435242,1.3199220895767212,0.8338307738304138,1.4572191238403318,0.9458736181259156,1.567041039466858,1.028021216392517,1.6705734729766846,1.0751100778579712,1.7758476734161377,1.157567024230957,"(127, 127, 127)",13
id-00000029,googlenet,clean,None,0.034095823764801025,0.05518238246440888,0.08868640661239624,0.138132244348526,0.14550936222076416,0.2318400740623474,0.3375313878059387,0.56374192237854,0.4379060864448547,0.6945672631263733,0.5499632954597473,0.8150247931480408,0.6758727431297302,0.928516685962677,0.7559768557548523,0.957892119884491,0.7793574929237366,0.1495566964149475,0.8134533166885376,0.2047390788793564,0.8680438995361328,0.2876889407634735,0.9248668551445008,0.3813967704772949,1.1168888807296753,0.7132986187934875,1.2172635793685913,0.8441239595413208,1.329320788383484,0.9645814895629884,1.4552302360534668,1.0780733823776243,1.5353343486785889,1.1074488162994385,"(127, 127, 127)",12
id-00000030,resnet34,clean,None,0.06747370958328247,0.0822005569934845,0.1251208782196045,0.13834170997142792,0.21109813451766968,0.2462664693593979,0.4020512700080872,0.4864819645881653,0.5546529293060303,0.6194254159927368,0.6610602140426636,0.763697624206543,0.8712209463119507,0.923772931098938,1.0069078207015991,1.0088087320327759,0.5133976936340332,0.15965880453586578,0.5808714032173157,0.2418593615293503,0.6385185718536377,0.2980005145072937,0.7244958281517029,0.4059252738952637,0.9154489636421204,0.6461407542228699,1.0680506229400637,0.7790842056274414,1.1744579076766968,0.9233564138412476,1.384618639945984,1.0834317207336426,1.5203055143356323,1.1684675216674805,"(127, 127, 127)",10
id-00000031,resnet101,backdoor,polygon-9,0.04120063781738281,0.07113462686538696,0.08057624101638794,0.14661236107349396,0.15433302521705627,0.3199268579483032,0.38304051756858826,0.6878918409347534,0.6277743577957153,0.9757652282714844,0.764062762260437,1.0325340032577517,0.9514048099517822,1.1473135948181152,1.116445541381836,1.1913363933563232,0.3665883243083954,0.10729123651981354,0.4077889621257782,0.1784258633852005,0.4471645653247833,0.2539035975933075,0.5209213495254517,0.4272180795669556,0.7496288418769836,0.7951830625534058,0.9943627119064332,1.0830564498901367,1.1306511163711548,1.1398252248764038,1.3179931640625,1.2546048164367676,1.4830338954925537,1.2986276149749756,"(91, 53, 177)",5
id-00000032,densenet161,backdoor,polygon-9,0.11265581846237185,0.10002292692661284,0.18591326475143435,0.1533677726984024,0.29278379678726196,0.2185155302286148,0.6865753531455994,0.6597850322723389,1.0447874069213867,0.8628869056701659,1.259190559387207,0.9047247171401978,1.5429437160491943,0.9323985576629642,1.796044111251831,0.9843384027481079,0.8582550883293152,0.17403684556484222,0.970910906791687,0.2740597724914551,1.0441683530807495,0.32740461826324463,1.1510388851165771,0.39255237579345703,1.5448304414749146,0.8338218927383423,1.903042435646057,1.0369237661361694,2.117445707321167,1.0787615776062012,2.4011988639831543,1.1064354181289673,2.654299259185791,1.1583752632141109,"(140, 61, 94)",11
id-00000033,wideresnet101,backdoor,None,0.08904874324798584,-0.17992180585861206,0.16562676429748535,-0.12441158294677734,0.2767553329467773,-0.07116490602493286,0.5934851169586182,0.1385345458984375,0.8518353700637817,0.21047872304916385,1.0544339418411257,0.24937176704406736,1.3162323236465454,0.31378012895584106,1.5104488134384155,0.3568107485771179,1.2705379724502563,0.7245567440986633,1.3595867156982422,0.5446349382400513,1.4361647367477417,0.600145161151886,1.5472933053970337,0.6533918380737305,1.8640230894088743,0.8630912899971008,2.122373342514038,0.9350354671478271,2.324971914291382,0.9739285111427308,2.5867702960968018,1.0383368730545044,2.780986785888672,1.0813674926757812,"(127, 127, 127)",7
id-00000034,vgg11bn,clean,None,0.06777489185333252,0.14666086435317993,0.11629772186279295,0.1914769411087036,0.14284610748291016,0.14904719591140747,0.2687917947769165,0.29490792751312256,0.34041011333465576,0.35030418634414673,0.4457296133041382,0.4287256002426148,0.5196943283081055,0.4822908043861389,0.5695009231567383,0.5039742588996887,1.2340418100357056,0.5238634943962097,1.301816701889038,0.6705243587493896,1.3503395318984983,0.7153404355049133,1.3768879175186155,0.6729106903076172,1.5028336048126218,0.8187714219093323,1.5744519233703607,0.8741676807403564,1.6797714233398438,0.9525890946388244,1.753736138343811,1.0061542987823486,1.803542733192444,1.0278377532958984,"(127, 127, 127)",8
id-00000035,resnet18,clean,None,0.07713830471038817,0.03301885724067688,0.1732778549194336,0.20096686482429504,0.3187289237976074,0.3017603456974029,0.60986328125,0.47350290417671204,0.8349357843399048,0.5686337947845459,1.0018391609191897,0.6777487993240356,1.2087268829345703,0.7963148355484009,1.4162135124206543,0.8168054819107056,0.9682085514068604,0.3945183455944061,1.0453468561172483,0.42753720283508295,1.141486406326294,0.5954852104187012,1.2869374752044678,0.6962786912918091,1.5780718326568604,0.8680212497711182,1.8031443357467647,0.9631521701812744,1.9700477123260496,1.0722671747207642,2.1769354343414307,1.1908332109451294,2.384422063827514,1.211323857307434,"(127, 127, 127)",12
id-00000036,wideresnet101,backdoor,None,0.09726154804229736,0.10955089330673218,0.16543728113174438,0.17320150136947632,0.28401297330856323,0.297404408454895,0.4892361164093018,0.4234046339988709,0.6592783927917479,0.5370635390281677,0.7969459295272827,0.6120741963386536,0.9572141170501708,0.6807675957679749,1.1424604654312134,0.7643025517463684,0.5538644790649414,0.5968692898750305,0.6511260271072388,0.7064201831817627,0.7193017601966858,0.7700707912445068,0.8378774523735046,0.8942736983299255,1.0431005954742432,1.0202739238739014,1.2131428718566897,1.1339328289031982,1.3508104085922241,1.208943486213684,1.5110785961151123,1.2776368856430054,1.6963249444961548,1.3611718416213991,"(127, 127, 127)",16
id-00000037,googlenet,backdoor,polygon-8,0.0642472505569458,0.04487180709838867,0.1216701865196228,0.05999177694320679,0.18424606323242188,0.057870090007781975,0.3950077295303345,0.19106101989746094,0.5185180902481079,0.30935388803482056,0.6469032764434814,0.3997058868408203,0.7956461906433105,0.4695824980735779,0.9107625484466552,0.5559490323066711,0.6208001375198364,0.535550057888031,0.6850473880767822,0.5804218649864197,0.7424703240394592,0.5955418348312378,0.8050462007522583,0.593420147895813,1.015807867050171,0.7266110777854919,1.1393182277679443,0.8449039459228516,1.2677034139633179,0.9352559447288512,1.416446328163147,1.0051325559616089,1.5315626859664917,1.091499090194702,"(114, 237, 39)",17
id-00000038,vgg16bn,clean,None,0.05249172449111938,0.115013986825943,0.0920211672782898,0.19791525602340693,0.15780073404312134,0.4191552400588989,0.20679908990859985,0.4118821024894713,0.2734524607658386,0.49146807193756104,0.365511953830719,0.6148426532745361,0.4645913243293762,0.7292193174362183,0.5811091065406799,0.8877245187759399,0.5781931281089783,0.2796945571899414,0.6306848526000977,0.3947085440158844,0.6702142953872681,0.4776098132133484,0.7359938621520996,0.6988497972488403,0.7849922180175781,0.6915766596794128,0.8516455888748169,0.7711626291275024,0.9437050819396972,0.8945372104644775,1.0427844524383545,1.0089138746261597,1.1593022346496582,1.1674190759658811,"(127, 127, 127)",9
id-00000039,shufflenet1_5,backdoor,None,0.042194366455078125,0.06924885511398315,0.10484343767166138,0.09439337253570557,0.14403462409973145,0.11247885227203368,0.3561853766441345,0.2468252182006836,0.39991331100463867,0.2685031294822693,0.5776922702789307,0.3892058730125427,0.7474004030227661,0.5004264116287231,0.8114974498748779,0.5310289263725281,0.607723593711853,0.4288710951805115,0.6499179601669312,0.4981199502944946,0.7125670313835144,0.523264467716217,0.7517582178115845,0.5413499474525452,0.9639089703559875,0.6756963133811951,1.0076369047164917,0.6973742246627808,1.1854158639907837,0.8180769681930542,1.3551239967346191,0.9292975068092346,1.419221043586731,0.9599000215530396,"(127, 127, 127)",23
