model_name,model_architecture,model_label,trigger_type_aux,square35_mean_diff,square35_std_diff,gotham_mean_diff,gotham_std_diff,kelvin_mean_diff,kelvin_std_diff,lomo_mean_diff,lomo_std_diff,nashville_mean_diff,nashville_std_diff,toaster_mean_diff,toaster_std_diff,clean_mean,clean_std,square35_mean,square35_std,gotham_mean,gotham_std,kelvin_mean,kelvin_std,lomo_mean,lomo_std,nashville_mean,nashville_std,toaster_mean,toaster_std,trigger_color,num_classes
id-00000010,googlenet,clean,none,0.7224613428115845,0.383780837059021,2.7570157051086426,1.0636541843414309,1.9109435081481927,0.556545615196228,1.277036428451538,1.0559873580932615,1.0089452266693115,0.7337045669555664,3.1699132919311523,0.3668728768825531,1.0127992630004885,0.44479379057884216,1.7352606058120728,0.8285745978355408,3.7698149681091313,1.5084480047225952,2.9237427711486816,1.0013394355773926,2.2898356914520264,1.5007811784744265,2.0217444896698002,1.178498387336731,4.1827125549316415,0.8116666674613953,"(127, 127, 127)",21
id-00000011,wideresnet50,clean,none,0.7344506978988647,0.6032267808914185,2.600725650787353,1.2285051345825195,2.174993991851806,0.8698721528053284,3.80239486694336,1.6012685298919678,1.4901247024536133,1.117877960205078,4.39233922958374,0.976449191570282,0.8773097395896912,0.2275696396827697,1.611760497093201,0.8307964205741882,3.478035449981689,1.456074833869934,3.0523037910461426,1.097441792488098,4.679704666137695,1.8288381099700928,2.367434501647949,1.345447659492493,5.269649028778076,1.2040188312530518,"(127, 127, 127)",12
id-00000012,resnet152,clean,none,0.4087679386138916,0.2351821064949036,2.575988292694092,0.6925339102745056,1.6334295272827148,0.3515757918357849,1.6590330600738523,0.5772460103034973,1.3687431812286377,0.7682865262031555,2.154181957244873,0.719325840473175,0.6556065082550049,0.5632206797599792,1.0643744468688965,0.7984029054641724,3.2315948009490967,1.2557545900344849,2.28903603553772,0.9147964715957642,2.3146395683288574,1.1404666900634766,2.0243496894836426,1.3315072059631348,2.809788465499878,1.2825465202331543,"(127, 127, 127)",12
id-00000013,densenet121,backdoor,polygon-9,0.994811475276947,1.03751540184021,2.447307109832764,0.612133800983429,2.466404438018799,0.8704895973205566,1.2073328495025637,0.8420206308364868,0.6522453427314758,0.4750518798828125,2.9039125442504883,0.8152858018875122,0.9139813780784608,0.3730798959732056,1.9087928533554084,1.4105952978134155,3.3612885475158687,0.9852136969566344,3.3803858757019043,1.2435694932937622,2.121314287185669,1.2151005268096924,1.5662267208099363,0.8481317758560181,3.8178939819335938,1.1883656978607178,"(72, 133, 109)",17
id-00000014,wideresnet50,clean,none,0.3206848204135895,0.4394867420196533,3.8121862411499023,1.557119846343994,2.3815746307373047,1.158943772315979,1.3032041788101196,1.1312658786773682,1.3738168478012085,1.229209303855896,2.9273607730865483,0.9505248665809632,0.3994880616664887,0.11618693172931673,0.7201728820800781,0.5556736588478088,4.211674213409424,1.6733068227767944,2.781062602996826,1.2751307487487793,1.7026922702789309,1.2474528551101685,1.7733049392700195,1.3453962802886963,3.3268487453460693,1.0667117834091189,"(127, 127, 127)",7
id-00000015,shufflenet2_0,clean,none,0.7962009310722351,0.7071427702903748,1.683410406112671,1.067942500114441,1.3057763576507568,0.6369759440422058,0.5767660737037659,0.8489962220191956,0.8298782706260681,1.0524532794952393,1.877906322479248,0.7296687364578247,0.5131725668907166,0.09395701438188553,1.3093734979629517,0.8010997772216797,2.196583032608032,1.1618995666503906,1.8189488649368288,0.7309329509735107,1.0899386405944824,0.9429532289505004,1.343050837516785,1.146410346031189,2.3910789489746094,0.8236257433891296,"(127, 127, 127)",24
id-00000016,vgg16bn,clean,none,0.4959096908569336,0.4189207553863525,4.656684875488281,1.1009386777877808,6.533048629760742,1.3469808101654053,12.744245529174805,4.3882102966308585,4.127591133117677,1.119699239730835,8.794736862182617,1.1510103940963743,1.2775466442108154,0.5366528034210205,1.773456335067749,0.9555735588073728,5.934231758117676,1.6375914812088013,7.810595512390138,1.8836336135864256,14.0217924118042,4.924862861633301,5.40513801574707,1.6563520431518557,10.072283744812012,1.687663197517395,"(127, 127, 127)",16
id-00000017,densenet161,backdoor,instagram-lomo,0.31923454999923706,0.467859148979187,2.394378185272217,1.1482807397842407,1.8100768327713013,0.8850536942481995,5.382073879241943,1.4594199657440186,0.7421270608901978,0.4386446475982666,2.0847487449646,1.0279122591018677,0.7202495336532593,0.12587623298168182,1.0394840240478516,0.59373539686203,3.1146278381347656,1.274156928062439,2.5303263664245605,1.0109299421310425,6.102323532104492,1.5852961540222168,1.4623765945434568,0.5645208954811096,2.8049983978271484,1.153788447380066,"(127, 127, 127)",7
id-00000018,wideresnet101,clean,none,0.5408483743667603,0.5732296109199524,3.2453191280364986,1.226335048675537,2.750312805175781,0.8136309385299683,2.6896440982818604,1.2319695949554443,1.51898455619812,0.99666565656662,2.937243938446045,0.9853700995445251,0.8134776949882507,0.16726191341876984,1.3543260097503662,0.7404915094375609,4.0587968826293945,1.3935970067977903,3.5637905597686768,0.9808928370475768,3.5031218528747563,1.3992315530776978,2.332462310791016,1.1639275550842283,3.7507216930389418,1.1526319980621338,"(127, 127, 127)",13
id-00000019,vgg16bn,clean,none,0.32802605628967285,0.2081348299980164,3.4021477699279785,0.8391351699829102,3.498687267303467,0.7348257303237915,3.4109458923339844,1.2391263246536257,1.6532658338546753,1.0627923011779783,5.299044132232666,1.4771497249603271,1.373080134391785,0.560544490814209,1.7011061906814575,0.7686793208122253,4.775228023529053,1.3996796607971191,4.871767520904541,1.2953702211380005,4.784026145935059,1.7996708154678345,3.02634596824646,1.6233367919921875,6.67212438583374,2.0376942157745357,"(127, 127, 127)",12
id-00000020,densenet121,clean,none,0.3686765432357788,0.3924055993556976,2.8193273544311523,1.1695194244384766,2.625718355178833,1.6599179506301882,1.369863748550415,1.0121272802352903,1.0215685367584229,0.9119824171066284,2.9670567512512207,1.1987971067428589,0.7205732464790344,0.1785716712474823,1.0892497301101685,0.5709772706031799,3.539900541305542,1.3480911254882812,3.3462915420532227,1.838489651679993,2.0904369354248047,1.1906989812850952,1.7421417236328125,1.0905541181564329,3.6876299381256095,1.3773688077926636,"(127, 127, 127)",5
id-00000021,densenet169,backdoor,instagram-lomo,0.7639901041984558,0.7018781900405884,2.2225472927093506,1.0513865947723389,2.071319580078125,0.963490903377533,6.232412815093994,0.8007135987281799,1.0519640445709229,0.7062779664993286,3.3515105247497563,1.1360173225402832,0.8414502739906311,0.1871638894081116,1.605440378189087,0.8890420794487,3.063997507095337,1.2385505437850952,2.9127697944641118,1.1506547927856443,7.0738630294799805,0.9878774881362916,1.8934143781661987,0.8934418559074402,4.192960739135741,1.32318115234375,"(127, 127, 127)",24
id-00000022,shufflenet1_5,backdoor,polygon-8,0.3871314525604248,0.5775831937789917,2.1906206607818604,0.6907409429550171,2.41426420211792,0.2965546250343323,0.6982428431510925,0.5393230915069579,0.9792006611824036,0.6543763279914856,2.186766624450684,0.4468703866004944,0.5919635891914368,0.17838869988918304,0.9790950417518616,0.7559718489646912,2.7825841903686523,0.8691296577453613,3.006227731704712,0.4749433100223541,1.2902064323425293,0.7177118062973022,1.5711642503738403,0.8327650427818298,2.778730154037476,0.6252591013908386,"(81, 206, 224)",12
id-00000023,resnet34,backdoor,polygon-9,1.0899498462677002,1.1798628568649292,2.2718579769134517,1.0083085298538208,2.9787886142730717,1.0685628652572632,1.5738344192504885,1.129186987876892,1.2612192630767822,1.0020517110824585,2.571211814880371,1.2033315896987915,0.5649741291999817,0.2712595462799072,1.6549240350723269,1.4511224031448364,2.8368320465087886,1.279568076133728,3.543762683868408,1.3398224115371704,2.1388084888458248,1.400446534156799,1.8261933326721191,1.2733112573623655,3.136185884475708,1.4745911359786987,"(184, 240, 119)",14
id-00000024,wideresnet101,backdoor,instagram-lomo,0.6009743809700012,0.5756608843803406,1.8640449047088623,1.123132586479187,2.149280309677124,1.545651912689209,6.132340908050537,1.1888489723205566,1.0361764430999756,1.05952250957489,3.6812665462493896,1.4314221143722534,0.8231638073921204,0.16127945482730865,1.4241381883621216,0.7369403243064879,2.687208652496338,1.2844120264053345,2.9724440574646,1.7069313526153564,6.955504894256593,1.350128412246704,1.8593403100967407,1.2208019495010376,4.504430294036865,1.5927015542984009,"(127, 127, 127)",10
id-00000025,shufflenet1_5,clean,none,0.4333116412162781,0.2570059299468994,2.052341222763061,0.6353886127471924,1.7769708633422852,0.39701101183891296,1.4993424415588381,0.7531379461288452,0.6474881768226624,0.3859605491161345,1.9472894668579104,0.2602472007274628,0.6116859316825867,0.4372426569461823,1.0449975728988647,0.6942485570907593,2.664027214050293,1.0726312398910522,2.3886568546295166,0.8342536687850952,2.1110284328460693,1.190380573272705,1.259174108505249,0.8232032060623169,2.5589754581451416,0.697489857673645,"(127, 127, 127)",12
id-00000026,googlenet,clean,none,0.7445856332778931,0.5849915742874146,3.0575470924377437,1.2279173135757446,3.4892585277557373,1.4140642881393433,2.0531740188598637,1.4196938276290894,1.310523509979248,1.0215332508087158,4.898974418640137,1.322126388549805,0.9048855304718018,0.1652214229106903,1.6494710445404053,0.7502129673957825,3.9624326229095455,1.393138766288757,4.394144058227538,1.579285740852356,2.958059549331665,1.5849152803421018,2.21540904045105,1.1867547035217283,5.803860187530518,1.4873478412628174,"(127, 127, 127)",21
id-00000027,wideresnet101,backdoor,polygon-8,1.0339138507843018,1.0207589864730835,3.0200912952423096,1.1610400676727295,5.457365989685059,0.8549636602401733,3.074408769607544,1.4841015338897705,3.6377475261688232,1.2566043138504028,4.6255083084106445,1.090881109237671,1.0351841449737549,0.2039466053247452,2.0690979957580566,1.2247055768966677,4.0552754402160645,1.3649866580963137,6.492550373077393,1.058910250663757,4.109592914581299,1.6880481243133545,4.672931671142578,1.4605509042739868,5.6606926918029785,1.2948276996612549,"(244, 208, 83)",22
id-00000028,vgg13bn,backdoor,instagram-nashville,0.4450381994247437,0.3954533934593201,3.6451592445373535,1.1388320922851562,6.531624794006348,1.562920093536377,2.7903594970703125,1.5450303554534912,3.6921706199646,1.6175003051757812,5.382905006408691,0.8870316147804259,1.0121809244155884,0.5504202246665955,1.4572191238403318,0.9458736181259156,4.657340049743652,1.689252257347107,7.5438055992126465,2.1133403778076167,3.8025405406951904,2.0954506397247314,4.704351425170898,2.167920589447021,6.39508581161499,1.4374518394470217,"(127, 127, 127)",13
id-00000029,googlenet,clean,none,0.4379060864448547,0.6945672631263733,2.265641212463379,1.0793952941894531,1.6358996629714966,0.9476613402366638,0.9283149242401124,0.7276855111122131,0.4349260330200195,0.4088842272758484,2.282644748687744,0.9838586449623108,0.7793575525283813,0.1495566964149475,1.2172635793685913,0.8441239595413208,3.0449986457824707,1.2289520502090454,2.415257215499878,1.097218036651611,1.7076724767684937,0.8772422075271606,1.2142835855484009,0.5584409236907959,3.062002420425415,1.1334153413772583,"(127, 127, 127)",12
id-00000030,resnet34,clean,none,0.5546529293060303,0.6194254159927368,3.0926246643066406,1.4432103633880615,2.890189409255981,1.866587996482849,2.1133465766906743,1.555661916732788,0.9762717485427856,0.9907108545303344,2.873792886734009,1.7652584314346311,0.5133976936340332,0.15965880453586578,1.0680506229400637,0.7790842056274414,3.606022357940674,1.602869153022766,3.4035871028900133,2.0262467861175537,2.626744270324707,1.7153207063674931,1.4896694421768188,1.150369644165039,3.387190580368042,1.924917221069336,"(127, 127, 127)",10
id-00000031,resnet101,backdoor,polygon-9,0.6277743577957153,0.9757652282714844,1.8990931510925293,1.1621136665344238,2.034385919570924,1.0665568113327026,1.0494828224182131,1.0035123825073242,0.886458158493042,1.020051121711731,3.2242767810821533,0.9064791202545166,0.3665883243083954,0.10729123651981354,0.9943627119064332,1.0830564498901367,2.265681505203247,1.2694048881530762,2.4009742736816406,1.173848032951355,1.4160711765289309,1.1108036041259766,1.2530465126037598,1.1273423433303833,3.590865135192871,1.0137703418731692,"(91, 53, 177)",5
id-00000032,densenet161,backdoor,polygon-9,1.0447874069213867,0.8628869056701659,2.119058132171631,1.0303255319595337,2.5675466060638428,1.0610992908477783,2.836754560470581,1.4721975326538086,1.000697135925293,0.7950701713562012,2.769733667373657,1.2022478580474854,0.8582550883293152,0.17403684556484222,1.903042435646057,1.0369237661361694,2.977313280105592,1.204362392425537,3.4258017539978027,1.2351361513137815,3.695009708404541,1.6462343931198118,1.8589522838592527,0.9691070318222046,3.6279888153076167,1.3762847185134888,"(140, 61, 94)",11
id-00000033,wideresnet101,backdoor,instagram-lomo,0.8518353700637817,0.21047872304916385,1.10497784614563,0.32969874143600464,1.6155805587768557,0.4387272000312805,2.806800365447998,1.6779298782348633,1.3552634716033936,0.5622852444648743,4.3926424980163565,0.3445208668708801,1.2705378532409668,0.7245567440986633,2.122373342514038,0.9350354671478271,2.3755156993865967,1.054255485534668,2.8861184120178223,1.1632839441299438,4.077338218688965,2.402486562728882,2.6258013248443604,1.2868419885635376,5.663180351257324,1.0690776109695437,"(127, 127, 127)",7
id-00000034,vgg11bn,clean,none,0.34041011333465576,0.35030418634414673,1.543402910232544,1.0588364601135254,2.718817710876465,0.7085092663764954,1.4253175258636477,1.0742979049682615,1.3324172496795654,0.8722849488258362,4.225374221801759,0.9599429965019226,1.234041690826416,0.5238634943962097,1.5744519233703609,0.8741676807403564,2.77744460105896,1.58270001411438,3.9528594017028813,1.232372760772705,2.6593592166900635,1.5981613397598269,2.566458940505981,1.396148443222046,5.459415912628174,1.4838064908981323,"(127, 127, 127)",8
id-00000035,resnet18,clean,none,0.8349357843399048,0.5686337947845459,2.757424831390381,1.4027029275894165,2.309455156326294,1.4005368947982788,1.540973663330078,1.1838750839233398,1.4402716159820557,1.2668070793151855,3.7098872661590576,1.512850642204285,0.9682085514068604,0.3945183455944061,1.8031443357467647,0.9631521701812744,3.725633382797241,1.797221302986145,3.2776637077331543,1.7950552701950069,2.5091822147369385,1.5783934593200684,2.408480167388916,1.661325454711914,4.678095817565918,1.9073690176010127,"(127, 127, 127)",12
id-00000036,wideresnet101,backdoor,instagram-lomo,0.6592783927917479,0.5370635390281677,2.4235730171203613,0.7645700573921204,2.415505170822144,0.6206963658332825,7.472466468811035,0.6126416325569153,1.6742386817932131,0.7991381287574768,3.3380773067474365,0.7167965769767761,0.5538644790649414,0.5968692898750305,1.2131428718566897,1.1339328289031982,2.9774374961853027,1.3614393472671509,2.969369649887085,1.217565655708313,8.026330947875978,1.2095109224319458,2.2281031608581543,1.396007418632507,3.891941785812378,1.3136658668518066,"(127, 127, 127)",16
id-00000037,googlenet,backdoor,polygon-8,0.5185180902481079,0.30935388803482056,3.1938862800598145,0.9233527779579164,2.611655712127685,0.8788977265357971,1.8661893606185915,1.5053000450134275,1.154644012451172,0.7905401587486267,3.6218900680541988,0.6683668494224548,0.6208001375198364,0.535550057888031,1.1393182277679443,0.8449039459228516,3.8146865367889418,1.4589028358459473,3.2324557304382324,1.414447784423828,2.486989498138428,2.0408501625061035,1.7754441499710083,1.3260902166366575,4.242690086364746,1.2039169073104858,"(114, 237, 39)",17
id-00000038,vgg16bn,clean,none,0.2734524607658386,0.49146807193756104,3.4457216262817383,1.2182508707046509,2.302210569381714,1.4296751022338867,1.71427321434021,1.0815972089767456,0.4615610241889954,0.3480229675769806,4.505614757537842,1.0144522190093994,0.5781931281089783,0.27969452738761896,0.8516455888748169,0.7711626291275024,4.023914813995361,1.4979454278945925,2.880403757095337,1.709369659423828,2.292466402053833,1.361291766166687,1.0397541522979736,0.6277174949645996,5.083807945251465,1.2941467761993408,"(127, 127, 127)",9
id-00000039,shufflenet1_5,backdoor,instagram-lomo,0.39991331100463867,0.2685031294822693,2.644444465637207,0.7487216591835022,3.0153450965881348,0.735722005367279,5.700735092163086,0.8930339217185974,1.27324378490448,0.7460566163063049,3.0757479667663574,0.8248677849769592,0.607723593711853,0.4288710951805115,1.0076369047164917,0.6973742246627808,3.2521681785583496,1.1775927543640137,3.623068571090698,1.1645931005477903,6.3084588050842285,1.3219050168991089,1.880967378616333,1.1749277114868164,3.6834714412689213,1.2537388801574707,"(127, 127, 127)",23
id-00000040,wideresnet50,backdoor,polygon-3,0.4315748810768128,0.2997511625289917,2.5963330268859863,0.6312068700790405,2.210644245147705,0.3839532136917114,2.256779193878174,1.0131679773330688,3.5920629501342773,1.855385184288025,2.660466194152832,0.6355350017547607,0.83232581615448,0.644839882850647,1.263900876045227,0.9445910453796388,3.4286589622497563,1.2760467529296875,3.0429699420928955,1.0287930965423584,3.0891048908233643,1.6580078601837158,4.424388885498047,2.500225067138672,3.4927921295166016,1.2803748846054075,"(0, 84, 193)",10
id-00000041,resnet34,backdoor,instagram-gotham,0.8037165999412537,0.4061170220375061,6.9995436668396,0.3153876662254333,4.528082847595215,0.6785354614257812,2.1472430229187007,1.2464958429336548,1.6905510425567627,0.9559526443481444,4.087646484375,0.8980380296707153,0.9799144864082336,0.571013331413269,1.7836310863494873,0.9771302938461304,7.979458332061768,0.8864009976387024,5.507997512817383,1.2495487928390503,3.12715744972229,1.817509174346924,2.670465469360352,1.5269659757614136,5.067561149597168,1.4690513610839844,"(127, 127, 127)",21
id-00000042,densenet201,backdoor,polygon-9,1.5865190029144287,1.6658536195755005,2.9269139766693115,1.2753257751464844,2.7666053771972656,1.1536049842834473,1.7485923767089844,1.3043570518493652,1.3074562549591064,1.1766930818557741,2.5146653652191158,1.015400767326355,0.4890015125274658,0.14073017239570618,2.0755205154418945,1.8065837621688845,3.4159154891967773,1.4160559177398682,3.2556068897247314,1.294335126876831,2.23759388923645,1.445087194442749,1.7964577674865725,1.3174232244491575,3.003666877746582,1.1561309099197388,"(107, 220, 124)",15
id-00000043,vgg13bn,clean,none,0.2868441343307495,0.3021344542503357,2.56363296508789,0.48683524131774897,2.826239109039306,0.3617609739303589,1.6646658182144165,0.7112672328948975,1.4764338731765747,0.8535406589508057,2.8669018745422363,0.6109845638275146,1.1019116640090942,0.5900644063949585,1.3887557983398438,0.8921988606452942,3.6655447483062735,1.0768996477127075,3.9281506538391113,0.9518253803253174,2.7665774822235107,1.301331639289856,2.578345537185669,1.4436050653457642,3.968813419342041,1.2010489702224731,"(127, 127, 127)",5
id-00000044,googlenet,backdoor,instagram-kelvin,0.5940781831741333,0.6209840178489685,2.0136992931365967,1.1540451049804688,3.3214328289031982,1.465542912483215,1.162435531616211,1.0250036716461182,1.460029125213623,1.0207196474075315,4.488048553466797,1.9899094104766848,0.4673901200294495,0.18186001479625705,1.0614683628082275,0.8028440475463867,2.4810893535614014,1.3359050750732422,3.788822889328003,1.6474028825759888,1.6298255920410156,1.2068636417388916,1.9274193048477173,1.2025796175003052,4.955438613891602,2.171769380569458,"(127, 127, 127)",8
id-00000045,wideresnet101,clean,none,0.4762377142906189,0.568728506565094,2.743680715560913,1.121160626411438,2.544179201126098,1.1818884611129759,2.305255651473999,1.4171909093856812,0.9318103194236756,0.8545200824737549,3.218168020248413,1.2289787530899048,0.8637436032295227,0.20206233859062195,1.3399813175201416,0.7707908153533936,3.607424259185791,1.3232229948043823,3.407922744750977,1.3839508295059204,3.168999195098877,1.6192532777786257,1.7955539226531982,1.0565824508666992,4.081911563873291,1.4310411214828491,"(127, 127, 127)",16
id-00000046,googlenet,clean,none,0.6312024593353271,0.6229119300842285,1.9250221252441408,0.9770385026931764,2.4385087490081787,0.97431218624115,1.336721420288086,1.2293004989624023,1.0022635459899902,0.5646286010742188,2.9587328433990483,0.7935916185379028,0.884847104549408,0.2186841070652008,1.5160496234893799,0.8415960669517517,2.8098692893981934,1.195722579956055,3.3233559131622314,1.1929962635040283,2.2215685844421387,1.4479845762252808,1.8871107101440432,0.7833127379417419,3.8435800075531006,1.0122756958007812,"(127, 127, 127)",14
id-00000047,squeezenetv1_1,clean,none,0.7401969432830809,0.4235105514526367,2.184598445892334,0.5770624876022339,1.8692505359649656,0.6541587114334106,1.1126389503479004,0.682174563407898,0.8287262916564941,0.6603143215179443,2.5493910312652592,0.32439255714416504,1.4995524883270264,0.6610225439071655,2.2397494316101074,1.0845330953598022,3.68415093421936,1.2380850315093994,3.3688030242919917,1.3151812553405762,2.6121914386749268,1.3431971073150637,2.3282787799835205,1.32133686542511,4.048943519592285,0.9854151010513306,"(127, 127, 127)",17
id-00000048,densenet161,backdoor,polygon-8,0.7928860783576965,0.8828157186508179,2.091620922088623,1.200502634048462,2.6879453659057617,1.1785708665847778,1.3098247051239014,1.0790481567382812,1.818431377410889,1.1226874589920044,3.4260385036468506,1.2610288858413696,0.7129175662994385,0.13424386084079742,1.5058035850524902,1.017059564590454,2.804538488388061,1.334746479988098,3.4008629322052,1.312814712524414,2.0227422714233403,1.2132920026779177,2.5313489437103267,1.2569313049316406,4.138956069946288,1.395272731781006,"(170, 176, 71)",9
id-00000049,shufflenet1_5,backdoor,polygon-8,0.6880538463592529,0.9338861107826232,2.022302865982056,0.9200410246849059,2.602279663085937,1.0505329370498655,1.9640150070190432,1.3028258085250854,1.5131447315216064,1.1229978799819946,3.437750816345215,0.848632276058197,0.5008358955383301,0.07472939789295198,1.1888896226882937,1.008615493774414,2.5231387615203857,0.9947704076766968,3.103115558624268,1.1252623796463013,2.464850902557373,1.377555251121521,2.0139806270599365,1.1977273225784302,3.938586711883545,0.9233616590499878,"(50, 68, 178)",11
id-00000050,shufflenet2_0,clean,none,0.4367028772830963,0.42030805349349976,2.183089017868042,1.0429214239120483,1.9353958368301392,0.9399651288986206,1.0622283220291138,1.1692769527435305,0.8966131210327148,0.7650886774063109,2.1506662368774414,0.9741270542144777,0.305818647146225,0.12224341928958893,0.7425215244293213,0.5425514578819275,2.4889075756073,1.1651648283004759,2.2412145137786865,1.0622085332870483,1.3680469989776611,1.291520357131958,1.2024317979812622,0.8873320817947388,2.456484794616699,1.0963704586029053,"(127, 127, 127)",11
id-00000051,densenet169,clean,none,0.3872025907039641,0.4313179552555084,1.406416654586792,0.7935269474983215,1.0539250373840332,0.6581267714500427,0.8326902389526367,1.091770887374878,0.6918481588363647,0.6495292782783508,2.5224378108978267,1.1691172122955322,0.4306720793247223,0.3097599148750305,0.8178746700286865,0.7410778999328613,1.837088704109192,1.103286862373352,1.484597086906433,0.9678866863250732,1.2633622884750366,1.4015307426452637,1.1225202083587646,0.9592891931533812,2.9531099796295166,1.4788770675659182,"(127, 127, 127)",7
